GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0000001,mitochondrion inheritance,24,0.8172043010752688,0.07602339181286549,1.368057765597629,0.08865845755022683,1,YGR132C
GO:0048311,mitochondrion distribution,26,0.813186813186813,0.08097165991902834,1.36087423211232,0.04957874270900842,1,YGR132C
GO:0000003,reproduction,516,1.2756892230576409,0.097,1.000000000000001,0.37990926766040184,7,YER095W;YER125W;YOL071W;YDR512C;YFR028C;YLL040C;YML032C
GO:0006281,DNA repair,314,1.5634517766497447,0.025,1.0000000000000009,0.3097213220998056,6,YOL145C;YDL059C;YER095W;YBR279W;YML032C;YAL015C
GO:0007005,mitochondrion organization,292,1.0000000000000002,0.0,1.0,0.6199092676604018,116,YBL017C;YDR022C;YMR203W;YPR020W;YEL030W;YAL005C;YGL191W;YJL102W;YDR231C;YGR132C;YIL022W;YBL078C;YDL126C;YKL084W;YLR423C;YPL100W;YPL063W;YOL026C;YKL195W;YGR033C;YLR259C;YDR512C;YAL015C;YER095W;YIR021W;YML129C;YOL145C;YBR037C;YOR020C;YNR007C;YGR183C;YJL036W;YDR065W;YMR150C;YHR024C;YIL042C;YJL003W;YDR511W;YLR067C;YDR079W;YLL009C;YLR090W;YDR322C-A;YJL143W;YOR043W;YDR529C;YPR185W;YDL059C;YBR024W;YOR027W;YIR004W;YOR045W;YLL040C;YBR217W;YGR028W;YPR133W-A;YKL134C;YLL042C;YCR065W;YBL022C;YNR017W;YMR035W;YGR178C;YJL104W;YML032C;YBL103C;YPR049C;YFR004W;YFL016C;YOL071W;YFR028C;YNL064C;YNL223W;YNL328C;YLL018C-A;YGR029W;YNL169C;YLR305C;YLR008C;YHR116W;YPR100W;YKR065C;YPL029W;YHR171W;YDL113C;YBL045C;YNL131W;YGR231C;YKL011C;YLR059C;YOR297C;YDR375C;YDL149W;YJR045C;YNL242W;YNR032W;YKR087C;YNL138W;YPL218W;YLR163C;YER017C;YGR082W;YOR232W;YGR112W;YML081C-A;YDL069C;YER083C;YKL141W;YER125W;YBR279W;YPL149W;YFR021W;YGL180W;YIL098C;YPL240C;YLR295C
GO:0051052,regulation of DNA metabolic process,126,12.999999999999972,0.263,0.999999999999998,0.8611147116007777,9,YOL145C;YDL059C;YBL022C;YDL126C;YBR279W;YPL240C;YJR045C;YML032C;YAL015C
GO:1903047,mitotic cell cycle process,368,1.446215139442231,0.0,0.9999999999999937,0.8357559485232849,5,YOL145C;YER095W;YDL126C;YFR028C;YBR279W
GO:0006310,DNA recombination,254,1.8248175182481776,0.98,0.9999999999999889,0.9899708360337006,4,YML032C;YDL059C;YER095W;YBR279W
GO:0007052,mitotic spindle organization,42,0.7866666666666666,0.4919614147909968,0.99863938173506,0.8836033700583279,1,
GO:0048308,organelle inheritance,57,-0.9166666666666685,0.535140562248996,-0.8640199135975443,0.7960222752585521,1,
GO:0007033,vacuole organization,115,-50.0,0.352,-0.9997512915968724,0.5785600636435958,1,
GO:0000002,mitochondrial genome maintenance,50,-0.683632931021475,0.064,-1.203955857120984,0.25934765314240255,2,YKL011C;YDL059C
GO:0000018,regulation of DNA recombination,28,-1.0898876404494402,0.2784184514003295,-1.2053266187639475,0.3874303898170246,1,YBR279W
GO:0006312,mitotic recombination,57,-1.3444857009384152,0.052,-1.3576053205040277,0.35481304693715193,1,YDL059C
