Batch,Training Loss
0,458.52143497255435
100,333.92629312760647
200,305.555441127676
300,292.0957703986667
400,293.0209461605514
500,284.5509399067554
600,281.5089264510591
700,289.5388230583643
800,275.2076698618392
900,272.7332663119078
1000,276.3166511514582
1100,270.47649091804414
1200,262.41561300921387
1300,259.49984756205686
1400,260.53247478226496
1500,257.1118208191561
1600,256.1411315084028
1700,259.3027062571228
1800,255.25897228547842
1900,250.57956827640533
2000,251.04541707129272
2100,269.65323164053973
2200,249.4163804399387
2300,247.4073824267085
2400,247.24452932412865
2500,248.34024566415053
2600,242.66668891960404
2700,243.8238564662223
2800,242.15317417258146
2900,240.64430910925148
3000,236.22432317414476
3100,238.00376263295672
3200,236.29255551538066
3300,233.4795903163236
3400,229.35010661270027
3500,237.78236883580612
3600,243.5135781228567
3700,232.8873237849801
3800,229.44785860744065
3900,225.1245933154943
4000,229.72629584340734
4100,230.96276811429578
4200,223.50557357323615
4300,224.5229603716193
4400,225.93281376538948
4500,224.7714993762098
4600,219.80041523083585
4700,226.32829641435183
4800,223.07993046681358
4900,224.48375091647193
5000,221.4816905877998
5100,220.69968783996939
5200,215.95791980664782
5300,213.75973640508073
5400,213.31079390539807
5500,222.09251648252706
5600,219.28783808139045
5700,208.69235230022943
5800,213.22416746003282
5900,214.1837447234644
6000,215.1872309726322
6100,208.08610701343935
6200,218.6997628761569
6300,209.36223394392303
6400,210.16171532501468
6500,211.32979334710632
6600,207.87755708960756
6700,203.25534693304786
6800,202.22403820527933
6900,208.52249946980965
7000,204.32763852827264
7100,206.04358394502907
7200,206.60445791782786
7300,201.87219037732905
7400,205.25390640321018
7500,204.91424714304804
7600,199.532795109851
7700,203.45091167336156
7800,203.72450805846051
7900,203.50161074185013
8000,201.9502089630871
8100,200.56567482254243
8200,198.95383059557108
8300,198.225771673984
8400,196.0996507609006
8500,197.58924720518178
8600,193.9421426103117
8700,197.39701953779928
8800,195.3917501174199
8900,199.74294778875688
9000,195.6843957186901
9100,192.03527281017188
9200,195.79672884472768
9300,194.99580211241232
9400,194.40473050066208
9500,193.51275333599233
9600,192.73274066539338
9700,190.65671458529638
9800,188.46513172997373
9900,192.3025112450997
10000,191.36485685327276
10100,201.872483037494
10200,192.12787651109997
10300,191.92636493405396
10400,188.8634144157371
