Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 17.706085741519928
Time for 100 Batches: 0.008216603597005209
100 Batch Cumulative Loss: 24.51979959756136
Time for 100 Batches: 0.38366820812225344
100 Batch Cumulative Loss: 26.726643768139184
Time for 100 Batches: 0.3812161962191264
100 Batch Cumulative Loss: 27.522543482016772
Time for 100 Batches: 0.3710698445638021
100 Batch Cumulative Loss: 29.895677465945482
Time for 100 Batches: 0.3817812085151672
100 Batch Cumulative Loss: 27.11865422129631
Time for 100 Batches: 0.37944374481836957
100 Batch Cumulative Loss: 31.606961145662353
Time for 100 Batches: 0.378484837214152
100 Batch Cumulative Loss: 26.527556645713048
Time for 100 Batches: 0.38147245248158773
100 Batch Cumulative Loss: 26.694254096735676
Time for 100 Batches: 0.37900309562683104
100 Batch Cumulative Loss: 24.761880483823347
Time for 100 Batches: 0.3776344140370687
100 Batch Cumulative Loss: 29.024999161495543
Time for 100 Batches: 0.38483223915100095
100 Batch Cumulative Loss: 26.634955825125644
Time for 100 Batches: 0.3763875842094421
100 Batch Cumulative Loss: 29.914372926199576
Time for 100 Batches: 0.3761561155319214
100 Batch Cumulative Loss: 30.4961780840531
Time for 100 Batches: 0.37845662037531536
100 Batch Cumulative Loss: 32.92972474062509
Time for 100 Batches: 0.37348712285359703
100 Batch Cumulative Loss: 27.477002250496298
Time for 100 Batches: 0.3730683445930481
100 Batch Cumulative Loss: 27.11935787819675
Time for 100 Batches: 0.37413813670476276
100 Batch Cumulative Loss: 31.60562667902559
Time for 100 Batches: 0.37193477551142373
100 Batch Cumulative Loss: 30.2136208100128
Time for 100 Batches: 0.3730279723803202
100 Batch Cumulative Loss: 25.05400830127303
Time for 100 Batches: 0.3713031848271688
100 Batch Cumulative Loss: 28.4203491133012
Time for 100 Batches: 0.37752684354782107
100 Batch Cumulative Loss: 30.423383414483396
Time for 100 Batches: 0.37492377360661827
100 Batch Cumulative Loss: 32.23794876690954
Time for 100 Batches: 0.37646558284759524
100 Batch Cumulative Loss: 30.455024823895656
Time for 100 Batches: 0.37812138398488365
100 Batch Cumulative Loss: 24.449458400602452
Time for 100 Batches: 0.3761477788289388
100 Batch Cumulative Loss: 18.87965548581269
Time for 100 Batches: 0.3709126671155294
100 Batch Cumulative Loss: 28.961687676925067
Time for 100 Batches: 0.37161701917648315
100 Batch Cumulative Loss: 28.228951977100223
Time for 100 Batches: 0.3760982116063436
100 Batch Cumulative Loss: 26.416578299365938
Time for 100 Batches: 0.37802309592564903
100 Batch Cumulative Loss: 25.837461628552774
Time for 100 Batches: 0.37864450613657635
100 Batch Cumulative Loss: 26.668421649706943
Time for 100 Batches: 0.37581075032552086
100 Batch Cumulative Loss: 21.662563299351135
Time for 100 Batches: 0.3787414868672689
100 Batch Cumulative Loss: 25.91855349764228
Time for 100 Batches: 0.3741113344828288
100 Batch Cumulative Loss: 26.1117760327179
Time for 100 Batches: 0.37462701797485354
100 Batch Cumulative Loss: 24.172479044063948
Time for 100 Batches: 0.3756123622258504
100 Batch Cumulative Loss: 28.104765897325706
Time for 100 Batches: 0.37822646697362267
100 Batch Cumulative Loss: 21.11069012497319
Time for 100 Batches: 0.3778569459915161
100 Batch Cumulative Loss: 21.720462745404802
Time for 100 Batches: 0.37401183048884074
100 Batch Cumulative Loss: 20.627050559123745
Time for 100 Batches: 0.3772201975186666
100 Batch Cumulative Loss: 22.311487561320973
Time for 100 Batches: 0.3744048039118449
100 Batch Cumulative Loss: 21.178034550510347
Time for 100 Batches: 0.3796693325042725
100 Batch Cumulative Loss: 23.09694142616354
Time for 100 Batches: 0.37555524905522664
100 Batch Cumulative Loss: 27.243258792907
Time for 100 Batches: 0.37707523107528684
100 Batch Cumulative Loss: 20.841790314167156
Time for 100 Batches: 0.3788914720217387
100 Batch Cumulative Loss: 22.165150079690648
Time for 100 Batches: 0.3828725894292196
100 Batch Cumulative Loss: 18.770757588150445
Time for 100 Batches: 0.37752546469370524
100 Batch Cumulative Loss: 24.199966652551666
Time for 100 Batches: 0.3766746441523234
100 Batch Cumulative Loss: 20.992024648119695
Time for 100 Batches: 0.3739609440167745
100 Batch Cumulative Loss: 20.12042847747216
Time for 100 Batches: 0.37964003880818686
100 Batch Cumulative Loss: 20.287368207042164
Time for 100 Batches: 0.3809042811393738
100 Batch Cumulative Loss: 17.91072057338897
Time for 100 Batches: 0.3744173804918925
100 Batch Cumulative Loss: 21.742926987586543
Time for 100 Batches: 0.38117109139760336
100 Batch Cumulative Loss: 18.284507539575998
Time for 100 Batches: 0.3796385685602824
100 Batch Cumulative Loss: 20.140090410597622
Time for 100 Batches: 0.37813100417455037
100 Batch Cumulative Loss: 24.13228586484911
Time for 100 Batches: 0.376699968179067
100 Batch Cumulative Loss: 17.512747350148857
Time for 100 Batches: 0.3749644716580709
100 Batch Cumulative Loss: 18.386491779689095
Time for 100 Batches: 0.3778782248497009
100 Batch Cumulative Loss: 22.089270795571792
Time for 100 Batches: 0.37900378704071047
100 Batch Cumulative Loss: 20.681471871444955
Time for 100 Batches: 0.38156282107035316
100 Batch Cumulative Loss: 19.1487644411809
Time for 100 Batches: 0.3767941395441691
100 Batch Cumulative Loss: 19.632812702620868
Time for 100 Batches: 0.384989869594574
100 Batch Cumulative Loss: 18.50026235772384
Time for 100 Batches: 0.3684829592704773
100 Batch Cumulative Loss: 21.235860381973907
Time for 100 Batches: 0.375613808631897
100 Batch Cumulative Loss: 21.299418964714278
Time for 100 Batches: 0.3790144761403402
100 Batch Cumulative Loss: 19.122859797935234
Time for 100 Batches: 0.3740644375483195
100 Batch Cumulative Loss: 18.920380083553027
Time for 100 Batches: 0.3763335426648458
100 Batch Cumulative Loss: 17.414043842698447
Time for 100 Batches: 0.37591224114100136
100 Batch Cumulative Loss: 18.260695709152742
Time for 100 Batches: 0.3729148705800374
100 Batch Cumulative Loss: 20.953140847037503
Time for 100 Batches: 0.37914628187815347
100 Batch Cumulative Loss: 17.3044808145103
Time for 100 Batches: 0.3714907248814901
100 Batch Cumulative Loss: 18.37070746347308
Time for 100 Batches: 0.3711140791575114
100 Batch Cumulative Loss: 18.053987170289474
Time for 100 Batches: 0.375770115852356
100 Batch Cumulative Loss: 18.356097240292
Time for 100 Batches: 0.3769415299097697
100 Batch Cumulative Loss: 14.828137290662895
Time for 100 Batches: 0.37064940929412843
100 Batch Cumulative Loss: 19.388019023987
Time for 100 Batches: 0.3774261156717936
100 Batch Cumulative Loss: 18.006369578651174
Time for 100 Batches: 0.3739181081453959
100 Batch Cumulative Loss: 19.157973846478853
Time for 100 Batches: 0.37339412768681846
100 Batch Cumulative Loss: 15.042372310402243
Time for 100 Batches: 0.37325934569040936
100 Batch Cumulative Loss: 14.865530794084407
Time for 100 Batches: 0.37236409982045493
100 Batch Cumulative Loss: 16.21413495187886
Time for 100 Batches: 0.36976938247680663
100 Batch Cumulative Loss: 16.126022568969347
Time for 100 Batches: 0.37736568848292035
100 Batch Cumulative Loss: 15.507312946021557
Time for 100 Batches: 0.3757787783940633
100 Batch Cumulative Loss: 16.190568989841267
Time for 100 Batches: 0.37497183481852214
100 Batch Cumulative Loss: 14.643593234923173
Time for 100 Batches: 0.3775073289871216
