Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBL099W,-1,-/-,-440.36457085609436,-17129.60035586357,106,0.0,0.0,0.00021724961981316532
YOR142W,-1,-/-,-442.03586077690125,-17291.07119870186,106,0.0,0.0,0.00043449923962633063
YMR267W,-1,-/-,-447.1437270641327,-17913.831143140793,106,0.0,0.0,0.000651748859439496
YNL098C,-1,-/-,-447.15264678001404,-17238.74879527092,106,0.0,0.0,0.0008689984792526613
YML028W,-1,-/-,-451.7055289745331,-17465.578149080276,106,0.0,0.0,0.0010862480990658267
YGL191W,1,-/+,-453.8605706691742,-17501.824685573578,106,0.16666666666666666,0.003424657534246575,0.0010862480990658267
YBR039W,-1,-/-,-454.409827709198,-17809.159821033478,106,0.14285714285714285,0.003424657534246575,0.001303497718878992
YKL085W,-1,-/-,-456.4575448036194,-17664.242114782333,106,0.125,0.003424657534246575,0.0015207473386921572
YFL018C,-1,-/-,-457.645272731781,-17743.74103331566,106,0.1111111111111111,0.003424657534246575,0.0017379969585053225
YMR203W,1,-/+,-457.86183500289917,-17727.934734344482,106,0.2,0.00684931506849315,0.0017379969585053225
YIL124W,-1,-/-,-459.0206141471863,-17109.300953388214,106,0.18181818181818182,0.00684931506849315,0.001955246578318488
YDL029W,1,+/+,-460.35881900787354,-17459.573969125748,105,0.25,0.010273972602739725,0.001955246578318488
YPL098C,1,+/+,-460.97437024116516,-17850.70849752426,105,0.3076923076923077,0.0136986301369863,0.001955246578318488
YHR008C,-1,-/-,-460.98642659187317,-17626.091285705566,106,0.2857142857142857,0.0136986301369863,0.0021724961981316533
YML048W,-1,-/-,-461.1120648384094,-17085.696576356888,106,0.26666666666666666,0.0136986301369863,0.0023897458179448186
YMR150C,1,-/+,-461.5281627178192,-17878.78879761696,106,0.3125,0.017123287671232876,0.0023897458179448186
YKL016C,-1,-/-,-461.729567527771,-17962.133872389793,106,0.29411764705882354,0.017123287671232876,0.002606995437757984
YBR024W,1,-/+,-461.8831834793091,-18229.125794410706,106,0.3333333333333333,0.02054794520547945,0.002606995437757984
YPL118W,-1,-/-,-462.93679761886597,-17395.148278474808,106,0.3157894736842105,0.02054794520547945,0.002824245057571149
YNR001C,-1,-/-,-463.91483640670776,-18368.310620307922,106,0.3,0.02054794520547945,0.0030414946773843145
YDL078C,-1,-/-,-464.38948571681976,-17811.184819340706,106,0.2857142857142857,0.02054794520547945,0.00325874429719748
YAL016W,-1,-/-,-464.46784710884094,-17640.019228219986,106,0.2727272727272727,0.02054794520547945,0.003475993917010645
YKL193C,-1,-/-,-465.14594435691833,-17730.064232587814,106,0.2608695652173913,0.02054794520547945,0.0036932435368238104
YLR354C,0,-/0,-465.2126443386078,-17119.5342502594,106,0.2608695652173913,0.02054794520547945,0.0036932435368238104
YGR086C,-1,-/-,-465.6488983631134,-17453.4732298851,106,0.25,0.02054794520547945,0.003910493156636976
YMR157C,0,0/0,-466.2118710875511,-29809.60182738304,424,0.25,0.02054794520547945,0.003910493156636976
YDR276C,-1,-/-,-466.67420291900635,-17989.84045982361,106,0.24,0.02054794520547945,0.004127742776450141
YLR043C,-1,-/-,-467.26190090179443,-17039.019154548645,106,0.23076923076923078,0.02054794520547945,0.004344992396263307
YER133W,-1,-/-,-467.50490403175354,-17221.655725717545,106,0.2222222222222222,0.02054794520547945,0.004562242016076472
YER182W,0,0/0,-467.8563344478607,-30147.08455953002,424,0.2222222222222222,0.02054794520547945,0.004562242016076472
YBR037C,1,-/+,-468.1664707660675,-18085.31568789482,106,0.25,0.023972602739726026,0.004562242016076472
YDR099W,-1,-/-,-468.256094455719,-17655.907066106796,106,0.2413793103448276,0.023972602739726026,0.004779491635889637
YJR065C,-1,+/-,-468.43459725379944,-17822.6827852726,105,0.23333333333333334,0.023972602739726026,0.0049967412557028025
YCR003W,-1,0/-,-468.5943318605423,-29813.023093998432,424,0.22580645161290322,0.023972602739726026,0.005213990875515968
YGR220C,-1,-/-,-468.98793387413025,-18009.821274518967,106,0.21875,0.023972602739726026,0.005431240495329133
YIL039W,-1,-/-,-469.04940485954285,-17758.26811170578,106,0.21212121212121213,0.023972602739726026,0.005648490115142298
YFL005W,-1,-/-,-469.3375267982483,-17603.335359811783,106,0.20588235294117646,0.023972602739726026,0.005865739734955464
YGR101W,1,+/+,-469.56436824798584,-18211.590710639954,105,0.22857142857142856,0.0273972602739726,0.005865739734955464
YIL033C,-1,-/-,-469.6473083496094,-17454.963106155396,106,0.2222222222222222,0.0273972602739726,0.006082989354768629
YFL038C,-1,-/-,-469.784250497818,-17424.27222442627,106,0.21621621621621623,0.0273972602739726,0.006300238974581794
YNL005C,1,0/+,-470.0611250400543,-29812.183397591114,424,0.23684210526315788,0.030821917808219176,0.006300238974581794
YDR294C,-1,-/-,-470.36903977394104,-17899.817577123642,106,0.23076923076923078,0.030821917808219176,0.00651748859439496
YPL078C,-1,-/-,-470.59054160118103,-17858.61039710045,106,0.225,0.030821917808219176,0.006734738214208125
YGL084C,-1,-/-,-470.75385546684265,-17446.160091400146,106,0.21951219512195122,0.030821917808219176,0.00695198783402129
YDR375C,1,-/+,-470.9121422767639,-17748.09359908104,106,0.23809523809523808,0.03424657534246575,0.00695198783402129
YMR092C,-1,-/-,-470.9538300037384,-17358.531770944595,106,0.23255813953488372,0.03424657534246575,0.0071692374538344554
YPR108W,-1,-/-,-471.0451092720032,-17419.645926952362,106,0.22727272727272727,0.03424657534246575,0.007386487073647621
YNL131W,1,-/+,-471.15547823905945,-17790.43622303009,106,0.24444444444444444,0.03767123287671233,0.007386487073647621
YJR104C,-1,-/-,-471.6543998718262,-17780.259013175964,106,0.2391304347826087,0.03767123287671233,0.007603736693460786
YEL050C,-1,-/-,-472.1573588848114,-18113.42594575882,106,0.23404255319148937,0.03767123287671233,0.007820986313273952
YGR167W,-1,-/-,-472.5990345478058,-17651.634912490845,106,0.22916666666666666,0.03767123287671233,0.008038235933087117
YMR072W,1,+/+,-472.689035654068,-17075.513340473175,105,0.24489795918367346,0.0410958904109589,0.008038235933087117
YGL040C,0,0/0,-472.91458320617676,-29725.543216317892,424,0.24489795918367346,0.0410958904109589,0.008038235933087117
YFL041W,-1,-/-,-472.9518291950226,-18043.991238594055,106,0.24,0.0410958904109589,0.008255485552900283
YNL315C,1,0/+,-472.99512153863907,-30139.56151932478,424,0.2549019607843137,0.04452054794520548,0.008255485552900283
YFR050C,-1,-/-,-473.20592045783997,-17330.844580173492,106,0.25,0.04452054794520548,0.008472735172713448
YGR183C,1,-/+,-473.29933881759644,-18563.90495157242,106,0.2641509433962264,0.04794520547945205,0.008472735172713448
YGL137W,-1,-/-,-473.337242603302,-17345.57525920868,106,0.25925925925925924,0.04794520547945205,0.008689984792526613
