Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBL099W,-1,-/-,-395.57710337638855,-16687.23767209053,106,0.0,0.0,0.0002828854314002829
YML081C-A,-1,-/+,-398.99151861667633,-16819.809379458427,106,0.0,0.0,0.0005657708628005657
YOR142W,-1,-/-,-408.88603043556213,-17460.384377002716,106,0.0,0.0,0.0008486562942008486
YDR276C,-1,-/-,-409.7843053340912,-16857.987453699112,106,0.0,0.0,0.0011315417256011315
YEL020W-A,1,+/+,-411.9308898448944,-17492.350128889084,105,0.2,0.009433962264150943,0.0011315417256011315
YDR322C-A,-1,-/+,-412.0957508087158,-17930.623313188553,106,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YLR295C,-1,-/+,-413.5618369579315,-18139.813139796257,106,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YGL191W,-1,-/+,-415.799268245697,-17368.95574426651,106,0.125,0.009433962264150943,0.0019801980198019802
YPL098C,1,+/+,-416.57777857780457,-17202.381340026855,105,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YML028W,-1,-/-,-417.33898305892944,-17561.566124916077,106,0.2,0.018867924528301886,0.002263083451202263
YBR039W,-1,-/-,-418.11918687820435,-18015.654985666275,106,0.18181818181818182,0.018867924528301886,0.002545968882602546
YEL024W,-1,-/-,-419.4424419403076,-18500.813555002213,106,0.16666666666666666,0.018867924528301886,0.002828854314002829
YGR220C,-1,-/-,-420.9841682910919,-17617.98454976082,106,0.15384615384615385,0.018867924528301886,0.0031117397454031117
YPR133W-A,-1,-/+,-421.24173283576965,-17225.444843769073,106,0.14285714285714285,0.018867924528301886,0.0033946251768033945
YNL005C,0,0/+,-421.5245147049427,-29522.430559188128,424,0.14285714285714285,0.018867924528301886,0.0033946251768033945
YIL098C,-1,-/+,-422.1029279232025,-17968.11493551731,106,0.13333333333333333,0.018867924528301886,0.0036775106082036777
YDR298C,-1,-/-,-422.42615580558777,-18406.923301637173,106,0.125,0.018867924528301886,0.0039603960396039604
YLL009C,-1,-/+,-422.6672611236572,-17798.27167749405,106,0.11764705882352941,0.018867924528301886,0.004243281471004243
YPL271W,-1,-/-,-424.0734829902649,-17446.383202791214,106,0.1111111111111111,0.018867924528301886,0.004526166902404526
YML078W,-1,-/-,-424.5666432380676,-18076.1133852005,106,0.10526315789473684,0.018867924528301886,0.004809052333804809
YKL016C,-1,-/-,-424.9443814754486,-17738.41766500473,106,0.1,0.018867924528301886,0.005091937765205092
YJR080C,0,0/+,-425.0868128836155,-30411.416352391243,424,0.1,0.018867924528301886,0.005091937765205092
YCR003W,0,0/-,-426.20018869638443,-30183.00542241335,424,0.1,0.018867924528301886,0.005091937765205092
YGL143C,-1,-/-,-426.24099922180176,-18790.9641071558,106,0.09523809523809523,0.018867924528301886,0.005374823196605375
YLR259C,-1,-/+,-426.6822717189789,-17514.713540792465,106,0.09090909090909091,0.018867924528301886,0.005657708628005658
YDL029W,1,+/+,-427.5343871116638,-17215.161095142365,105,0.13043478260869565,0.02830188679245283,0.005657708628005658
YJR121W,-1,-/-,-428.35505652427673,-17980.61555671692,106,0.125,0.02830188679245283,0.005940594059405941
YDR079W,-1,-/+,-428.5146152973175,-18006.084082603455,106,0.12,0.02830188679245283,0.006223479490806223
YPL118W,-1,-/-,-428.7295937538147,-18037.296345472336,106,0.11538461538461539,0.02830188679245283,0.006506364922206506
YLR204W,0,0/-,-429.11409932374954,-29874.067279547453,424,0.11538461538461539,0.02830188679245283,0.006506364922206506
YNL131W,-1,-/+,-429.40200901031494,-17663.66953754425,106,0.1111111111111111,0.02830188679245283,0.006789250353606789
YDR375C,-1,-/+,-430.1434142589569,-17892.50074648857,106,0.10714285714285714,0.02830188679245283,0.007072135785007072
YHR008C,-1,-/-,-430.25082540512085,-17511.454186677933,106,0.10344827586206896,0.02830188679245283,0.007355021216407355
YMR089C,-1,-/-,-431.2726905345917,-18033.89365553856,106,0.1,0.02830188679245283,0.007637906647807638
YMR157C,0,0/0,-432.0234143137932,-30146.71542239189,424,0.1,0.02830188679245283,0.007637906647807638
YBL030C,-1,-/-,-432.0523725748062,-18567.52964770794,106,0.0967741935483871,0.02830188679245283,0.007920792079207921
YEL050C,-1,-/-,-432.2782766819,-18381.365887403488,106,0.09375,0.02830188679245283,0.008203677510608205
YPL078C,-1,-/-,-433.5066146850586,-18237.924107193947,106,0.09090909090909091,0.02830188679245283,0.008486562942008486
YIL138C,1,+/+,-434.406316280365,-17288.138140439987,105,0.11764705882352941,0.03773584905660377,0.008486562942008486
YMR203W,-1,-/+,-434.54699099063873,-18401.451244473457,106,0.11428571428571428,0.03773584905660377,0.00876944837340877
YNL315C,0,0/+,-435.711727976799,-31076.543668717146,424,0.11428571428571428,0.03773584905660377,0.00876944837340877
YPL262W,-1,-/-,-435.7451288700104,-18234.571462869644,106,0.1111111111111111,0.03773584905660377,0.009052333804809052
YJR104C,-1,-/-,-435.94016218185425,-17847.579771637917,106,0.10810810810810811,0.03773584905660377,0.009335219236209336
YPR191W,-1,-/-,-436.35990476608276,-18482.2724506855,106,0.10526315789473684,0.03773584905660377,0.009618104667609617
YFL005W,-1,-/-,-436.39944672584534,-18032.862493276596,106,0.10256410256410256,0.03773584905660377,0.009900990099009901
YPR100W,-1,-/+,-436.97493505477905,-18229.48641562462,106,0.1,0.03773584905660377,0.010183875530410185
YOR087W,-1,-/-,-437.83926653862,-17338.855727910995,106,0.0975609756097561,0.03773584905660377,0.010466760961810467
YOR020C,-1,-/+,-438.91326129436493,-17681.349219560623,106,0.09523809523809523,0.03773584905660377,0.01074964639321075
YJL180C,0,0/+,-439.0798499584198,-30598.397545278072,424,0.09523809523809523,0.03773584905660377,0.01074964639321075
YPR108W,-1,-/-,-439.08345103263855,-17464.98829483986,106,0.09302325581395349,0.03773584905660377,0.011032531824611032
YOL122C,-1,-/-,-439.6344292163849,-17988.168107509613,106,0.09090909090909091,0.03773584905660377,0.011315417256011316
YLR163C,-1,-/+,-439.84150409698486,-18695.512054681778,106,0.08888888888888889,0.03773584905660377,0.011598302687411598
YDR337W,-1,-/-,-440.2618637084961,-18308.99609899521,106,0.08695652173913043,0.03773584905660377,0.011881188118811881
YHR001W-A,-1,-/-,-441.03822684288025,-18619.04840016365,106,0.0851063829787234,0.03773584905660377,0.012164073550212163
YJR113C,0,0/-,-441.4018880724907,-30538.5663267076,424,0.0851063829787234,0.03773584905660377,0.012164073550212163
YOR286W,0,0/0,-441.4080988764763,-30489.74808433652,424,0.0851063829787234,0.03773584905660377,0.012164073550212163
YGR028W,-1,-/+,-441.70809388160706,-18343.10546517372,106,0.08333333333333333,0.03773584905660377,0.012446958981612447
YPL215W,0,0/+,-442.0000450015068,-30028.34143781662,424,0.08333333333333333,0.03773584905660377,0.012446958981612447
YGL115W,-1,-/-,-442.7357933521271,-17694.2898709774,106,0.08163265306122448,0.03773584905660377,0.01272984441301273
YER182W,0,0/0,-443.07995039224625,-31244.582991540432,424,0.08163265306122448,0.03773584905660377,0.01272984441301273
YPL183W-A,0,0/-,-443.2882935702801,-30163.971849530935,424,0.08163265306122448,0.03773584905660377,0.01272984441301273
YLR395C,0,0/-,-443.6629777699709,-30844.0064573884,424,0.08163265306122448,0.03773584905660377,0.01272984441301273
YIL039W,-1,-/-,-443.7502291202545,-18568.997457027435,106,0.08,0.03773584905660377,0.013012729844413012
YDL008W,-1,-/-,-444.3184654712677,-18104.203738689423,106,0.0784313725490196,0.03773584905660377,0.013295615275813296
YLR203C,0,0/+,-444.47759288549423,-30812.27061331272,424,0.0784313725490196,0.03773584905660377,0.013295615275813296
YGR165W,-1,-/-,-444.69751739501953,-18621.379156589508,106,0.07692307692307693,0.03773584905660377,0.013578500707213578
YMR286W,0,0/-,-444.74647602438927,-30203.984942018986,424,0.07692307692307693,0.03773584905660377,0.013578500707213578
YDR512C,-1,-/+,-444.9236419200897,-17755.054258584976,106,0.07547169811320754,0.03773584905660377,0.013861386138613862
YFR049W,0,0/-,-445.06311589479446,-30588.756597191095,424,0.07547169811320754,0.03773584905660377,0.013861386138613862
YNL306W,0,0/-,-445.48001512885094,-30710.59775426984,424,0.07547169811320754,0.03773584905660377,0.013861386138613862
YDL137W,-1,-/0,-445.48630118370056,-17722.22677540779,106,0.07407407407407407,0.03773584905660377,0.014144271570014143
YBL045C,-1,-/+,-445.56217539310455,-19169.774409532547,106,0.07272727272727272,0.03773584905660377,0.014427157001414427
YLR354C,-1,-/0,-445.742005109787,-17962.915369033813,106,0.07142857142857142,0.03773584905660377,0.01471004243281471
YLR330W,-1,-/-,-445.9030673503876,-17790.534947395325,106,0.07017543859649122,0.03773584905660377,0.014992927864214993
YDR031W,0,0/-,-445.9632861018181,-31209.99390974641,424,0.07017543859649122,0.03773584905660377,0.014992927864214993
YAL016W,-1,-/-,-446.19946336746216,-17703.73193502426,106,0.06896551724137931,0.03773584905660377,0.015275813295615276
YHR051W,0,0/-,-446.46802362799644,-31211.390014484525,424,0.06896551724137931,0.03773584905660377,0.015275813295615276
YDR224C,-1,-/-,-446.663156747818,-17626.99030303955,106,0.06779661016949153,0.03773584905660377,0.015558698727015558
YIL125W,-1,-/-,-446.7298254966736,-18783.743709802628,106,0.06666666666666667,0.03773584905660377,0.015841584158415842
YOR187W,-1,-/-,-447.10649061203003,-19071.52586054802,106,0.06557377049180328,0.03773584905660377,0.016124469589816125
YKL170W,-1,-/-,-447.29960465431213,-17829.898532390594,106,0.06451612903225806,0.03773584905660377,0.01640735502121641
YJL003W,-1,-/+,-447.48099184036255,-17994.90043592453,106,0.06349206349206349,0.03773584905660377,0.01669024045261669
YPR166C,0,0/-,-447.5212639570236,-30543.170838832855,424,0.06349206349206349,0.03773584905660377,0.01669024045261669
YGR076C,0,0/-,-447.6292607784271,-30634.836496412754,424,0.06349206349206349,0.03773584905660377,0.01669024045261669
YGR167W,-1,-/-,-447.6380832195282,-17764.10407781601,106,0.0625,0.03773584905660377,0.016973125884016973
YKR035W-A,-1,-/-,-447.7743411064148,-17467.50851368904,106,0.06153846153846154,0.03773584905660377,0.017256011315417256
YBR109C,-1,-/-,-447.8682839870453,-17397.996257781982,106,0.06060606060606061,0.03773584905660377,0.01753889674681754
YGR183C,-1,-/+,-448.5160622596741,-18757.47080230713,106,0.05970149253731343,0.03773584905660377,0.01782178217821782
YFL018C,-1,-/-,-448.623499751091,-19357.885679602623,106,0.058823529411764705,0.03773584905660377,0.018104667609618104
YIL051C,1,+/-,-448.6547610759735,-17669.636713266373,105,0.07246376811594203,0.04716981132075472,0.018104667609618104
YER178W,-1,-/-,-448.8459618091583,-18530.623155236244,106,0.07142857142857142,0.04716981132075472,0.018387553041018388
YPR082C,-1,-/-,-448.86307859420776,-18536.95025086403,106,0.07042253521126761,0.04716981132075472,0.01867043847241867
YEL034W,-1,-/-,-448.9398601055145,-19190.68304693699,106,0.06944444444444445,0.04716981132075472,0.018953323903818955
YDL067C,0,0/-,-448.96664130687714,-31098.669134825468,424,0.06944444444444445,0.04716981132075472,0.018953323903818955
YGR029W,-1,-/+,-448.97930335998535,-18017.23081922531,106,0.0684931506849315,0.04716981132075472,0.019236209335219235
YKL119C,-1,-/-,-449.07530426979065,-17781.920316934586,106,0.06756756756756757,0.04716981132075472,0.01951909476661952
YKL137W,0,0/+,-449.53486227989197,-30510.032179176807,424,0.06756756756756757,0.04716981132075472,0.01951909476661952
YNR036C,0,0/-,-449.7344254255295,-31389.00883591175,424,0.06756756756756757,0.04716981132075472,0.01951909476661952
YMR267W,-1,-/-,-450.53545665740967,-18674.412254571915,106,0.06666666666666667,0.04716981132075472,0.019801980198019802
YKR016W,0,0/+,-450.9993951022625,-30873.419550597668,424,0.06666666666666667,0.04716981132075472,0.019801980198019802
YER023W,0,0/0,-451.01912409067154,-29660.09524652362,424,0.06666666666666667,0.04716981132075472,0.019801980198019802
YLR312W-A,0,0/-,-451.0864026546478,-30847.11026507616,424,0.06666666666666667,0.04716981132075472,0.019801980198019802
YBR146W,0,0/-,-451.2094177007675,-30925.130858659744,424,0.06666666666666667,0.04716981132075472,0.019801980198019802
YOR150W,-1,-/-,-451.2265305519104,-18763.820769548416,106,0.06578947368421052,0.04716981132075472,0.020084865629420086
YDR328C,-1,-/-,-451.2436029911041,-17867.746295690536,106,0.06493506493506493,0.04716981132075472,0.02036775106082037
YDR322W,0,0/+,-451.3938775062561,-31289.960596382618,424,0.06493506493506493,0.04716981132075472,0.02036775106082037
YOR158W,0,0/-,-451.4609132409096,-30816.03788512945,424,0.06493506493506493,0.04716981132075472,0.02036775106082037
YLR027C,0,0/0,-451.50288313627243,-29993.78156518936,424,0.06493506493506493,0.04716981132075472,0.02036775106082037
YJR034W,0,0/+,-451.6456753909588,-30911.369300365448,424,0.06493506493506493,0.04716981132075472,0.02036775106082037
YLR038C,0,0/+,-451.7358535528183,-31207.06815508008,424,0.06493506493506493,0.04716981132075472,0.02036775106082037
YLR193C,-1,-/-,-452.2006719112396,-18681.314601182938,106,0.0641025641025641,0.04716981132075472,0.02065063649222065
YDL097C,-1,-/-,-452.4897654056549,-17440.880412101746,106,0.06329113924050633,0.04716981132075472,0.020933521923620933
YML110C,-1,-/-,-452.52248191833496,-18680.61538219452,106,0.0625,0.04716981132075472,0.021216407355021217
YHR147C,0,0/-,-452.69500452280045,-31112.570247650146,424,0.0625,0.04716981132075472,0.021216407355021217
YML001W,-1,-/-,-452.7915735244751,-17234.011152029037,106,0.06172839506172839,0.04716981132075472,0.0214992927864215
YFL041W,-1,-/-,-452.8077483177185,-18599.33728337288,106,0.06097560975609756,0.04716981132075472,0.02178217821782178
YBL038W,0,0/-,-452.8329765200615,-31420.427735984325,424,0.06097560975609756,0.04716981132075472,0.02178217821782178
YPR149W,0,0/-,-452.88130962848663,-30625.736896842718,424,0.06097560975609756,0.04716981132075472,0.02178217821782178
YGR086C,-1,-/-,-453.16573572158813,-18033.2414662838,106,0.060240963855421686,0.04716981132075472,0.022065063649222064
YOL077W-A,-1,-/-,-453.2202835083008,-17477.384673833847,106,0.05952380952380952,0.04716981132075472,0.022347949080622348
YGR232W,0,0/0,-453.26342368125916,-30411.74809667468,424,0.05952380952380952,0.04716981132075472,0.022347949080622348
YNL137C,0,0/-,-453.381156206131,-30708.639544188976,424,0.05952380952380952,0.04716981132075472,0.022347949080622348
YNR037C,0,0/-,-453.4723401069641,-30769.94648426771,424,0.05952380952380952,0.04716981132075472,0.022347949080622348
YER050C,0,0/-,-453.68616688251495,-30864.284079253674,424,0.05952380952380952,0.04716981132075472,0.022347949080622348
YBR111C,0,0/-,-453.71186727285385,-30011.00284576416,424,0.05952380952380952,0.04716981132075472,0.022347949080622348
YJR144W,1,+/+,-454.1092610359192,-19095.3414413929,105,0.07058823529411765,0.05660377358490566,0.022347949080622348
YMR092C,-1,-/-,-454.30086851119995,-17918.62532019615,106,0.06976744186046512,0.05660377358490566,0.02263083451202263
YCL028W,0,0/0,-454.324230581522,-29926.356499642134,424,0.06976744186046512,0.05660377358490566,0.02263083451202263
YGL068W,-1,-/-,-454.3917031288147,-18623.991696596146,106,0.06896551724137931,0.05660377358490566,0.022913719943422915
YDR296W,1,+/+,-454.58094358444214,-19255.718764781952,105,0.07954545454545454,0.0660377358490566,0.022913719943422915
YNL081C,0,0/-,-454.60607022047043,-30460.919358551502,424,0.07954545454545454,0.0660377358490566,0.022913719943422915
YMR158W,0,0/-,-454.7573062777519,-30711.585618913174,424,0.07954545454545454,0.0660377358490566,0.022913719943422915
YNR022C,0,0/-,-454.8715231716633,-31336.309745758772,424,0.07954545454545454,0.0660377358490566,0.022913719943422915
YCL001W,-1,-/-,-455.1604402065277,-17418.959836483,106,0.07865168539325842,0.0660377358490566,0.023196605374823195
YGR253C,-1,-/-,-455.18875455856323,-17876.416244506836,106,0.07777777777777778,0.0660377358490566,0.02347949080622348
YCR004C,0,0/0,-455.2618169784546,-30544.32342159748,424,0.07777777777777778,0.0660377358490566,0.02347949080622348
YLR100W,-1,-/-,-455.3032953739166,-17746.4150724411,106,0.07692307692307693,0.0660377358490566,0.023762376237623763
YJR101W,0,0/-,-455.436144053936,-31094.659222245216,424,0.07692307692307693,0.0660377358490566,0.023762376237623763
