Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YMR157C,0,0/0,-438.7067816853523,-28892.274822324514,424,1.0,0.0,0.0
YGR183C,1,-/+,-438.88730812072754,-17596.85124528408,106,1.0,0.003424657534246575,0.0
YPL078C,-1,-/-,-438.9986038208008,-17832.608771026134,106,0.5,0.003424657534246575,0.00021724961981316532
YOR142W,-1,-/-,-439.4335882663727,-17344.966425061226,106,0.3333333333333333,0.003424657534246575,0.00043449923962633063
YER182W,0,0/0,-439.7075051665306,-29526.82548841834,424,0.3333333333333333,0.003424657534246575,0.00043449923962633063
YBL099W,-1,-/-,-439.75661611557007,-17310.73521375656,106,0.25,0.003424657534246575,0.000651748859439496
YPL118W,-1,-/-,-441.02228236198425,-16694.191670894623,106,0.2,0.003424657534246575,0.0008689984792526613
YFL005W,-1,-/-,-441.24978947639465,-16904.54348397255,106,0.16666666666666666,0.003424657534246575,0.0010862480990658267
YGL084C,-1,-/-,-441.81938004493713,-16585.78164625168,106,0.14285714285714285,0.003424657534246575,0.001303497718878992
YKL016C,-1,-/-,-441.8259072303772,-17634.886388778687,106,0.125,0.003424657534246575,0.0015207473386921572
YDR099W,-1,-/-,-442.5428295135498,-17175.188480615616,106,0.1111111111111111,0.003424657534246575,0.0017379969585053225
YBR039W,-1,-/-,-443.80281579494476,-17547.811662375927,106,0.1,0.003424657534246575,0.001955246578318488
YDR276C,-1,-/-,-444.4598979949951,-17361.340262889862,106,0.09090909090909091,0.003424657534246575,0.0021724961981316533
YGL191W,1,-/+,-445.4094157218933,-17407.87144970894,106,0.16666666666666666,0.00684931506849315,0.0021724961981316533
YJR080C,1,0/+,-445.93894761800766,-29289.64629882574,424,0.23076923076923078,0.010273972602739725,0.0021724961981316533
YMR072W,1,+/+,-445.99502968788147,-16563.6151907444,105,0.2857142857142857,0.0136986301369863,0.0021724961981316533
YMR203W,1,-/+,-447.1693594455719,-17827.173627853394,106,0.3333333333333333,0.017123287671232876,0.0021724961981316533
YCR003W,-1,0/-,-448.20930683612823,-29225.013864398003,424,0.3125,0.017123287671232876,0.0023897458179448186
YML028W,-1,-/-,-448.40450286865234,-17482.85541319847,106,0.29411764705882354,0.017123287671232876,0.002606995437757984
YDR031W,-1,0/-,-448.92665135860443,-30013.748606592417,424,0.2777777777777778,0.017123287671232876,0.002824245057571149
YPL098C,1,+/+,-450.6537778377533,-17175.07324576378,105,0.3157894736842105,0.02054794520547945,0.002824245057571149
YFL018C,-1,-/-,-450.79365515708923,-18095.805238246918,106,0.3,0.02054794520547945,0.0030414946773843145
YJR104C,-1,-/-,-451.1814320087433,-17592.287058353424,106,0.2857142857142857,0.02054794520547945,0.00325874429719748
YDR298C,-1,-/-,-451.60388588905334,-17372.31316125393,106,0.2727272727272727,0.02054794520547945,0.003475993917010645
YLR354C,0,-/0,-452.0062167644501,-16483.277437210083,106,0.2727272727272727,0.02054794520547945,0.003475993917010645
YIL098C,1,-/+,-453.0978283882141,-17137.257301807404,106,0.30434782608695654,0.023972602739726026,0.003475993917010645
YML078W,-1,-/-,-453.25878381729126,-17052.56120157242,106,0.2916666666666667,0.023972602739726026,0.0036932435368238104
YJR133W,-1,0/-,-453.8574912548065,-29796.748604416847,424,0.28,0.023972602739726026,0.003910493156636976
YNL315C,1,0/+,-454.05984300374985,-29462.01248368621,424,0.3076923076923077,0.0273972602739726,0.003910493156636976
YOR286W,0,0/0,-454.3253474831581,-29144.970487087965,424,0.3076923076923077,0.0273972602739726,0.003910493156636976
YBL045C,1,-/+,-454.36841320991516,-18714.640318393707,106,0.3333333333333333,0.030821917808219176,0.003910493156636976
YDR322W,1,0/+,-454.7474217861891,-29377.095786884427,424,0.35714285714285715,0.03424657534246575,0.003910493156636976
YEL050C,-1,-/-,-455.4210419654846,-17147.592886209488,106,0.3448275862068966,0.03424657534246575,0.004127742776450141
YBR024W,1,-/+,-456.1923553943634,-18171.19071483612,106,0.36666666666666664,0.03767123287671233,0.004127742776450141
YEL052W,-1,0/-,-456.42202055454254,-29878.03151550889,424,0.3548387096774194,0.03767123287671233,0.004344992396263307
YJR121W,-1,-/-,-457.27304553985596,-17436.04616165161,106,0.34375,0.03767123287671233,0.004562242016076472
YJR034W,1,0/+,-457.31090623140335,-29678.257920622826,424,0.36363636363636365,0.0410958904109589,0.004562242016076472
YIL039W,-1,-/-,-457.3682541847229,-17162.731899023056,106,0.35294117647058826,0.0410958904109589,0.004779491635889637
YGR008C,-1,-/-,-457.399169921875,-17011.519052267075,106,0.34285714285714286,0.0410958904109589,0.0049967412557028025
YBL090W,-1,-/-,-457.42680406570435,-18037.45956850052,106,0.3333333333333333,0.0410958904109589,0.005213990875515968
YNL131W,1,-/+,-457.42788910865784,-17157.960523366928,106,0.35135135135135137,0.04452054794520548,0.005213990875515968
YNL005C,1,0/+,-457.64655911922455,-29396.831259667873,424,0.3684210526315789,0.04794520547945205,0.005213990875515968
YCR083W,-1,-/-,-457.8929674625397,-17391.90879034996,106,0.358974358974359,0.04794520547945205,0.005431240495329133
YER170W,-1,0/-,-458.0218933224678,-29861.661212205887,424,0.35,0.04794520547945205,0.005648490115142298
YGR220C,-1,-/-,-458.40577507019043,-17279.90097928047,106,0.34146341463414637,0.04794520547945205,0.005865739734955464
YMR267W,-1,-/-,-458.72547125816345,-18316.125816583633,106,0.3333333333333333,0.04794520547945205,0.006082989354768629
YMR092C,-1,-/-,-458.8887827396393,-16846.509534597397,106,0.32558139534883723,0.04794520547945205,0.006300238974581794
YHR051W,-1,0/-,-458.92436867952347,-30406.117466032505,424,0.3181818181818182,0.04794520547945205,0.00651748859439496
YLR204W,-1,0/-,-458.94631707668304,-29323.17565920949,424,0.3111111111111111,0.04794520547945205,0.006734738214208125
YDL029W,1,+/+,-459.0114092826843,-17402.49466943741,105,0.32608695652173914,0.05136986301369863,0.006734738214208125
YGL040C,0,0/0,-459.0639536380768,-29261.542640805244,424,0.32608695652173914,0.05136986301369863,0.006734738214208125
YGR232W,0,0/0,-459.0827723145485,-29246.435524612665,424,0.32608695652173914,0.05136986301369863,0.006734738214208125
YPR100W,1,-/+,-459.21328830718994,-17487.73254263401,106,0.3404255319148936,0.0547945205479452,0.006734738214208125
YBL007C,-1,-/-,-459.2355673313141,-17058.129950523376,106,0.3333333333333333,0.0547945205479452,0.00695198783402129
YDL078C,-1,-/-,-459.60022616386414,-18143.572647988796,106,0.32653061224489793,0.0547945205479452,0.0071692374538344554
YBR037C,1,-/+,-459.6619038581848,-17882.553420066833,106,0.34,0.05821917808219178,0.0071692374538344554
YNL239W,-1,-/-,-460.00067377090454,-17585.095356345177,106,0.3333333333333333,0.05821917808219178,0.007386487073647621
YPR108W,-1,-/-,-460.2874698638916,-17067.664947986603,106,0.3269230769230769,0.05821917808219178,0.007603736693460786
YML120C,-1,-/-,-460.525333404541,-17832.493687033653,106,0.32075471698113206,0.05821917808219178,0.007820986313273952
YGL143C,-1,-/-,-460.75305795669556,-17455.943120718002,106,0.3148148148148148,0.05821917808219178,0.008038235933087117
YLR295C,1,-/+,-460.76299023628235,-17593.439061760902,106,0.32727272727272727,0.06164383561643835,0.008038235933087117
YPL271W,-1,-/-,-460.7783648967743,-17573.74355840683,106,0.32142857142857145,0.06164383561643835,0.008255485552900283
YGR010W,-1,-/-,-460.85826349258423,-17025.48305249214,106,0.3157894736842105,0.06164383561643835,0.008472735172713448
YGR046W,-1,-/-,-460.9930121898651,-17561.533058166504,106,0.3103448275862069,0.06164383561643835,0.008689984792526613
YFR049W,-1,0/-,-461.25376176834106,-30136.886915832758,424,0.3050847457627119,0.06164383561643835,0.008907234412339779
YOR087W,-1,-/-,-461.4002306461334,-16879.511878728867,106,0.3,0.06164383561643835,0.009124484032152944
YFR050C,-1,-/-,-461.59827494621277,-17348.161680221558,106,0.29508196721311475,0.06164383561643835,0.00934173365196611
YKL150W,-1,-/-,-461.8376314640045,-18164.025614500046,106,0.2903225806451613,0.06164383561643835,0.009558983271779274
YJL180C,1,0/+,-461.8470845371485,-29449.292412653565,424,0.30158730158730157,0.06506849315068493,0.009558983271779274
YDL137W,0,-/0,-461.86489629745483,-16820.479769468307,106,0.30158730158730157,0.06506849315068493,0.009558983271779274
YDR375C,1,-/+,-462.3121404647827,-17346.63513326645,106,0.3125,0.0684931506849315,0.009558983271779274
YFR024C-A,-1,-/-,-462.9930639266968,-16737.40458703041,106,0.3076923076923077,0.0684931506849315,0.00977623289159244
YHR083W,1,+/+,-463.01475286483765,-18317.394396066666,105,0.3181818181818182,0.07191780821917808,0.00977623289159244
YOL122C,-1,-/-,-463.0657956600189,-17511.190308094025,106,0.31343283582089554,0.07191780821917808,0.009993482511405605
YKR006C,-1,0/-,-463.2837247848511,-29445.237311542034,424,0.3088235294117647,0.07191780821917808,0.01021073213121877
YGR193C,-1,-/-,-463.3764708042145,-17312.97325181961,106,0.30434782608695654,0.07191780821917808,0.010427981751031936
YHR043C,0,-/0,-463.45413303375244,-16855.018719911575,106,0.30434782608695654,0.07191780821917808,0.010427981751031936
YER143W,-1,-/-,-463.51118683815,-17864.355276823044,106,0.3,0.07191780821917808,0.010645231370845101
YKL085W,-1,-/-,-463.52455151081085,-18014.202469587326,106,0.29577464788732394,0.07191780821917808,0.010862480990658266
YKL119C,-1,-/-,-463.56575322151184,-17529.182817697525,106,0.2916666666666667,0.07191780821917808,0.011079730610471432
YEL024W,-1,-/-,-463.5796992778778,-18251.580473303795,106,0.2876712328767123,0.07191780821917808,0.011296980230284597
YGR167W,-1,-/-,-463.6829710006714,-17461.582060575485,106,0.28378378378378377,0.07191780821917808,0.011514229850097762
YMR008C,-1,-/-,-463.8239448070526,-17400.2626144886,106,0.28,0.07191780821917808,0.011731479469910927
YGR284C,-1,-/-,-464.26422476768494,-17028.528160333633,106,0.27631578947368424,0.07191780821917808,0.011948729089724093
YLR395C,-1,0/-,-464.4430136680603,-30457.338185325265,424,0.2727272727272727,0.07191780821917808,0.012165978709537258
YLR100W,-1,-/-,-464.5980153083801,-17380.154539823532,106,0.2692307692307692,0.07191780821917808,0.012383228329350423
YPL262W,-1,-/-,-464.69574546813965,-17655.866272449493,106,0.26582278481012656,0.07191780821917808,0.012600477949163589
YML081C-A,1,-/+,-464.81452536582947,-17990.296216726303,106,0.275,0.07534246575342465,0.012600477949163589
YIL138C,1,+/+,-465.23095178604126,-17230.993567228317,105,0.2839506172839506,0.07876712328767123,0.012600477949163589
YHR198C,0,0/0,-465.57955461740494,-30126.071047842503,424,0.2839506172839506,0.07876712328767123,0.012600477949163589
YBR052C,0,0/0,-465.61286014318466,-29851.46076196432,424,0.2839506172839506,0.07876712328767123,0.012600477949163589
YLR038C,1,0/+,-466.02926260232925,-30620.9830699265,424,0.2926829268292683,0.0821917808219178,0.012600477949163589
YDR079W,1,-/+,-466.15977716445923,-17971.969255447388,106,0.30120481927710846,0.08561643835616438,0.012600477949163589
YDL067C,-1,0/-,-466.19700160622597,-30609.614041991532,424,0.2976190476190476,0.08561643835616438,0.012817727568976754
YPR149W,-1,0/-,-466.3902739882469,-30401.730354711413,424,0.29411764705882354,0.08561643835616438,0.01303497718878992
YNR036C,-1,0/-,-466.67963111400604,-29999.261987388134,424,0.29069767441860467,0.08561643835616438,0.013252226808603084
YIL070C,-1,-/-,-466.69226264953613,-17796.485177993774,106,0.28735632183908044,0.08561643835616438,0.01346947642841625
YDR322C-A,1,-/+,-466.82480478286743,-17763.16531407833,106,0.29545454545454547,0.08904109589041095,0.01346947642841625
YCR075C,-1,-/-,-466.9771456718445,-17360.57949090004,106,0.29213483146067415,0.08904109589041095,0.013686726048229415
YNL168C,0,0/0,-467.0828083753586,-29706.909125208855,424,0.29213483146067415,0.08904109589041095,0.013686726048229415
YOR020C,1,-/+,-467.2331283092499,-17822.368770599365,106,0.3,0.09246575342465753,0.013686726048229415
YHR091C,-1,-/-,-467.2836682796478,-17817.41260433197,106,0.2967032967032967,0.09246575342465753,0.01390397566804258
YIL051C,-1,+/-,-467.36150074005127,-17199.057495117188,105,0.29347826086956524,0.09246575342465753,0.014121225287855746
YDR328C,-1,-/-,-467.3913412094116,-17575.14921617508,106,0.2903225806451613,0.09246575342465753,0.014338474907668911
YBR221C,-1,-/-,-467.48352551460266,-17976.2358417511,106,0.2872340425531915,0.09246575342465753,0.014555724527482076
