Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBL099W,-1,-/-,-377.00753515958786,-16211.466494679451,106,0.0,0.0,0.0002828854314002829
YBR039W,-1,-/-,-386.45581501722336,-16937.041567742825,106,0.0,0.0,0.0005657708628005657
YGL191W,-1,-/+,-387.02801847457886,-16789.69839654863,106,0.0,0.0,0.0008486562942008486
YKL016C,-1,-/-,-394.4461895227432,-16901.16960939765,106,0.0,0.0,0.0011315417256011315
YDR276C,-1,-/-,-396.0871431827545,-16702.92908322811,106,0.0,0.0,0.0014144271570014145
YPL271W,-1,-/-,-399.2204521894455,-16497.993533313274,106,0.0,0.0,0.0016973125884016972
YPL098C,1,+/+,-401.6665267944336,-16999.20259195566,105,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YOR142W,-1,-/-,-404.18053591251373,-17334.474969804287,106,0.125,0.009433962264150943,0.0019801980198019802
YEL050C,-1,-/-,-411.2221433520317,-17496.59078490734,106,0.1111111111111111,0.009433962264150943,0.002263083451202263
YFL041W,-1,-/-,-411.46834111213684,-17348.4415897727,106,0.1,0.009433962264150943,0.002545968882602546
YML081C-A,-1,-/+,-411.5777451992035,-17063.68018257618,106,0.09090909090909091,0.009433962264150943,0.002828854314002829
YGR183C,-1,-/+,-411.6562856435776,-17823.055956557393,106,0.08333333333333333,0.009433962264150943,0.0031117397454031117
YFL005W,-1,-/-,-414.16719937324524,-16832.953647613525,106,0.07692307692307693,0.009433962264150943,0.0033946251768033945
YPR100W,-1,-/+,-417.29817509651184,-17885.39449453354,106,0.07142857142857142,0.009433962264150943,0.0036775106082036777
YPR133W-A,-1,-/+,-421.4112333059311,-17156.389486789703,106,0.06666666666666667,0.009433962264150943,0.0039603960396039604
YLL009C,-1,-/+,-421.83110558986664,-17651.211678266525,106,0.0625,0.009433962264150943,0.004243281471004243
YDR328C,-1,-/-,-422.0147377252579,-17146.836457014084,106,0.058823529411764705,0.009433962264150943,0.004526166902404526
YDR375C,-1,-/+,-422.6735119819641,-17510.83761060238,106,0.05555555555555555,0.009433962264150943,0.004809052333804809
YGR220C,-1,-/-,-423.3066791296005,-17767.428696274757,106,0.05263157894736842,0.009433962264150943,0.005091937765205092
YDL008W,-1,-/-,-423.83451187610626,-17472.514313578606,106,0.05,0.009433962264150943,0.005374823196605375
YDL029W,1,+/+,-423.9543182849884,-17043.78883779049,105,0.09523809523809523,0.018867924528301886,0.005374823196605375
YDR337W,-1,-/-,-428.3041503429413,-17821.687450408936,106,0.09090909090909091,0.018867924528301886,0.005657708628005658
YGR167W,-1,-/-,-428.46360647678375,-17097.467916965485,106,0.08695652173913043,0.018867924528301886,0.005940594059405941
YKL085W,-1,-/-,-428.5038012266159,-17793.668632268906,106,0.08333333333333333,0.018867924528301886,0.006223479490806223
YNL131W,-1,-/+,-428.60169529914856,-17703.43722331524,106,0.08,0.018867924528301886,0.006506364922206506
YAL016W,-1,-/-,-429.58051323890686,-17126.70039343834,106,0.07692307692307693,0.018867924528301886,0.006789250353606789
YJR080C,0,0/+,-430.79802030324936,-29849.847147107124,424,0.07692307692307693,0.018867924528301886,0.006789250353606789
YHR008C,-1,-/-,-431.63167452812195,-17846.481150388718,106,0.07407407407407407,0.018867924528301886,0.007072135785007072
YFR033C,-1,-/-,-431.9434415102005,-18002.29546713829,106,0.07142857142857142,0.018867924528301886,0.007355021216407355
YIL070C,-1,-/-,-432.5218071937561,-18109.14678966999,106,0.06896551724137931,0.018867924528301886,0.007637906647807638
YDR512C,-1,-/+,-432.7558162212372,-17645.298867464066,106,0.06666666666666667,0.018867924528301886,0.007920792079207921
YGR086C,-1,-/-,-434.95189666748047,-17378.658483982086,106,0.06451612903225806,0.018867924528301886,0.008203677510608205
YPR182W,-1,-/-,-436.15812134742737,-17478.35894227028,106,0.0625,0.018867924528301886,0.008486562942008486
YGL219C,1,+/+,-436.9836331605911,-18780.683377861977,105,0.09090909090909091,0.02830188679245283,0.008486562942008486
YBR037C,-1,-/+,-437.8846335411072,-18079.47615993023,106,0.08823529411764706,0.02830188679245283,0.00876944837340877
YML120C,-1,-/-,-438.477819442749,-17936.0038779974,106,0.08571428571428572,0.02830188679245283,0.009052333804809052
YJR104C,-1,-/-,-439.323935508728,-17741.524936378002,106,0.08333333333333333,0.02830188679245283,0.009335219236209336
YKL119C,-1,-/-,-440.25230836868286,-17159.444113254547,106,0.08108108108108109,0.02830188679245283,0.009618104667609617
YGL084C,-1,-/-,-441.8462839126587,-17222.502599596977,106,0.07894736842105263,0.02830188679245283,0.009900990099009901
YLR295C,-1,-/+,-442.0007004737854,-17929.264355629683,106,0.07692307692307693,0.02830188679245283,0.010183875530410185
YMR157C,0,0/0,-442.91359040141106,-30069.849689006805,424,0.07692307692307693,0.02830188679245283,0.010183875530410185
YMR008C,-1,-/-,-443.1078703403473,-17126.66009414196,106,0.075,0.02830188679245283,0.010466760961810467
YKL170W,-1,-/-,-443.24557530879974,-17793.028067708015,106,0.07317073170731707,0.02830188679245283,0.01074964639321075
YJL180C,0,0/+,-444.1508707739413,-30246.4614684619,424,0.07317073170731707,0.02830188679245283,0.01074964639321075
YCL001W,-1,-/-,-444.30033588409424,-16721.092091798782,106,0.07142857142857142,0.02830188679245283,0.011032531824611032
YLR079W,-1,-/-,-444.77062916755676,-17465.861237049103,106,0.06976744186046512,0.02830188679245283,0.011315417256011316
YNL315C,0,0/+,-444.9132732152939,-30734.570493735373,424,0.06976744186046512,0.02830188679245283,0.011315417256011316
YBL007C,-1,-/-,-445.3101980686188,-17267.91808128357,106,0.06818181818181818,0.02830188679245283,0.011598302687411598
YLR354C,-1,-/0,-445.4065465927124,-17334.993052244186,106,0.06666666666666667,0.02830188679245283,0.011881188118811881
YKL150W,-1,-/-,-446.0196763277054,-18305.43997502327,106,0.06521739130434782,0.02830188679245283,0.012164073550212163
YCR003W,0,0/-,-446.0202497243881,-30459.28311751783,424,0.06521739130434782,0.02830188679245283,0.012164073550212163
YDR322C-A,-1,-/+,-446.11223459243774,-18306.00103032589,106,0.06382978723404255,0.02830188679245283,0.012446958981612447
YML078W,-1,-/-,-446.485716342926,-17840.4358022213,106,0.0625,0.02830188679245283,0.01272984441301273
YAL056W,-1,-/-,-446.86662340164185,-17394.670399665833,106,0.061224489795918366,0.02830188679245283,0.013012729844413012
YHR051W,0,0/-,-447.37918938696384,-30533.000448182225,424,0.061224489795918366,0.02830188679245283,0.013012729844413012
YBR272C,-1,-/-,-448.1978883743286,-17288.553241491318,106,0.06,0.02830188679245283,0.013295615275813296
YLR395C,0,0/-,-448.207851678133,-30497.182447478175,424,0.06,0.02830188679245283,0.013295615275813296
YML028W,-1,-/-,-448.2823029756546,-17908.57824075222,106,0.058823529411764705,0.02830188679245283,0.013578500707213578
YGR028W,-1,-/+,-448.35184359550476,-17425.804711341858,106,0.057692307692307696,0.02830188679245283,0.013861386138613862
YLR330W,-1,-/-,-449.19647765159607,-17735.00896346569,106,0.05660377358490566,0.02830188679245283,0.014144271570014143
YCR083W,-1,-/-,-449.22935819625854,-17980.534512639046,106,0.05555555555555555,0.02830188679245283,0.014427157001414427
YER182W,0,0/0,-449.66766583919525,-30687.40476601571,424,0.05555555555555555,0.02830188679245283,0.014427157001414427
YIL039W,-1,-/-,-449.67326855659485,-18121.557787656784,106,0.05454545454545454,0.02830188679245283,0.01471004243281471
YLR259C,-1,-/+,-449.676305770874,-17357.105489969254,106,0.05357142857142857,0.02830188679245283,0.014992927864214993
YMR025W,-1,-/-,-450.10268664360046,-18046.307022094727,106,0.05263157894736842,0.02830188679245283,0.015275813295615276
YPL270W,-1,-/-,-450.1996560096741,-17936.834008932114,106,0.05172413793103448,0.02830188679245283,0.015558698727015558
YDR298C,-1,-/-,-450.59214597940445,-18066.840168237686,106,0.05084745762711865,0.02830188679245283,0.015841584158415842
YEL024W,-1,-/-,-450.66853427886963,-18326.041896939278,106,0.05,0.02830188679245283,0.016124469589816125
YLR204W,0,0/-,-450.9244683086872,-30313.57775092125,424,0.05,0.02830188679245283,0.016124469589816125
