Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YDR322C-A,-1,-/+,-364.017637193203,-16281.058693325147,106,0.0,0.0,0.0002828854314002829
YBL099W,-1,-/-,-372.0853922367096,-15850.346134379506,106,0.0,0.0,0.0005657708628005657
YEL020W-A,1,+/+,-372.5265111923218,-15928.936715573072,105,0.3333333333333333,0.009433962264150943,0.0005657708628005657
YPL098C,1,+/+,-373.7770743370056,-16271.940384685993,105,0.5,0.018867924528301886,0.0005657708628005657
YEL050C,-1,-/-,-383.17903155088425,-16595.687948316336,106,0.4,0.018867924528301886,0.0008486562942008486
YGR220C,-1,-/-,-387.9378297328949,-16782.60289657116,106,0.3333333333333333,0.018867924528301886,0.0011315417256011315
YDR298C,-1,-/-,-390.1906658783555,-17209.99790756777,106,0.2857142857142857,0.018867924528301886,0.0014144271570014145
YLR295C,-1,-/+,-390.91954880952835,-17089.229337576777,106,0.25,0.018867924528301886,0.0016973125884016972
YOR142W,-1,-/-,-391.64513248205185,-17184.206812500954,106,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YDR276C,-1,-/-,-393.45084393024445,-16822.138822197914,106,0.2,0.018867924528301886,0.002263083451202263
YJR080C,0,0/+,-395.8915435522795,-29440.900367609458,424,0.2,0.018867924528301886,0.002263083451202263
YHR001W-A,-1,-/-,-396.9993393421173,-17652.28024122119,106,0.18181818181818182,0.018867924528301886,0.002545968882602546
YDR079W,-1,-/+,-397.8201310634613,-17424.029807388783,106,0.16666666666666666,0.018867924528301886,0.002828854314002829
YML078W,-1,-/-,-398.11431205272675,-17192.353281974792,106,0.15384615384615385,0.018867924528301886,0.0031117397454031117
YML028W,-1,-/-,-401.07016110420227,-16419.45029616356,106,0.14285714285714285,0.018867924528301886,0.0033946251768033945
YEL024W,-1,-/-,-401.4430121779442,-17953.931858718395,106,0.13333333333333333,0.018867924528301886,0.0036775106082036777
YCR003W,0,0/-,-401.46526251733303,-29465.9239577502,424,0.13333333333333333,0.018867924528301886,0.0036775106082036777
YLL009C,-1,-/+,-402.1555771827698,-17278.602560520172,106,0.125,0.018867924528301886,0.0039603960396039604
YFL041W,-1,-/-,-403.32417500019073,-17105.113956809044,106,0.11764705882352941,0.018867924528301886,0.004243281471004243
YJL166W,-1,-/-,-403.6798924803734,-17987.87732542958,106,0.1111111111111111,0.018867924528301886,0.004526166902404526
YPL262W,-1,-/-,-404.21721851825714,-17128.402634739876,106,0.10526315789473684,0.018867924528301886,0.004809052333804809
YML081C-A,-1,-/+,-405.1328548192978,-16818.111277520657,106,0.1,0.018867924528301886,0.005091937765205092
YGL143C,-1,-/-,-407.68398571014404,-17884.242481276393,106,0.09523809523809523,0.018867924528301886,0.005374823196605375
YPR166C,0,0/-,-407.93079712986946,-29046.148109294474,424,0.09523809523809523,0.018867924528301886,0.005374823196605375
YBR039W,-1,-/-,-408.2351143360138,-17471.146266758442,106,0.09090909090909091,0.018867924528301886,0.005657708628005658
YDR337W,-1,-/-,-408.5017931461334,-17589.69218146801,106,0.08695652173913043,0.018867924528301886,0.005940594059405941
YIL098C,-1,-/+,-408.56139302253723,-17610.243529975414,106,0.08333333333333333,0.018867924528301886,0.006223479490806223
YDL029W,1,+/+,-408.5817584991455,-16786.42888045311,105,0.12,0.02830188679245283,0.006223479490806223
YOR286W,0,0/0,-408.60393945872784,-29033.60456265509,424,0.12,0.02830188679245283,0.006223479490806223
YLR204W,0,0/-,-408.71977892518044,-28809.936793040484,424,0.12,0.02830188679245283,0.006223479490806223
YMR157C,0,0/0,-409.01987697184086,-29635.92066765204,424,0.12,0.02830188679245283,0.006223479490806223
YJR121W,-1,-/-,-409.2632187604904,-17283.261388778687,106,0.11538461538461539,0.02830188679245283,0.006506364922206506
YLR163C,-1,-/+,-409.4816742539406,-18286.09542913735,106,0.1111111111111111,0.02830188679245283,0.006789250353606789
YJL180C,0,0/+,-410.0662180632353,-29457.258795246482,424,0.1111111111111111,0.02830188679245283,0.006789250353606789
YJR104C,-1,-/-,-410.5836386680603,-16669.466306209564,106,0.10714285714285714,0.02830188679245283,0.007072135785007072
YJL003W,-1,-/+,-410.66626143455505,-17153.781645178795,106,0.10344827586206896,0.02830188679245283,0.007355021216407355
YPL118W,-1,-/-,-411.96741223335266,-17465.026955366135,106,0.1,0.02830188679245283,0.007637906647807638
YPR191W,-1,-/-,-413.2058597803116,-17829.601229161024,106,0.0967741935483871,0.02830188679245283,0.007920792079207921
YLR259C,-1,-/+,-414.2271201610565,-17008.926866054535,106,0.09375,0.02830188679245283,0.008203677510608205
YKR035W-A,-1,-/-,-414.32505655288696,-16939.51112449169,106,0.09090909090909091,0.02830188679245283,0.008486562942008486
YPR100W,-1,-/+,-414.63822305202484,-17621.725905656815,106,0.08823529411764706,0.02830188679245283,0.00876944837340877
YJR034W,0,0/+,-415.0624862611294,-29633.414645433426,424,0.08823529411764706,0.02830188679245283,0.00876944837340877
YNL005C,0,0/+,-415.7146818637848,-29729.985979497433,424,0.08823529411764706,0.02830188679245283,0.00876944837340877
YGL068W,-1,-/-,-415.89702747762203,-17085.938148342073,106,0.08571428571428572,0.02830188679245283,0.009052333804809052
YKL016C,-1,-/-,-417.21695125102997,-17653.49768471718,106,0.08333333333333333,0.02830188679245283,0.009335219236209336
YPL183W-A,0,0/-,-417.3861136138439,-29479.506910715252,424,0.08333333333333333,0.02830188679245283,0.009335219236209336
YPL271W,-1,-/-,-417.900044798851,-17475.343923270702,106,0.08108108108108109,0.02830188679245283,0.009618104667609617
YDL008W,-1,-/-,-417.9205302000046,-17338.47960603237,106,0.07894736842105263,0.02830188679245283,0.009900990099009901
YGL191W,-1,-/+,-418.0169407725334,-17509.209092836827,106,0.07692307692307693,0.02830188679245283,0.010183875530410185
YHR051W,0,0/-,-418.1714247316122,-30509.399769511074,424,0.07692307692307693,0.02830188679245283,0.010183875530410185
YMR267W,-1,-/-,-418.29643082618713,-18322.793353796005,106,0.075,0.02830188679245283,0.010466760961810467
YKL148C,-1,-/-,-418.4902399778366,-18229.100852280855,106,0.07317073170731707,0.02830188679245283,0.01074964639321075
YPR133W-A,-1,-/+,-418.87925684452057,-16851.97358596325,106,0.07142857142857142,0.02830188679245283,0.011032531824611032
YNL315C,0,0/+,-418.93865333497524,-30122.824855636805,424,0.07142857142857142,0.02830188679245283,0.011032531824611032
YER182W,0,0/0,-419.4135445188731,-31077.433239249513,424,0.07142857142857142,0.02830188679245283,0.011032531824611032
YGL084C,-1,-/-,-419.60039097070694,-17161.765717208385,106,0.06976744186046512,0.02830188679245283,0.011315417256011316
YLR395C,0,0/-,-419.7179239951074,-30111.126523757353,424,0.06976744186046512,0.02830188679245283,0.011315417256011316
YNL131W,-1,-/+,-421.0280364751816,-17419.564028263092,106,0.06818181818181818,0.02830188679245283,0.011598302687411598
YGR086C,-1,-/-,-421.1723903417587,-17415.133732557297,106,0.06666666666666667,0.02830188679245283,0.011881188118811881
YBR146W,0,0/-,-422.88342086970806,-29681.563132852316,424,0.06666666666666667,0.02830188679245283,0.011881188118811881
YNR036C,0,0/-,-423.95598344504833,-30505.083698380273,424,0.06666666666666667,0.02830188679245283,0.011881188118811881
YLR312W-A,0,0/-,-424.2185060866177,-29629.40241628699,424,0.06666666666666667,0.02830188679245283,0.011881188118811881
YDR322W,0,0/+,-424.84087933180854,-30200.813193246257,424,0.06666666666666667,0.02830188679245283,0.011881188118811881
YGR029W,-1,-/+,-425.06325030326843,-17493.729969203472,106,0.06521739130434782,0.02830188679245283,0.012164073550212163
YDR375C,-1,-/+,-425.87692046165466,-17643.263444960117,106,0.06382978723404255,0.02830188679245283,0.012446958981612447
YPR108W,-1,-/-,-426.53453862667084,-17481.66476070881,106,0.0625,0.02830188679245283,0.01272984441301273
YDR031W,0,0/-,-427.12263368070126,-30837.904040608555,424,0.0625,0.02830188679245283,0.01272984441301273
YJR113C,0,0/-,-427.30485051870346,-30147.050394590944,424,0.0625,0.02830188679245283,0.01272984441301273
YGR167W,-1,-/-,-427.51959347724915,-17164.09564244747,106,0.061224489795918366,0.02830188679245283,0.013012729844413012
YKL170W,-1,-/-,-427.54409325122833,-17672.419899106026,106,0.06,0.02830188679245283,0.013295615275813296
YLR438C-A,-1,-/-,-427.6796786785126,-16968.008447289467,106,0.058823529411764705,0.02830188679245283,0.013578500707213578
YFL005W,-1,-/-,-428.8720877170563,-17737.47415792942,106,0.057692307692307696,0.02830188679245283,0.013861386138613862
YFR049W,0,0/-,-429.34652429819107,-30809.348399411887,424,0.057692307692307696,0.02830188679245283,0.013861386138613862
YKL137W,0,0/+,-429.85220934450626,-29988.50091633573,424,0.057692307692307696,0.02830188679245283,0.013861386138613862
YER170W,0,0/-,-429.92302602529526,-30470.81816238165,424,0.057692307692307696,0.02830188679245283,0.013861386138613862
YLR038C,0,0/+,-430.11490350961685,-30453.869872760493,424,0.057692307692307696,0.02830188679245283,0.013861386138613862
YGR028W,-1,-/+,-430.54760909080505,-18669.44587302208,106,0.05660377358490566,0.02830188679245283,0.014144271570014143
YKR016W,0,0/+,-430.5777288377285,-30785.939007282257,424,0.05660377358490566,0.02830188679245283,0.014144271570014143
YMR203W,-1,-/+,-430.5964183807373,-18462.300843954086,106,0.05555555555555555,0.02830188679245283,0.014427157001414427
YHR147C,0,0/-,-430.69880574941635,-30033.4298183769,424,0.05555555555555555,0.02830188679245283,0.014427157001414427
YMR089C,-1,-/-,-430.9931447505951,-18418.801527142525,106,0.05454545454545454,0.02830188679245283,0.01471004243281471
YGR076C,0,0/-,-431.0701892673969,-29920.459687292576,424,0.05454545454545454,0.02830188679245283,0.01471004243281471
YBR037C,-1,-/+,-431.1074984073639,-17941.850197076797,106,0.05357142857142857,0.02830188679245283,0.014992927864214993
YBL038W,0,0/-,-431.8520432114601,-30941.033890284598,424,0.05357142857142857,0.02830188679245283,0.014992927864214993
