Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBL099W,-1,-/-,-377.00753515958786,-16211.466494679451,106,0.0,0.0,0.00021724961981316532
YBR039W,-1,-/-,-386.45581501722336,-16937.041567742825,106,0.0,0.0,0.00043449923962633063
YGL191W,1,-/+,-387.02801847457886,-16789.69839654863,106,0.3333333333333333,0.003424657534246575,0.00043449923962633063
YKL016C,-1,-/-,-394.4461895227432,-16901.16960939765,106,0.25,0.003424657534246575,0.000651748859439496
YDR276C,-1,-/-,-396.0871431827545,-16702.92908322811,106,0.2,0.003424657534246575,0.0008689984792526613
YPL271W,-1,-/-,-399.2204521894455,-16497.993533313274,106,0.16666666666666666,0.003424657534246575,0.0010862480990658267
YPL098C,1,+/+,-401.6665267944336,-16999.20259195566,105,0.2857142857142857,0.00684931506849315,0.0010862480990658267
YOR142W,-1,-/-,-404.18053591251373,-17334.474969804287,106,0.25,0.00684931506849315,0.001303497718878992
YEL050C,-1,-/-,-411.2221433520317,-17496.59078490734,106,0.2222222222222222,0.00684931506849315,0.0015207473386921572
YFL041W,-1,-/-,-411.46834111213684,-17348.4415897727,106,0.2,0.00684931506849315,0.0017379969585053225
YML081C-A,1,-/+,-411.5777451992035,-17063.68018257618,106,0.2727272727272727,0.010273972602739725,0.0017379969585053225
YGR183C,1,-/+,-411.6562856435776,-17823.055956557393,106,0.3333333333333333,0.0136986301369863,0.0017379969585053225
YFL005W,-1,-/-,-414.16719937324524,-16832.953647613525,106,0.3076923076923077,0.0136986301369863,0.001955246578318488
YPR100W,1,-/+,-417.29817509651184,-17885.39449453354,106,0.35714285714285715,0.017123287671232876,0.001955246578318488
YPR133W-A,1,-/+,-421.4112333059311,-17156.389486789703,106,0.4,0.02054794520547945,0.001955246578318488
YLL009C,1,-/+,-421.83110558986664,-17651.211678266525,106,0.4375,0.023972602739726026,0.001955246578318488
YDR328C,-1,-/-,-422.0147377252579,-17146.836457014084,106,0.4117647058823529,0.023972602739726026,0.0021724961981316533
YDR375C,1,-/+,-422.6735119819641,-17510.83761060238,106,0.4444444444444444,0.0273972602739726,0.0021724961981316533
YGR220C,-1,-/-,-423.3066791296005,-17767.428696274757,106,0.42105263157894735,0.0273972602739726,0.0023897458179448186
YDL008W,-1,-/-,-423.83451187610626,-17472.514313578606,106,0.4,0.0273972602739726,0.002606995437757984
YDL029W,1,+/+,-423.9543182849884,-17043.78883779049,105,0.42857142857142855,0.030821917808219176,0.002606995437757984
YDR337W,-1,-/-,-428.3041503429413,-17821.687450408936,106,0.4090909090909091,0.030821917808219176,0.002824245057571149
YGR167W,-1,-/-,-428.46360647678375,-17097.467916965485,106,0.391304347826087,0.030821917808219176,0.0030414946773843145
YKL085W,-1,-/-,-428.5038012266159,-17793.668632268906,106,0.375,0.030821917808219176,0.00325874429719748
YNL131W,1,-/+,-428.60169529914856,-17703.43722331524,106,0.4,0.03424657534246575,0.00325874429719748
YAL016W,-1,-/-,-429.58051323890686,-17126.70039343834,106,0.38461538461538464,0.03424657534246575,0.003475993917010645
YJR080C,1,0/+,-430.79802030324936,-29849.847147107124,424,0.4074074074074074,0.03767123287671233,0.003475993917010645
YHR008C,-1,-/-,-431.63167452812195,-17846.481150388718,106,0.39285714285714285,0.03767123287671233,0.0036932435368238104
YFR033C,-1,-/-,-431.9434415102005,-18002.29546713829,106,0.3793103448275862,0.03767123287671233,0.003910493156636976
YIL070C,-1,-/-,-432.5218071937561,-18109.14678966999,106,0.36666666666666664,0.03767123287671233,0.004127742776450141
YDR512C,1,-/+,-432.7558162212372,-17645.298867464066,106,0.3870967741935484,0.0410958904109589,0.004127742776450141
YGR086C,-1,-/-,-434.95189666748047,-17378.658483982086,106,0.375,0.0410958904109589,0.004344992396263307
YPR182W,-1,-/-,-436.15812134742737,-17478.35894227028,106,0.36363636363636365,0.0410958904109589,0.004562242016076472
YGL219C,1,+/+,-436.9836331605911,-18780.683377861977,105,0.38235294117647056,0.04452054794520548,0.004562242016076472
YBR037C,1,-/+,-437.8846335411072,-18079.47615993023,106,0.4,0.04794520547945205,0.004562242016076472
YML120C,-1,-/-,-438.477819442749,-17936.0038779974,106,0.3888888888888889,0.04794520547945205,0.004779491635889637
YJR104C,-1,-/-,-439.323935508728,-17741.524936378002,106,0.3783783783783784,0.04794520547945205,0.0049967412557028025
YKL119C,-1,-/-,-440.25230836868286,-17159.444113254547,106,0.3684210526315789,0.04794520547945205,0.005213990875515968
YGL084C,-1,-/-,-441.8462839126587,-17222.502599596977,106,0.358974358974359,0.04794520547945205,0.005431240495329133
YLR295C,1,-/+,-442.0007004737854,-17929.264355629683,106,0.375,0.05136986301369863,0.005431240495329133
YMR157C,0,0/0,-442.91359040141106,-30069.849689006805,424,0.375,0.05136986301369863,0.005431240495329133
YMR008C,-1,-/-,-443.1078703403473,-17126.66009414196,106,0.36585365853658536,0.05136986301369863,0.005648490115142298
YKL170W,-1,-/-,-443.24557530879974,-17793.028067708015,106,0.35714285714285715,0.05136986301369863,0.005865739734955464
YJL180C,1,0/+,-444.1508707739413,-30246.4614684619,424,0.37209302325581395,0.0547945205479452,0.005865739734955464
YCL001W,-1,-/-,-444.30033588409424,-16721.092091798782,106,0.36363636363636365,0.0547945205479452,0.006082989354768629
YLR079W,-1,-/-,-444.77062916755676,-17465.861237049103,106,0.35555555555555557,0.0547945205479452,0.006300238974581794
YNL315C,1,0/+,-444.9132732152939,-30734.570493735373,424,0.3695652173913043,0.05821917808219178,0.006300238974581794
YBL007C,-1,-/-,-445.3101980686188,-17267.91808128357,106,0.3617021276595745,0.05821917808219178,0.00651748859439496
YLR354C,0,-/0,-445.4065465927124,-17334.993052244186,106,0.3617021276595745,0.05821917808219178,0.00651748859439496
YKL150W,-1,-/-,-446.0196763277054,-18305.43997502327,106,0.3541666666666667,0.05821917808219178,0.006734738214208125
YCR003W,-1,0/-,-446.0202497243881,-30459.28311751783,424,0.3469387755102041,0.05821917808219178,0.00695198783402129
YDR322C-A,1,-/+,-446.11223459243774,-18306.00103032589,106,0.36,0.06164383561643835,0.00695198783402129
YML078W,-1,-/-,-446.485716342926,-17840.4358022213,106,0.35294117647058826,0.06164383561643835,0.0071692374538344554
YAL056W,-1,-/-,-446.86662340164185,-17394.670399665833,106,0.34615384615384615,0.06164383561643835,0.007386487073647621
YHR051W,-1,0/-,-447.37918938696384,-30533.000448182225,424,0.33962264150943394,0.06164383561643835,0.007603736693460786
YBR272C,-1,-/-,-448.1978883743286,-17288.553241491318,106,0.3333333333333333,0.06164383561643835,0.007820986313273952
YLR395C,-1,0/-,-448.207851678133,-30497.182447478175,424,0.32727272727272727,0.06164383561643835,0.008038235933087117
YML028W,-1,-/-,-448.2823029756546,-17908.57824075222,106,0.32142857142857145,0.06164383561643835,0.008255485552900283
YGR028W,1,-/+,-448.35184359550476,-17425.804711341858,106,0.3333333333333333,0.06506849315068493,0.008255485552900283
YLR330W,-1,-/-,-449.19647765159607,-17735.00896346569,106,0.3275862068965517,0.06506849315068493,0.008472735172713448
