GO Term,AUC,Average Precision
GO:0000054,0.8838383838383095,0.03222763061556365
GO:0000278,0.7471216796244332,0.16495270962338265
GO:0000747,0.6200945665425261,0.03956860032734419
GO:0000902,0.6118261264328684,0.015790147101883
GO:0000910,0.697841834487553,0.03967746050492224
GO:0001403,0.7252298263534286,0.024246999819140077
GO:0003700,0.6642870445092814,0.0626011741159089
GO:0004518,0.7047490636704129,0.07107886758969577
GO:0005085,0.7008846799743543,0.024371304834655817
GO:0006260,0.781952651245811,0.07605119869343592
GO:0006281,0.7242938774977458,0.11603572923966946
GO:0006310,0.7008763396403696,0.09141828734173851
GO:0006325,0.7428027930809332,0.11850509868855033
GO:0006352,0.7564744696089263,0.03594260730829937
GO:0006353,0.8107924960761446,0.022184135944478524
GO:0006360,0.8038219271365485,0.03297862730786992
GO:0006364,0.884957071473934,0.18019015108472383
GO:0006366,0.6825254252342663,0.19393572625073394
GO:0006383,0.7496780210507199,0.01970148675117213
GO:0006397,0.7453018142905774,0.08897938622725146
GO:0006401,0.672986942663408,0.05859805109367904
GO:0006413,0.7606996935648621,0.031137846202892144
GO:0006414,0.7026515151514955,0.019644383188287
GO:0006418,0.8371807967313587,0.020510648611270353
GO:0006457,0.7012896850112597,0.05369119902139184
GO:0006468,0.6314785613082049,0.0651245576847642
GO:0006470,0.6018274677314499,0.015358291201341185
GO:0006486,0.8041740753350822,0.045323044099372045
GO:0006497,0.8207250213670583,0.030513018180687024
GO:0006605,0.5805465966396577,0.06609314183101007
GO:0006629,0.6627687177861471,0.12175067420933651
GO:0006766,0.6337008206826293,0.017784374132286448
GO:0006811,0.6705906387069321,0.12519295585296566
GO:0006865,0.7610087703850289,0.025732954957466282
GO:0006869,0.678360964877817,0.027470412521397706
GO:0006873,0.6332882090158496,0.052710730661861216
GO:0006887,0.7079803138638817,0.020385803390701368
GO:0006897,0.7330402214622976,0.05868184322023715
GO:0006970,0.7281890284203257,0.02776814652077548
GO:0006979,0.6702035043608287,0.049218143705651404
GO:0006997,0.683227783452499,0.04173981254530608
GO:0007005,0.6647438677991292,0.10708215304850176
GO:0007010,0.685496127905872,0.0947581526897692
GO:0007031,0.7693140863800212,0.024159556283152184
GO:0007033,0.6401883021716888,0.04108526489481142
GO:0007059,0.7801930220734399,0.10754881442858419
GO:0007114,0.6892345819588301,0.022199050781292543
GO:0007124,0.6262579096082533,0.024372126263676658
GO:0008033,0.7196298744216723,0.053164459274330396
GO:0008135,0.8120101069834837,0.03151687384613114
GO:0008213,0.7196629213482912,0.02548029825035738
GO:0008380,0.7678159150377198,0.06776612667559069
GO:0008643,0.8310052774940202,0.026694407364321764
GO:0009408,0.6719840794618164,0.023009813445569394
GO:0009451,0.7888344898031184,0.05631218461452916
GO:0010324,0.5182839632277835,0.0003533946226520985
GO:0015931,0.6507975595616039,0.06732512710229059
GO:0016050,0.6241122988703314,0.03532945462125793
GO:0016197,0.7237962116732087,0.048484106749583984
GO:0016570,0.7183471608821362,0.051517471963340916
GO:0018193,0.5675981640654528,0.05815973540478632
GO:0032196,0.8821876064011162,0.09281385685475514
GO:0032200,0.6082446709363797,0.03790808136059866
GO:0032787,0.7477204215351322,0.07367046027290616
GO:0042221,0.600566778056204,0.14993922347013075
GO:0042255,0.9210393258427251,0.05367835557484456
GO:0042273,0.9253976926304393,0.08816074545755527
GO:0042274,0.8914726497834045,0.08655096646034662
GO:0042594,0.6477562138236234,0.03364406080471731
GO:0043543,0.7143264365631726,0.03313655319184075
GO:0045333,0.8018787051444562,0.06874735354222182
GO:0048193,0.7837735298409464,0.0985864246169971
GO:0048284,0.5811185334502436,0.0341455161004682
GO:0048308,0.6918588606347029,0.021321757795306404
GO:0051049,0.6297302169080141,0.03535830797511082
GO:0051052,0.5644697375034482,0.03580391377790798
GO:0051321,0.7097991147429432,0.14200837634526542
GO:0051603,0.736211553739657,0.12257371099394465
GO:0051726,0.6956502663312016,0.10946765933972677
