Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBL099W,-1,-/-,-395.57710337638855,-16687.23767209053,106,0.0,0.0,0.00021724961981316532
YML081C-A,1,-/+,-398.99151861667633,-16819.809379458427,106,0.5,0.003424657534246575,0.00021724961981316532
YOR142W,-1,-/-,-408.88603043556213,-17460.384377002716,106,0.3333333333333333,0.003424657534246575,0.00043449923962633063
YDR276C,-1,-/-,-409.7843053340912,-16857.987453699112,106,0.25,0.003424657534246575,0.000651748859439496
YEL020W-A,1,+/+,-411.9308898448944,-17492.350128889084,105,0.4,0.00684931506849315,0.000651748859439496
YDR322C-A,1,-/+,-412.0957508087158,-17930.623313188553,106,0.5,0.010273972602739725,0.000651748859439496
YLR295C,1,-/+,-413.5618369579315,-18139.813139796257,106,0.5714285714285714,0.0136986301369863,0.000651748859439496
YGL191W,1,-/+,-415.799268245697,-17368.95574426651,106,0.625,0.017123287671232876,0.000651748859439496
YPL098C,1,+/+,-416.57777857780457,-17202.381340026855,105,0.6666666666666666,0.02054794520547945,0.000651748859439496
YML028W,-1,-/-,-417.33898305892944,-17561.566124916077,106,0.6,0.02054794520547945,0.0008689984792526613
YBR039W,-1,-/-,-418.11918687820435,-18015.654985666275,106,0.5454545454545454,0.02054794520547945,0.0010862480990658267
YEL024W,-1,-/-,-419.4424419403076,-18500.813555002213,106,0.5,0.02054794520547945,0.001303497718878992
YGR220C,-1,-/-,-420.9841682910919,-17617.98454976082,106,0.46153846153846156,0.02054794520547945,0.0015207473386921572
YPR133W-A,1,-/+,-421.24173283576965,-17225.444843769073,106,0.5,0.023972602739726026,0.0015207473386921572
YNL005C,1,0/+,-421.5245147049427,-29522.430559188128,424,0.5333333333333333,0.0273972602739726,0.0015207473386921572
YIL098C,1,-/+,-422.1029279232025,-17968.11493551731,106,0.5625,0.030821917808219176,0.0015207473386921572
YDR298C,-1,-/-,-422.42615580558777,-18406.923301637173,106,0.5294117647058824,0.030821917808219176,0.0017379969585053225
YLL009C,1,-/+,-422.6672611236572,-17798.27167749405,106,0.5555555555555556,0.03424657534246575,0.0017379969585053225
YPL271W,-1,-/-,-424.0734829902649,-17446.383202791214,106,0.5263157894736842,0.03424657534246575,0.001955246578318488
YML078W,-1,-/-,-424.5666432380676,-18076.1133852005,106,0.5,0.03424657534246575,0.0021724961981316533
YKL016C,-1,-/-,-424.9443814754486,-17738.41766500473,106,0.47619047619047616,0.03424657534246575,0.0023897458179448186
YJR080C,1,0/+,-425.0868128836155,-30411.416352391243,424,0.5,0.03767123287671233,0.0023897458179448186
YCR003W,-1,0/-,-426.20018869638443,-30183.00542241335,424,0.4782608695652174,0.03767123287671233,0.002606995437757984
YGL143C,-1,-/-,-426.24099922180176,-18790.9641071558,106,0.4583333333333333,0.03767123287671233,0.002824245057571149
YLR259C,1,-/+,-426.6822717189789,-17514.713540792465,106,0.48,0.0410958904109589,0.002824245057571149
YDL029W,1,+/+,-427.5343871116638,-17215.161095142365,105,0.5,0.04452054794520548,0.002824245057571149
YJR121W,-1,-/-,-428.35505652427673,-17980.61555671692,106,0.48148148148148145,0.04452054794520548,0.0030414946773843145
YDR079W,1,-/+,-428.5146152973175,-18006.084082603455,106,0.5,0.04794520547945205,0.0030414946773843145
YPL118W,-1,-/-,-428.7295937538147,-18037.296345472336,106,0.4827586206896552,0.04794520547945205,0.00325874429719748
YLR204W,-1,0/-,-429.11409932374954,-29874.067279547453,424,0.4666666666666667,0.04794520547945205,0.003475993917010645
YNL131W,1,-/+,-429.40200901031494,-17663.66953754425,106,0.4838709677419355,0.05136986301369863,0.003475993917010645
YDR375C,1,-/+,-430.1434142589569,-17892.50074648857,106,0.5,0.0547945205479452,0.003475993917010645
YHR008C,-1,-/-,-430.25082540512085,-17511.454186677933,106,0.48484848484848486,0.0547945205479452,0.0036932435368238104
YMR089C,-1,-/-,-431.2726905345917,-18033.89365553856,106,0.47058823529411764,0.0547945205479452,0.003910493156636976
YMR157C,0,0/0,-432.0234143137932,-30146.71542239189,424,0.47058823529411764,0.0547945205479452,0.003910493156636976
YBL030C,-1,-/-,-432.0523725748062,-18567.52964770794,106,0.45714285714285713,0.0547945205479452,0.004127742776450141
YEL050C,-1,-/-,-432.2782766819,-18381.365887403488,106,0.4444444444444444,0.0547945205479452,0.004344992396263307
YPL078C,-1,-/-,-433.5066146850586,-18237.924107193947,106,0.43243243243243246,0.0547945205479452,0.004562242016076472
YIL138C,1,+/+,-434.406316280365,-17288.138140439987,105,0.4473684210526316,0.05821917808219178,0.004562242016076472
YMR203W,1,-/+,-434.54699099063873,-18401.451244473457,106,0.46153846153846156,0.06164383561643835,0.004562242016076472
