Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YLR069C,0,428.52377256564887,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL097W,0,426.1212298975538,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOL023W,0,420.2249556562733,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR171C,0,362.3617877467782,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNR045W,0,355.2062074432414,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL143C,0,348.7299754289839,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL104W,0,344.1694122704915,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR120C,0,342.26088402313945,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOL033W,0,341.8495726832508,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR257C,0,332.86450260617687,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNL073W,0,328.02608611862433,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YHR091C,0,320.6829391827349,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPR047W,0,296.0902058107893,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL236C,0,277.7230982725906,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR067C,0,235.18722727869584,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR023C,0,214.07482266941227,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL083C,0,211.7954670999992,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR169C,0,201.9515525614668,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YCL017C,0,179.105344030616,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOR201C,0,176.7385979635356,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR059W,0,169.1268768408652,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR105C,0,152.2969136245465,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBL057C,0,126.36132127274233,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YAR008W,0,115.72174100444593,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR121C,0,109.82370327068807,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
