Gene,+/-,Fold
YLR153C,1,0
YGR116W,1,0
YOR123C,1,0
YMR219W,1,0
YER164W,1,0
YBR289W,1,0
YDL042C,1,0
YNL107W,1,0
YDR359C,1,0
YKR048C,1,0
YOR249C,1,0
YPL001W,1,0
YFL024C,1,0
YJR119C,1,0
YLR033W,1,0
YHR090C,1,0
YNL135C,1,0
YPR068C,1,0
YDR073W,1,0
YNL136W,1,0
YKL160W,1,0
YDR071C,1,0
YBR081C,1,0
YNL206C,1,0
YGL150C,1,0
YMR091C,1,0
YNL059C,1,0
YPL047W,1,0
YDR485C,1,0
YDR110W,1,0
YHR119W,1,0
YOR244W,1,0
YNL097C,1,0
YDR448W,1,0
YLR223C,1,0
YHR056C,1,0
YJL076W,1,0
YKR042W,1,0
YDR225W,1,0
YBR060C,1,0
YGL178W,1,0
YPL015C,1,0
YDR191W,1,0
YBR010W,1,0
YLR335W,1,0
YPL116W,1,0
YMR053C,1,0
YMR044W,1,0
YER051W,1,0
YPL138C,1,0
YGL163C,1,0
YGL058W,1,0
YMR247C,1,0
YDR176W,1,0
YHL025W,1,0
YML109W,1,0
YJL176C,1,0
YML127W,1,0
YFL049W,1,0
YLR321C,1,0
YEL056W,1,0
YJL012C,0,0
YDR384C,0,0
YLR427W,0,0
YDL064W,0,0
YKR079C,0,0
YNR019W,0,0
YOR142W-B,0,0
YJL085W,0,0
YDR085C,0,0
YFL055W,0,0
YGL257C,0,0
YER138C,0,0
YBL057C,0,0
YDR316W-B,0,0
YMR305C,0,0
YBR152W,0,0
YMR093W,0,0
YBR039W,0,0
YBL039C,0,0
YML027W,0,0
YOR212W,0,0
YML099C,0,0
YMR049C,0,0
YDR343C,0,0
YNR008W,0,0
YER012W,0,0
YNL339C,0,0
YJR120W,0,0
YGL021W,0,0
YDR195W,0,0
YBR223C,0,0
YDR159W,0,0
YLR254C,0,0
YNR006W,0,0
YGR020C,0,0
YGR038C-B,0,0
YFL041W,0,0
YER075C,0,0
YGR241C,0,0
YGR156W,0,0
YKL182W,0,0
YGL070C,0,0
YDL126C,0,0
YDR177W,0,0
YPL118W,0,0
YER094C,0,0
YDL033C,0,0
YEL062W,0,0
YHR196W,0,0
YNL257C,0,0
YDR488C,0,0
YPR137W,0,0
YIL002C,0,0
YDR323C,0,0
YDR421W,0,0
YDR208W,0,0
YOR069W,0,0
YLR130C,0,0
YDR179C,0,0
YGL061C,0,0
YGL029W,0,0
YPR009W,0,0
YOR229W,0,0
YMR072W,0,0
YKL205W,0,0
YIR002C,0,0
YMR207C,0,0
YLR312C-B,0,0
YHR052W,0,0
YDR150W,0,0
YHR005C,0,0
YLR166C,0,0
YHR058C,0,0
YDL036C,0,0
YJR118C,0,0
YFR036W,0,0
YNL290W,0,0
YDR364C,0,0
YOR130C,0,0
YOL011W,0,0
YNL126W,0,0
YDR400W,0,0
YOL034W,0,0
YCL004W,0,0
YDL105W,0,0
YOR100C,0,0
YLR110C,0,0
YPL241C,0,0
YCL017C,0,0
YER032W,0,0
YDR079C-A,0,0
YAL033W,0,0
YDR425W,0,0
YDR265W,0,0
YLR147C,0,0
YBL079W,0,0
YOR326W,0,0
YLR459W,0,0
YML005W,0,0
YDR492W,0,0
YNR046W,0,0
YFL017W-A,0,0
YML094W,0,0
YJR112W,0,0
YNL318C,0,0
YAL043C,0,0
YGL122C,0,0
YGL151W,0,0
YNL172W,0,0
YOR085W,0,0
YHR041C,0,0
YPL270W,0,0
YJL191W,0,0
YJR066W,0,0
YDR446W,0,0
YNL199C,0,0
YOR159C,0,0
YBR169C,0,0
YFL002C,0,0
YPR199C,0,0
YOL091W,0,0
YIR019C,0,0
YFL029C,0,0
YDR513W,0,0
YBR084W,0,0
YDL181W,0,0
YNR016C,0,0
YML075C,0,0
YPR161C,0,0
YNR072W,0,0
YMR280C,0,0
YDL060W,0,0
YAR007C,0,0
YPL212C,0,0
YML062C,0,0
YOR140W,0,0
YGL090W,0,0
YLR270W,0,0
YDR137W,0,0
YDR213W,0,0
YIL048W,0,0
YML001W,0,0
YLR009W,0,0
YDL029W,0,0
YFL011W-A,0,0
YDR449C,0,0
YGR262C,0,0
YLR025W,0,0
YIL139C,0,0
YNL304W,0,0
YMR042W,0,0
YOR049C,0,0
YJL014W,0,0
YCL062W,0,0
YMR264W,0,0
YBR244W,0,0
YDR523C,0,0
YAR042W,0,0
YPR008W,0,0
YDL112W,0,0
YIL030C,0,0
YGR296W,0,0
YFR027W,0,0
YDR210C-D,0,0
YHR190W,0,0
YDR098C-A,0,0
YDR412W,0,0
YJR052W,0,0
YMR239C,0,0
YMR210W,0,0
YGR060W,0,0
YOR179C,0,0
YLR256W,0,0
YDR378C,0,0
YDR251W,0,0
YPL155C,0,0
YNL293W,0,0
YOR198C,0,0
YHR005C-A,0,0
YML036W,0,0
YDR083W,0,0
YDR273W,0,0
YMR302C,0,0
YOL027C,0,0
YML015C,0,0
YGR072W,0,0
YJL010C,0,0
YHR026W,0,0
YOR315W,0,0
YMR177W,0,0
YOR073W,0,0
YLR191W,0,0
YBR130C,0,0
YPR055W,0,0
YDL174C,0,0
YJL100W,0,0
YNL286W,0,0
YGR081C,0,0
YIL142W,0,0
YNR032C-A,0,0
YBR114W,0,0
YKL193C,0,0
YDL170W,0,0
YNL317W,0,0
YBL061C,0,0
YBL045C,0,0
YBL090W,0,0
YIL051C,0,0
YDR129C,0,0
YNL127W,0,0
YIL026C,0,0
YML029W,0,0
YOL045W,0,0
YER159C,0,0
YMR052W,0,0
YPR107C,0,0
YOR110W,0,0
YHR143W-A,0,0
YIL117C,0,0
YPL057C,0,0
YDR072C,0,0
YBR136W,0,0
YLR028C,0,0
YNL156C,0,0
YBL022C,0,0
YDR325W,0,0
YBR119W,0,0
YML098W,0,0
YPL221W,0,0
YDR423C,0,0
YBR214W,0,0
YML058W-A,0,0
YOR349W,0,0
YOR087W,0,0
YGR254W,0,0
YAL058W,0,0
YLR403W,0,0
YIR017C,0,0
YJL204C,0,0
YKL079W,0,0
YDR231C,0,0
YKL173W,0,0
YLR034C,0,0
YPR171W,0,0
YBL102W,0,0
YDR205W,0,0
YOR340C,0,0
YLR240W,0,0
YGR272C,0,0
YKL138C-A,0,0
YNL145W,0,0
YOR321W,0,0
YGL053W,0,0
YML014W,0,0
YHR114W,0,0
YGL071W,0,0
YMR149W,0,0
YHL047C,0,0
YOR081C,0,0
YBR274W,0,0
YKL053C-A,0,0
YPL031C,0,0
YNL130C,0,0
YMR198W,0,0
YER029C,0,0
YMR175W,0,0
YGR225W,0,0
YER089C,0,0
YGR162W,0,0
YOR231W,0,0
YPL127C,0,0
YOR284W,0,0
YHR181W,0,0
YNL248C,0,0
YER100W,0,0
YGL208W,0,0
YML113W,0,0
YOR298C-A,0,0
YJR160C,0,0
YHL040C,0,0
YPL091W,0,0
YLR382C,0,0
YLR216C,0,0
YOR063W,0,0
YPR033C,0,0
YEL013W,0,0
YJL110C,0,0
YNL197C,0,0
YBR109C,0,0
YGR195W,0,0
YOR034C,0,0
YDL100C,0,0
YPR083W,0,0
YBR110W,0,0
YDR108W,0,0
YJL005W,0,0
YPL265W,0,0
YJL020C,0,0
YPR135W,0,0
YNL121C,0,0
YHR001W-A,0,0
YPL082C,0,0
YER137C-A,0,0
YGR161W-B,0,0
YJL139C,0,0
YNL026W,0,0
