Gene,+/-,Fold
YMR001C,1,0
YPL140C,1,0
YKL048C,1,0
YKL139W,1,0
YPL031C,1,0
YOR039W,1,0
YGR262C,1,0
YPL042C,1,0
YJL164C,1,0
YBL009W,1,0
YIL042C,1,0
YDR523C,1,0
YGL019W,1,0
YIL147C,1,0
YHR079C,1,0
YDL108W,1,0
YJL128C,1,0
YNL154C,1,0
YOL016C,1,0
YHR082C,1,0
YHR135C,1,0
YNL020C,1,0
YMR139W,1,0
YDL056W,0,0
YLR427W,0,0
YDL064W,0,0
YOR371C,0,0
YOR142W-B,0,0
YDR085C,0,0
YML095C,0,0
YJL165C,0,0
YJL090C,0,0
YFL055W,0,0
YGL257C,0,0
YDR385W,0,0
YNL210W,0,0
YIR021W,0,0
YGL055W,0,0
YDR337W,0,0
YOR192C-A,0,0
YBL039C,0,0
YGL150C,0,0
YJL125C,0,0
YML099C,0,0
YEL003W,0,0
YPL047W,0,0
YPL268W,0,0
YMR167W,0,0
YDR343C,0,0
YDL109C,0,0
YJL166W,0,0
YKL172W,0,0
YDL147W,0,0
YKR046C,0,0
YGR020C,0,0
YOR329C,0,0
YGR177C,0,0
YHR043C,0,0
YER075C,0,0
YFL003C,0,0
YGR156W,0,0
YLR020C,0,0
YGR123C,0,0
YLR145W,0,0
YLR256W-A,0,0
YDR202C,0,0
YDL126C,0,0
YAL032C,0,0
YDR177W,0,0
YMR128W,0,0
YGR098C,0,0
YKR062W,0,0
YHR196W,0,0
YML069W,0,0
YGL226C-A,0,0
YNL313C,0,0
YML007W,0,0
YMR292W,0,0
YDR099W,0,0
YGL033W,0,0
YBR049C,0,0
YOR069W,0,0
YLR411W,0,0
YDL201W,0,0
YDL232W,0,0
YCR044C,0,0
YDR418W,0,0
YPR009W,0,0
YDL185W,0,0
YNL310C,0,0
YCR028C-A,0,0
YLR312C-B,0,0
YER174C,0,0
YLR238W,0,0
YLR266C,0,0
YNR034W,0,0
YJR118C,0,0
YDR364C,0,0
YOR130C,0,0
YLR275W,0,0
YGL251C,0,0
YNL126W,0,0
YBR035C,0,0
YOL034W,0,0
YGR165W,0,0
YCL004W,0,0
YPR179C,0,0
YDL105W,0,0
YGR199W,0,0
YLR110C,0,0
YLL012W,0,0
YOR265W,0,0
YDR277C,0,0
YPL055C,0,0
YLR147C,0,0
YDL065C,0,0
YPL069C,0,0
YHR115C,0,0
YOR074C,0,0
YIL138C,0,0
YDL143W,0,0
YJR089W,0,0
YCL033C,0,0
YOR326W,0,0
YDR328C,0,0
YML005W,0,0
YBL101W-B,0,0
YDR034C-C,0,0
YIL131C,0,0
YPR030W,0,0
YML094W,0,0
YGR090W,0,0
YMR026C,0,0
YML121W,0,0
YDR464W,0,0
YKL059C,0,0
YFL024C,0,0
YLR067C,0,0
YAR009C,0,0
YOL090W,0,0
YJL102W,0,0
YGL122C,0,0
YNL172W,0,0
YDR214W,0,0
YPL254W,0,0
YIL085C,0,0
YGR003W,0,0
YJL191W,0,0
YJR066W,0,0
YOR150W,0,0
YOR008C,0,0
YFL002C,0,0
YPL016W,0,0
YOL091W,0,0
YML028W,0,0
YKR020W,0,0
YML093W,0,0
YDR513W,0,0
YGL244W,0,0
YLR081W,0,0
YAL005C,0,0
YLR207W,0,0
YDR138W,0,0
YOR136W,0,0
YDR210C-C,0,0
YMR280C,0,0
YPL212C,0,0
YJL154C,0,0
YML062C,0,0
YOL103W-A,0,0
YDR148C,0,0
YOR195W,0,0
YML046W,0,0
YHR158C,0,0
YGR244C,0,0
YDL029W,0,0
YNL038W,0,0
YAL056W,0,0
YER118C,0,0
YDR302W,0,0
YDL223C,0,0
YML032C,0,0
YLR025W,0,0
YGR008C,0,0
YGL236C,0,0
YOR068C,0,0
YDR440W,0,0
YJL014W,0,0
YLL015W,0,0
YLR380W,0,0
YER006W,0,0
YBR091C,0,0
YBR244W,0,0
YPR168W,0,0
YBR107C,0,0
YGR296W,0,0
YPR008W,0,0
YCL061C,0,0
YDR263C,0,0
YDR227W,0,0
YIL030C,0,0
YGR279C,0,0
YDR412W,0,0
YHL022C,0,0
YER120W,0,0
YHR170W,0,0
YIL073C,0,0
YKL043W,0,0
YOR179C,0,0
YGL142C,0,0
YKR055W,0,0
YPL155C,0,0
YIL143C,0,0
YDR212W,0,0
YGR161C-D,0,0
YML036W,0,0
YDR273W,0,0
YBR004C,0,0
