Gene,+/-,Fold
YDL148C,1,0
YLR186W,1,0
YDR025W,1,0
YOL121C,1,0
YNL302C,1,0
YLR427W,0,0
YMR235C,0,0
YDR210W-B,0,0
YFL055W,0,0
YPL193W,0,0
YCL027W,0,0
YOR132W,0,0
YLL043W,0,0
YMR281W,0,0
YDR385W,0,0
YKL045W,0,0
YFR031C,0,0
YBR039W,0,0
YGL055W,0,0
YMR033W,0,0
YLR002C,0,0
YGR094W,0,0
YEL050C,0,0
YOR212W,0,0
YKR101W,0,0
YLR384C,0,0
YPL047W,0,0
YMR167W,0,0
YNL242W,0,0
YER012W,0,0
YDL235C,0,0
YJR120W,0,0
YGL021W,0,0
YDL147W,0,0
YFL039C,0,0
YDR159W,0,0
YKR046C,0,0
YOR329C,0,0
YGR177C,0,0
YPL083C,0,0
YNR023W,0,0
YGL144C,0,0
YGR156W,0,0
YGR241C,0,0
YKL008C,0,0
YLR136C,0,0
YHR129C,0,0
YPL118W,0,0
YDR181C,0,0
YFR024C-A,0,0
YLR304C,0,0
YGL226C-A,0,0
YDR342C,0,0
YNL313C,0,0
YOR209C,0,0
YJR094C,0,0
YPR137W,0,0
YJR035W,0,0
YJR065C,0,0
YMR045C,0,0
YLR130C,0,0
YOR069W,0,0
YDL201W,0,0
YML010W,0,0
YHR118C,0,0
YIL075C,0,0
YKL205W,0,0
YIL144W,0,0
YKR059W,0,0
YLR312C-B,0,0
YOL097C,0,0
YOR001W,0,0
YHR052W,0,0
YDL036C,0,0
YCL044C,0,0
YNL298W,0,0
YFR036W,0,0
YDR364C,0,0
YDR110W,0,0
YBR253W,0,0
YGL019W,0,0
YOR260W,0,0
YDR027C,0,0
YGR165W,0,0
YDL105W,0,0
YGR199W,0,0
YGL187C,0,0
YOR100C,0,0
YER032W,0,0
YJR143C,0,0
YDR079C-A,0,0
YGR191W,0,0
YDR265W,0,0
YBR009C,0,0
YJR022W,0,0
YDL044C,0,0
YDL143W,0,0
YHR115C,0,0
YMR229C,0,0
YOR149C,0,0
YMR038C,0,0
YDR276C,0,0
YJR089W,0,0
YBL079W,0,0
YOR037W,0,0
YPR030W,0,0
YML115C,0,0
YDR464W,0,0
YHR106W,0,0
YGL153W,0,0
YDL231C,0,0
YHR176W,0,0
YPL254W,0,0
YGR003W,0,0
YOR150W,0,0
YIR023W,0,0
YOL091W,0,0
YKL034W,0,0
YLR394W,0,0
YOR245C,0,0
YGL244W,0,0
YDR288W,0,0
YLL050C,0,0
YBL071W-A,0,0
YKL004W,0,0
YPR016C,0,0
YGL243W,0,0
YOR136W,0,0
YOL105C,0,0
YMR280C,0,0
YDL051W,0,0
YPR005C,0,0
YJL154C,0,0
YGR070W,0,0
YER020W,0,0
YDR213W,0,0
YMR270C,0,0
YPR162C,0,0
YGR244C,0,0
YOR156C,0,0
YFL011W-A,0,0
YER104W,0,0
YMR250W,0,0
YJL133W,0,0
YBR231C,0,0
YLR148W,0,0
YNL151C,0,0
YHR072W-A,0,0
YOL077C,0,0
YOR049C,0,0
YLL015W,0,0
YJL117W,0,0
YER108C,0,0
YPL196W,0,0
YLL061W,0,0
YPR008W,0,0
YIL105C,0,0
YFR027W,0,0
YGR279C,0,0
YMR112C,0,0
YDR228C,0,0
YJR052W,0,0
YKL058W,0,0
YHR089C,0,0
YDL108W,0,0
YER122C,0,0
YHR190W,0,0
YGR060W,0,0
YPR191W,0,0
YIL073C,0,0
YER008C,0,0
YKR099W,0,0
YER040W,0,0
YGR007W,0,0
YGR274C,0,0
YML016C,0,0
YCR065W,0,0
YOR198C,0,0
YER038C,0,0
YIL143C,0,0
YML036W,0,0
YML047C,0,0
YNR039C,0,0
YMR055C,0,0
YHR138C,0,0
YBR160W,0,0
YML015C,0,0
YDR167W,0,0
YDR303C,0,0
YGR072W,0,0
YLR295C,0,0
YGR037C,0,0
YHR026W,0,0
YBR130C,0,0
YBR295W,0,0
YDR147W,0,0
YGL013C,0,0
YJL148W,0,0
YKR031C,0,0
YIL142W,0,0
YER030W,0,0
YHR167W,0,0
YKL193C,0,0
YJL073W,0,0
YGL001C,0,0
YJL101C,0,0
YHR012W,0,0
YLR277C,0,0
YGL063W,0,0
YIL160C,0,0
YBR026C,0,0
YLR039C,0,0
YML130C,0,0
YNL292W,0,0
YJR110W,0,0
YBR072W,0,0
YPL257W-B,0,0
YML040W,0,0
YNL283C,0,0
YPR025C,0,0
YER159C,0,0
YOL123W,0,0
YMR052W,0,0
YPL057C,0,0
YMR211W,0,0
YNL288W,0,0
YBR136W,0,0
YOR221C,0,0
YLR028C,0,0
YER044C,0,0
YDR325W,0,0
YDR283C,0,0
YML081C-A,0,0
YBR119W,0,0
YGR109C,0,0
YOR180C,0,0
YJR031C,0,0
YKR026C,0,0
YOL054W,0,0
YPL221W,0,0
YDR423C,0,0
YOR349W,0,0
YPR102C,0,0
YLR208W,0,0
YOR354C,0,0
YOR334W,0,0
YJL035C,0,0
YIL106W,0,0
YPL233W,0,0
YDR164C,0,0
YGR029W,0,0
YLR403W,0,0
YIL135C,0,0
YDL055C,0,0
YIR017C,0,0
YKL017C,0,0
YNR054C,0,0
YLR293C,0,0
YEL069C,0,0
YDR225W,0,0
YPL021W,0,0
YDL227C,0,0
YOR162C,0,0
YDR011W,0,0
YAL041W,0,0
YJR013W,0,0
YPR143W,0,0
YNL111C,0,0
YDR329C,0,0
YKL074C,0,0
YOL072W,0,0
YDR205W,0,0
YOR340C,0,0
YJL176C,0,0
YNL273W,0,0
YBR085W,0,0
YLR055C,0,0
YBR068C,0,0
YGL119W,0,0
YHR183W,0,0
YDL076C,0,0
YER007W,0,0
YHR114W,0,0
YIL036W,0,0
YHR191C,0,0
YDR404C,0,0
YGL071W,0,0
YBR121C,0,0
YHL047C,0,0
YDR330W,0,0
YIR025W,0,0
YFL050C,0,0
YPL031C,0,0
YIR018W,0,0
YBR192W,0,0
YOR243C,0,0
YLR274W,0,0
YPR155C,0,0
YAL010C,0,0
YKL064W,0,0
YKL056C,0,0
YDR005C,0,0
YOR099W,0,0
YJL109C,0,0
YHR096C,0,0
YDR457W,0,0
YER112W,0,0
YML123C,0,0
YDR261C-C,0,0
YDL159W,0,0
YOR363C,0,0
YBL019W,0,0
YHR181W,0,0
YJL170C,0,0
YFR013W,0,0
YGL111W,0,0
