Gene,+/-,Fold
YPL145C,1,0
YDL019C,1,0
YOR317W,1,0
YLR242C,1,0
YJL145W,1,0
YDL046W,1,0
YAL026C,1,0
YDR093W,1,0
YNL055C,0,0
YOR371C,0,0
YHR079C-A,0,0
YDL028C,0,0
YDR210W-B,0,0
YML095C,0,0
YPL193W,0,0
YLL043W,0,0
YMR281W,0,0
YER138C,0,0
YOR033C,0,0
YNL236W,0,0
YOR032C,0,0
YMR033W,0,0
YOR192C-A,0,0
YGR094W,0,0
YEL050C,0,0
YEL031W,0,0
YJL125C,0,0
YNL059C,0,0
YNR008W,0,0
YMR179W,0,0
YPL268W,0,0
YDR341C,0,0
YDL235C,0,0
YCL051W,0,0
YGL219C,0,0
YDR159W,0,0
YOR329C,0,0
YPL083C,0,0
YBR237W,0,0
YGR038C-B,0,0
YHR043C,0,0
YNR023W,0,0
YMR011W,0,0
YGR156W,0,0
YLR219W,0,0
YDR202C,0,0
YHR129C,0,0
YPL118W,0,0
YPL239W,0,0
YDR181C,0,0
YBL005W-A,0,0
YKR062W,0,0
YHR196W,0,0
YGL226C-A,0,0
YLR304C,0,0
YMR088C,0,0
YNL313C,0,0
YJR153W,0,0
YML007W,0,0
YHR169W,0,0
YDR323C,0,0
YKL213C,0,0
YJR065C,0,0
YKL048C,0,0
YJL113W,0,0
YDL042C,0,0
YBR129C,0,0
YNR059W,0,0
YIL075C,0,0
YMR207C,0,0
YOR001W,0,0
YHR005C,0,0
YJL012C-A,0,0
YNR034W,0,0
YFR036W,0,0
YDR364C,0,0
YNL290W,0,0
YGL019W,0,0
YBL097W,0,0
YPL170W,0,0
YBR035C,0,0
YDR400W,0,0
YOL034W,0,0
YCL004W,0,0
YGL187C,0,0
YOR100C,0,0
YBL046W,0,0
YGL126W,0,0
YAL033W,0,0
YOR265W,0,0
YDR277C,0,0
YDR265W,0,0
YOL122C,0,0
YPL055C,0,0
YDR091C,0,0
YBR098W,0,0
YKR009C,0,0
YMR229C,0,0
YDR276C,0,0
YJR089W,0,0
YNL270C,0,0
YBL079W,0,0
YJL080C,0,0
YNR046W,0,0
YOR191W,0,0
YIL124W,0,0
YPR030W,0,0
YNL112W,0,0
YFL024C,0,0
YKL059C,0,0
YLR067C,0,0
YGL094C,0,0
YOR142W,0,0
YMR287C,0,0
YNL318C,0,0
YIL017C,0,0
YJL091C,0,0
YPL254W,0,0
YDR065W,0,0
YGR003W,0,0
YJR066W,0,0
YNL199C,0,0
YGL240W,0,0
YDR429C,0,0
YDL003W,0,0
YNR075W,0,0
YLR394W,0,0
YDR513W,0,0
YDL181W,0,0
YML075C,0,0
YLR081W,0,0
YDR288W,0,0
YCR080W,0,0
YNL113W,0,0
YKL004W,0,0
YDR176W,0,0
YNL062C,0,0
YPL212C,0,0
YOR140W,0,0
YML112W,0,0
YML132W,0,0
YPL231W,0,0
YDR137W,0,0
YIL048W,0,0
YMR047C,0,0
YML046W,0,0
YPR162C,0,0
YGL233W,0,0
YDL029W,0,0
YNL073W,0,0
YOR156C,0,0
YOR343W-A,0,0
YNL054W-A,0,0
YDR447C,0,0
YMR250W,0,0
YGL222C,0,0
YJL133W,0,0
YER118C,0,0
YDR302W,0,0
YBR231C,0,0
YGR262C,0,0
YNL213C,0,0
YNL311C,0,0
YOL077C,0,0
YMR264W,0,0
YGR097W,0,0
YNL251C,0,0
YBR091C,0,0
YBR244W,0,0
YER108C,0,0
YPR168W,0,0
YPR008W,0,0
YDR166C,0,0
YDR210C-D,0,0
YDR228C,0,0
YHR190W,0,0
YDR098C-A,0,0
YPL060C-A,0,0
YHR170W,0,0
YPR191W,0,0
YKL043W,0,0
YGL142C,0,0
YER008C,0,0
YOL125W,0,0
YGR007W,0,0
YDR378C,0,0
YDL197C,0,0
YPL155C,0,0
YLR003C,0,0
YOR198C,0,0
YML036W,0,0
YOL113W,0,0
YML047C,0,0
YER172C,0,0
YPL026C,0,0
YER072W,0,0
YNR039C,0,0
YJL095W,0,0
YMR055C,0,0
YNL186W,0,0
YMR302C,0,0
YGL030W,0,0
YNL061W,0,0
YGR157W,0,0
YCL016C,0,0
YDR224C,0,0
YPL227C,0,0
YJL010C,0,0
YER062C,0,0
YCR010C,0,0
YDR279W,0,0
YJR021C,0,0
YLR011W,0,0
YCL052C,0,0
YIL142W,0,0
YER030W,0,0
YNR032C-A,0,0
YAL001C,0,0
YBR114W,0,0
YCL043C,0,0
YMR119W,0,0
YDL170W,0,0
YDR365W-B,0,0
YLR405W,0,0
YNL317W,0,0
YAL021C,0,0
YPR056W,0,0
YNL082W,0,0
YPL076W,0,0
YGL063W,0,0
YIL160C,0,0
YOL128C,0,0
YPR036W,0,0
YKR050W,0,0
YLR433C,0,0
YBR247C,0,0
YML029W,0,0
YML040W,0,0
YPL257W-B,0,0
YDR264C,0,0
YOR147W,0,0
YER159C,0,0
YOL123W,0,0
YPR107C,0,0
YOR110W,0,0
YGR275W,0,0
YBR048W,0,0
YNL288W,0,0
YLR028C,0,0
YNL156C,0,0
YBL022C,0,0
YML081C-A,0,0
YGR109C,0,0
YOR287C,0,0
YJR031C,0,0
YKR026C,0,0
YOR338W,0,0
YOL054W,0,0
YLR208W,0,0
YOR354C,0,0
YOR334W,0,0
YBR193C,0,0
YOR087W,0,0
YAL058W,0,0
YPL233W,0,0
YNL227C,0,0
YOL135C,0,0
YJR076C,0,0
YDR448W,0,0
YBR086C,0,0
YML065W,0,0
YNR054C,0,0
YDR453C,0,0
YKL173W,0,0
YPL021W,0,0
YJL128C,0,0
YOR162C,0,0
YNR053C,0,0
YOL008W,0,0
YDR260C,0,0
YBL102W,0,0
YCR057C,0,0
YHR066W,0,0
YBR059C,0,0
YGR272C,0,0
YHL007C,0,0
YLR055C,0,0
YGL116W,0,0
YPR140W,0,0
YOR172W,0,0
YKL138C-A,0,0
YKL002W,0,0
YCR088W,0,0
YCR055C,0,0
YML057W,0,0
YGR078C,0,0
YOR355W,0,0
YER007W,0,0
YML014W,0,0
YHR191C,0,0
YGL071W,0,0
YMR149W,0,0
YDR404C,0,0
YKL025C,0,0
YBR159W,0,0
YDL236W,0,0
YDR330W,0,0
YOR081C,0,0
YBR274W,0,0
YDR483W,0,0
YPL031C,0,0
YDL024C,0,0
YBR192W,0,0
YDR312W,0,0
YNL307C,0,0
YPR124W,0,0
YER029C,0,0
YJR064W,0,0
YMR201C,0,0
YKL064W,0,0
YGL066W,0,0
YBL058W,0,0
YOR226C,0,0
YOR099W,0,0
YJL109C,0,0
YDL159W,0,0
YIL084C,0,0
YFR013W,0,0
YDR171W,0,0
YPL015C,0,0
YML113W,0,0
YBR102C,0,0
YDR318W,0,0
YHR065C,0,0
YKL185W,0,0
YLR382C,0,0
YLR216C,0,0
YOR063W,0,0
YNL167C,0,0
YLL035W,0,0
YDL130W,0,0
YLL040C,0,0
YDR043C,0,0
YCL055W,0,0
YGL045W,0,0
YPR083W,0,0
YDL098C,0,0
YDL100C,0,0
YNL297C,0,0
YIR015W,0,0
YDR108W,0,0
YJL005W,0,0
YMR263W,0,0
YJL026W,0,0
YMR006C,0,0
YHR157W,0,0
YNL068C,0,0
YJL065C,0,0
YHR001W-A,0,0
YJR147W,0,0
YIL079C,0,0
YOR178C,0,0
YPR108W,0,0
YOR204W,0,0
YNL026W,0,0
YPL181W,0,0
YDR297W,0,0
YML064C,0,0
YER123W,0,0
YMR065W,0,0
YBR006W,0,0
YOL066C,0,0
YFL011W,0,0
YGR055W,0,0
YKL042W,0,0
YGR252W,0,0
YGR216C,0,0
YIL072W,0,0
YJL011C,0,0
YGR040W,0,0
YKL166C,0,0
YGL155W,0,0
YHR014W,0,0
YOL095C,0,0
YNL103W,0,0
YPR173C,0,0
YDL140C,0,0
YCR009C,0,0
YNL039W,0,0
YDL229W,0,0
YLR157C-A,0,0
YLR165C,0,0
YPL244C,0,0
YLR102C,0,0
YDR151C,0,0
YGR145W,0,0
YPL012W,0,0
YOR210W,0,0
YLL038C,0,0
YOR295W,0,0
YLR047C,0,0
YCR052W,0,0
YNR003C,0,0
YNL166C,0,0
YDR073W,0,0
YPL045W,0,0
YOR148C,0,0
YLR332W,0,0
YOR028C,0,0
YGR134W,0,0
YAR018C,0,0
YFL018W-A,0,0
YBR228W,0,0
YPL190C,0,0
YHR119W,0,0
YML023C,0,0
YPL018W,0,0
YML061C,0,0
YOR266W,0,0
YLR381W,0,0
YKL093W,0,0
YPR138C,0,0
YHR088W,0,0
YLR006C,0,0
YFR004W,0,0
YOR233W,0,0
YKL178C,0,0
YDL120W,0,0
YGL249W,0,0
YFL031W,0,0
YPL253C,0,0
YMR053C,0,0
YOR137C,0,0
YDL043C,0,0
YPR075C,0,0
YHR039C,0,0
YPR158C-D,0,0
YAR008W,0,0
YGL032C,0,0
YMR238W,0,0
YLR234W,0,0
YGL008C,0,0
YHR200W,0,0
YBR089C-A,0,0
YJL001W,0,0
YLR139C,0,0
YGL167C,0,0
YEL036C,0,0
YMR240C,0,0
YCR073W-A,0,0
YOL108C,0,0
YMR030W,0,0
YGL136C,0,0
YGR109W-A,0,0
YBL074C,0,0
YKL140W,0,0
YJR060W,0,0
YLR265C,0,0
YOL077W-A,0,0
YDL014W,0,0
YNL173C,0,0
YKR067W,0,0
YML104C,0,0
YPL087W,0,0
YBL004W,0,0
YML124C,0,0
YJL127C,0,0
YBR156C,0,0
YIL053W,0,0
YMR172W,0,0
YBR198C,0,0
YNL325C,0,0
YMR025W,0,0
YOL071W,0,0
YOR080W,0,0
YBL088C,0,0
YGR186W,0,0
YPL129W,0,0
YOR067C,0,0
YOR372C,0,0
YER111C,0,0
YMR284W,0,0
YPL257W-A,0,0
YJL002C,0,0
YDR115W,0,0
YDR036C,0,0
YMR319C,0,0
YNR015W,0,0
YGR161W-A,0,0
YIR004W,0,0
YDR210W-C,0,0
YDR258C,0,0
YLR363C,0,0
YHR006W,0,0
YBR240C,0,0
YGR161C,0,0
YOR038C,0,0
YJL018W,0,0
YDL017W,0,0
YHR077C,0,0
YOR206W,0,0
YDR345C,0,0
YJL140W,0,0
YBR260C,0,0
YEL037C,0,0
YNL207W,0,0
YMR197C,0,0
YFL014W,0,0
YPR101W,0,0
YLR337C,0,0
YBR081C,0,0
YHR069C,0,0
YPL187W,0,0
YOR335C,0,0
YML059C,0,0
YJR043C,0,0
YKR024C,0,0
YPR112C,0,0
YJL006C,0,0
YBR061C,0,0
YLR272C,0,0
YNL072W,0,0
YPL116W,0,0
YDR377W,0,0
YPL156C,0,0
YDR311W,0,0
YLR016C,0,0
YDL006W,0,0
YOR239W,0,0
YGR104C,0,0
YOR256C,0,0
YAL053W,0,0
YDL217C,0,0
YDR022C,0,0
YPR193C,0,0
