Gene,+/-,Fold
YJL012C,1,0
YLR396C,1,0
YKR007W,1,0
YBR080C,1,0
YLR148W,1,0
YLR305C,1,0
YHR026W,1,0
YOR068C,1,0
YIL048W,1,0
YPL045W,1,0
YPL234C,1,0
YMR054W,1,0
YOR332W,1,0
YEL013W,1,0
YIL138C,1,0
YBR127C,1,0
YPR036W,1,0
YNL055C,0,0
YDL064W,0,0
YGR089W,0,0
YNR019W,0,0
YHR079C-A,0,0
YDR085C,0,0
YJL165C,0,0
YDL028C,0,0
YJL090C,0,0
YGL257C,0,0
YCL027W,0,0
YGR085C,0,0
YNL284C-A,0,0
YNL236W,0,0
YKL045W,0,0
YOR032C,0,0
YGL055W,0,0
YJR108W,0,0
YFR031C,0,0
YMR033W,0,0
YLR002C,0,0
YOR212W,0,0
YJL125C,0,0
YML099C,0,0
YNL059C,0,0
YNL075W,0,0
YEL003W,0,0
YNR008W,0,0
YMR167W,0,0
YOR193W,0,0
YNL339C,0,0
YKL172W,0,0
YKR046C,0,0
YOR329C,0,0
YNL009W,0,0
YGR038C-B,0,0
YMR276W,0,0
YKL182W,0,0
YDR177W,0,0
YPL239W,0,0
YEL062W,0,0
YFR024C-A,0,0
YLR259C,0,0
YKR062W,0,0
YHR196W,0,0
YMR029C,0,0
YLR304C,0,0
YDR488C,0,0
YOL051W,0,0
YLR215C,0,0
YDR254W,0,0
YIL002C,0,0
YKL213C,0,0
YJR065C,0,0
YMR045C,0,0
YJR035W,0,0
YDR421W,0,0
YJL113W,0,0
YLR130C,0,0
YLR411W,0,0
YDR046C,0,0
YDR356W,0,0
YML010W,0,0
YPR009W,0,0
YOR229W,0,0
YIR002C,0,0
YOR362C,0,0
YHR052W,0,0
YDR150W,0,0
YGR075C,0,0
YLR266C,0,0
YCL044C,0,0
YPL137C,0,0
YCL054W,0,0
YER005W,0,0
YDR101C,0,0
YGL251C,0,0
YGR165W,0,0
YPR081C,0,0
YOR100C,0,0
YDR191W,0,0
YLR342W,0,0
YGL126W,0,0
YLR110C,0,0
YAL033W,0,0
YDR079C-A,0,0
YOR133W,0,0
YKL089W,0,0
YDR277C,0,0
YDR265W,0,0
YMR247C,0,0
YDL044C,0,0
YJR089W,0,0
YCL033C,0,0
YKL108W,0,0
YJL080C,0,0
YNR046W,0,0
YDR473C,0,0
YKR052C,0,0
YOR089C,0,0
YML115C,0,0
YFL024C,0,0
YOR142W,0,0
YER159C-A,0,0
YLL018C-A,0,0
YGL210W,0,0
YDR075W,0,0
YPL254W,0,0
YKL095W,0,0
YPL270W,0,0
YFL013C,0,0
YIR011C,0,0
YJL122W,0,0
YOR159C,0,0
YBR169C,0,0
YOR008C,0,0
YMR227C,0,0
YPR199C,0,0
YDR306C,0,0
YDR516C,0,0
YNR075W,0,0
YAL020C,0,0
YML093W,0,0
YKR008W,0,0
YNR016C,0,0
YGL244W,0,0
YDR288W,0,0
YLL050C,0,0
YNL113W,0,0
YBR245C,0,0
YKL004W,0,0
YGL243W,0,0
YOL105C,0,0
YDR210C-C,0,0
YHR082C,0,0
YGL090W,0,0
YLR052W,0,0
YOR061W,0,0
YBR082C,0,0
YPL231W,0,0
YAL047C,0,0
YGL168W,0,0
YGR244C,0,0
YDL029W,0,0
YFL011W-A,0,0
YMR288W,0,0
YOR343W-A,0,0
YAL056W,0,0
YGL222C,0,0
YER118C,0,0
YBR231C,0,0
YGL236C,0,0
YDR173C,0,0
YDL130W-A,0,0
YNL222W,0,0
YIL139C,0,0
YMR042W,0,0
YOL077C,0,0
YER006W,0,0
YER108C,0,0
YBR215W,0,0
YOR377W,0,0
YDR034C-D,0,0
YBR107C,0,0
YPR008W,0,0
YDL112W,0,0
YCL061C,0,0
YDR227W,0,0
YER119C,0,0
YJR052W,0,0
YHR089C,0,0
YKL043W,0,0
YIR008C,0,0
YOL133W,0,0
YLR357W,0,0
YKR099W,0,0
YJL093C,0,0
YPL155C,0,0
YLR003C,0,0
YIL143C,0,0
YOR187W,0,0
YDR083W,0,0
YAR044W,0,0
YOR057W,0,0
YKR029C,0,0
YNL186W,0,0
YDL166C,0,0
YJL087C,0,0
YCL016C,0,0
YPL227C,0,0
YGR072W,0,0
YDR432W,0,0
YDR463W,0,0
YER062C,0,0
YLR154C,0,0
YHR070W,0,0
YOR315W,0,0
YDR451C,0,0
YBR037C,0,0
YJR021C,0,0
YDL174C,0,0
YBR130C,0,0
YGL013C,0,0
YGR169C,0,0
YBR114W,0,0
YLR405W,0,0
YGL001C,0,0
YBL061C,0,0
YEL066W,0,0
YAL021C,0,0
YBL045C,0,0
YNL082W,0,0
YNL102W,0,0
YOL128C,0,0
YIL051C,0,0
YMR127C,0,0
YPR163C,0,0
YJR050W,0,0
YJR110W,0,0
YKL129C,0,0
YLR410W-A,0,0
YLR433C,0,0
YBR247C,0,0
YIL026C,0,0
YLR313C,0,0
YOR025W,0,0
YBR048W,0,0
YMR012W,0,0
YKR085C,0,0
YBR136W,0,0
YKL038W,0,0
YLR028C,0,0
YDR039C,0,0
YHR161C,0,0
YOR180C,0,0
YNL001W,0,0
YJR031C,0,0
YML098W,0,0
YKR026C,0,0
YOR338W,0,0
YDR382W,0,0
YOR349W,0,0
YPR078C,0,0
YGR185C,0,0
YHR019C,0,0
YOR354C,0,0
YIL042C,0,0
YAL058W,0,0
YOR145C,0,0
YIL135C,0,0
YBR086C,0,0
YKL017C,0,0
YNR054C,0,0
YPL139C,0,0
YBR030W,0,0
YKL173W,0,0
YPL021W,0,0
YDL227C,0,0
YNR053C,0,0
YNL111C,0,0
YOL008W,0,0
YFL036W,0,0
YBL102W,0,0
YCR057C,0,0
YHR066W,0,0
YNL273W,0,0
YBR085W,0,0
YPL106C,0,0
YGL116W,0,0
YBR068C,0,0
YCR088W,0,0
YDL076C,0,0
YPL145C,0,0
YNL145W,0,0
YCR055C,0,0
YGL053W,0,0
YML014W,0,0
YJL115W,0,0
YER049W,0,0
YOR081C,0,0
YEL009C,0,0
YKL053C-A,0,0
YDR507C,0,0
YIR018W,0,0
YPL031C,0,0
YPR154W,0,0
YMR198W,0,0
YNL130C,0,0
YLR274W,0,0
YDL074C,0,0
YBR172C,0,0
YOR368W,0,0
YKL160W,0,0
YMR201C,0,0
YAL010C,0,0
YER044C-A,0,0
YCR037C,0,0
YBL058W,0,0
YOR226C,0,0
YJR057W,0,0
YDR261C-C,0,0
YPL127C,0,0
YDL159W,0,0
YGR036C,0,0
YLR466W,0,0
YJL170C,0,0
YBR216C,0,0
YFR013W,0,0
YHL028W,0,0
YGR214W,0,0
YOR298C-A,0,0
YDR096W,0,0
YPL091W,0,0
YNL278W,0,0
YPL175W,0,0
YMR296C,0,0
YDR172W,0,0
YLR216C,0,0
YHR194W,0,0
YDR054C,0,0
YPR033C,0,0
YOL012C,0,0
YDR294C,0,0
YGL254W,0,0
YNL167C,0,0
YAR010C,0,0
YDR358W,0,0
YKL012W,0,0
YOL124C,0,0
YER109C,0,0
YGR195W,0,0
YBR135W,0,0
YOR034C,0,0
YER147C,0,0
YCL055W,0,0
YDL100C,0,0
YLR096W,0,0
YPR131C,0,0
YDR317W,0,0
YIL118W,0,0
YLL001W,0,0
YOR014W,0,0
YDR183W,0,0
YOL078W,0,0
YLR224W,0,0
YHL009C,0,0
YER154W,0,0
YDR235W,0,0
YGR289C,0,0
YCR075C,0,0
YER015W,0,0
YMR065W,0,0
YDR240C,0,0
YOL066C,0,0
YCR018C,0,0
YOR320C,0,0
YGR040W,0,0
YDR156W,0,0
YPR019W,0,0
YKL194C,0,0
YIL128W,0,0
YML006C,0,0
YPR021C,0,0
YCR072C,0,0
YDR023W,0,0
YLR102C,0,0
YJR141W,0,0
YLR361C,0,0
YJR135C,0,0
YGR200C,0,0
YLR032W,0,0
YOR210W,0,0
YGL027C,0,0
YLR047C,0,0
YNR003C,0,0
YNL166C,0,0
YMR202W,0,0
YDL004W,0,0
YOR028C,0,0
YGR134W,0,0
YHR119W,0,0
YPL018W,0,0
YDR131C,0,0
YDR002W,0,0
YER028C,0,0
YJL058C,0,0
YMR268C,0,0
YDR118W,0,0
YDL043C,0,0
YKL126W,0,0
YPR075C,0,0
YBR073W,0,0
YOR004W,0,0
YAR008W,0,0
YGL096W,0,0
YML034W,0,0
YJR083C,0,0
YLR448W,0,0
YBR195C,0,0
YJL184W,0,0
YGL037C,0,0
YMR039C,0,0
YGR005C,0,0
YMR001C,0,0
YOL115W,0,0
YJL001W,0,0
YMR240C,0,0
YBR100W,0,0
YHR042W,0,0
YKR035W-A,0,0
YGL093W,0,0
YER143W,0,0
YLR449W,0,0
YBL074C,0,0
YIL019W,0,0
YKL140W,0,0
YGR218W,0,0
YPL177C,0,0
YOL144W,0,0
YPL087W,0,0
YOR144C,0,0
YML104C,0,0
YBR133C,0,0
YBR298C,0,0
YGL201C,0,0
YDR178W,0,0
YDR322C-A,0,0
YER145C,0,0
YML086C,0,0
YOR372C,0,0
YFL002W-B,0,0
YHR079C-B,0,0
YER111C,0,0
YDR146C,0,0
YOL038W,0,0
YGL174W,0,0
YLR212C,0,0
YHR120W,0,0
YKR087C,0,0
YGR030C,0,0
YIR009W,0,0
YDR486C,0,0
YHR006W,0,0
YDR308C,0,0
YPR165W,0,0
YPL011C,0,0
YNL245C,0,0
YAL016W,0,0
YHR077C,0,0
YDL209C,0,0
YJL140W,0,0
YDR345C,0,0
YBR294W,0,0
YPR101W,0,0
YDR098C,0,0
YOR047C,0,0
YPL187W,0,0
YJL033W,0,0
YDL052C,0,0
YML059C,0,0
YCL066W,0,0
YKR024C,0,0
YJR007W,0,0
YGR280C,0,0
YGL190C,0,0
YMR021C,0,0
YMR044W,0,0
YDR311W,0,0
YDL006W,0,0
YGL058W,0,0
YJL030W,0,0
YJL072C,0,0
YOR256C,0,0
YJR140C,0,0
YDR022C,0,0
YDL217C,0,0
YPR193C,0,0
YBR022W,0,0
YPR094W,0,0
YGR044C,0,0
YGR144W,0,0
YDR180W,0,0
YNR049C,0,0
YOR281C,0,0
YJL134W,0,0
YDR379W,0,0
YLL004W,0,0
YKL117W,0,0
YGL022W,0,0
YGL043W,0,0
YHR166C,0,0
YLR376C,0,0
YPL167C,0,0
YOR304W,0,0
YGL195W,0,0
YDR365W-A,0,0
YAL068C,0,0
YNL142W,0,0
YBR207W,0,0
YFR014C,0,0
YHR116W,0,0
YCL059C,0,0
YCL032W,0,0
YHR165C,0,0
YDR284C,0,0
YMR109W,0,0
YLR015W,0,0
YMR214W,0,0
YBR267W,0,0
YGL003C,0,0
YDL208W,0,0
YDR398W,0,0
YNL188W,0,0
YDR243C,0,0
YGR135W,0,0
YMR220W,0,0
YMR137C,0,0
YPL283C,0,0
YGR002C,0,0
YER088C,0,0
YMR138W,0,0
YJR091C,0,0
YER070W,0,0
YNL020C,0,0
YCR073C,0,0
YGL216W,0,0
YDR142C,0,0
YFR050C,0,0
YCR024C-A,0,0
YDR030C,0,0
YDR515W,0,0
YGL099W,0,0
YGL175C,0,0
YOR207C,0,0
YCR034W,0,0
YPL203W,0,0
YGR091W,0,0
YJL034W,0,0
YJR046W,0,0
YGL253W,0,0
YIR006C,0,0
YPL121C,0,0
YDL022W,0,0
YKR072C,0,0
YNL159C,0,0
YDL190C,0,0
YIR037W,0,0
YPL042C,0,0
YOR257W,0,0
YBR201W,0,0
YLR048W,0,0
YCR077C,0,0
YNL133C,0,0
YKL146W,0,0
YAL023C,0,0
YDR280W,0,0
YLR197W,0,0
YKL134C,0,0
YMR283C,0,0
YEL042W,0,0
YBR202W,0,0
YMR213W,0,0
YNL291C,0,0
YGL097W,0,0
YDR013W,0,0
YOR129C,0,0
YNL216W,0,0
YDR201W,0,0
YOL065C,0,0
YBL047C,0,0
YMR208W,0,0
YPL124W,0,0
YLR383W,0,0
YDR316W-A,0,0
YGL252C,0,0
YNL262W,0,0
YML091C,0,0
YHR164C,0,0
YER003C,0,0
YJL003W,0,0
YOR035C,0,0
YOR224C,0,0
YJL029C,0,0
YLR329W,0,0
YBR106W,0,0
YKL015W,0,0
YLR424W,0,0
YGR129W,0,0
YDL005C,0,0
YDR386W,0,0
YJR026W,0,0
YJL019W,0,0
YLL011W,0,0
YJL063C,0,0
YHR124W,0,0
YJR045C,0,0
YJR069C,0,0
YOR192C-B,0,0
YMR290C,0,0
YPL209C,0,0
YOR142W-A,0,0
YNL003C,0,0
YOL130W,0,0
YOR181W,0,0
YBL003C,0,0
YHR086W,0,0
YGL014W,0,0
YDR324C,0,0
YGR143W,0,0
YBR257W,0,0
YBR185C,0,0
YGL232W,0,0
YFL002W-A,0,0
YOR213C,0,0
YPL095C,0,0
YBR250W,0,0
YPL065W,0,0
YER021W,0,0
YBR167C,0,0
YKL143W,0,0
YLR086W,0,0
YOL067C,0,0
YFL008W,0,0
YNL029C,0,0
YNL025C,0,0
YDR088C,0,0
YBL013W,0,0
YGL133W,0,0
YBL099W,0,0
YNR010W,0,0
YKL014C,0,0
YGL255W,0,0
YIR005W,0,0
YPL122C,0,0
YGR047C,0,0
YJR059W,0,0
YDR116C,0,0
YDR025W,0,0
YCL069W,0,0
YAR003W,0,0
YOR308C,0,0
YDR120C,0,0
YNL280C,0,0
YPL235W,0,0
YNL007C,0,0
YOL139C,0,0
YPR133C,0,0
YKL200C,0,0
YGL112C,0,0
YBR103W,0,0
YCR063W,0,0
YER022W,0,0
YNL014W,0,0
YLR435W,0,0
YOR083W,0,0
YJL203W,0,0
YOR064C,0,0
YJL050W,0,0
YGR217W,0,0
YLR033W,0,0
YGL205W,0,0
YGR109W-B,0,0
YKL112W,0,0
YDR437W,0,0
YLR228C,0,0
YNR013C,0,0
YGR080W,0,0
YOR244W,0,0
YDR252W,0,0
YCR053W,0,0
YGL192W,0,0
YDR309C,0,0
YML058W,0,0
YDR501W,0,0
YEL012W,0,0
YBR158W,0,0
YKL082C,0,0
YMR135C,0,0
YHR007C,0,0
YPL213W,0,0
YNL054W-B,0,0
YHL006C,0,0
YBR278W,0,0
YCR014C,0,0
YPL266W,0,0
YCR033W,0,0
YHR079C,0,0
YMR016C,0,0
YNR052C,0,0
YBR040W,0,0
YJR068W,0,0
YJL186W,0,0
YDR363W-A,0,0
YMR156C,0,0
YMR246W,0,0
YDL097C,0,0
YHR133C,0,0
YMR173W,0,0
YDR484W,0,0
YJR084W,0,0
YNL048W,0,0
YGR083C,0,0
YBL020W,0,0
YDR004W,0,0
YAL055W,0,0
YDR219C,0,0
YGR170W,0,0
YNR035C,0,0
YCR058C,0,0
YER125W,0,0
YLR409C,0,0
YCL025C,0,0
YPL217C,0,0
YDR165W,0,0
YMR133W,0,0
YNL282W,0,0
YLR442C,0,0
YMR272C,0,0
YDL046W,0,0
YER162C,0,0
YIL082W-A,0,0
YDL102W,0,0
YDR028C,0,0
YGR246C,0,0
YFR019W,1,1
YDR080W,1,1
YHR039C-B,1,1
YHR060W,1,1
YCL005W-A,1,1
YER072W,1,1
YGR020C,1,1
YDR328C,1,1
YHR039C-A,1,1
YLR240W,1,1
YEL051W,1,1
YDL077C,1,1
YBL050W,1,1
YJL012C-A,1,1
YNL079C,1,1
YNL015W,1,1
YGR254W,1,1
YDL056W,0,1
YLR427W,0,1
YGL209W,0,1
YDR210W-B,0,1
YPL193W,0,1
YLL043W,0,1
YER138C,0,1
YDR316W-B,0,1
YOR033C,0,1
YOR208W,0,1
YDR385W,0,1
YMR093W,0,1
YJR001W,0,1
YDR337W,0,1
YDR103W,0,1
YEL031W,0,1
YPL047W,0,1
YDR343C,0,1
YJL166W,0,1
YDR195W,0,1
YDR159W,0,1
YBR237W,0,1
YPL083C,0,1
YHR205W,0,1
YFL003C,0,1
YNL006W,0,1
YLR219W,0,1
YGL070C,0,1
YHR129C,0,1
YER094C,0,1
YJL021C,0,1
YDL033C,0,1
YNL257C,0,1
YML069W,0,1
YDR342C,0,1
YNL313C,0,1
YOR020C,0,1
YOR209C,0,1
YHR169W,0,1
YDR099W,0,1
YOL088C,0,1
YDR323C,0,1
YIL056W,0,1
YGL033W,0,1
YKL048C,0,1
YBR175W,0,1
YCR044C,0,1
YIL075C,0,1
YNL310C,0,1
YER174C,0,1
YHR005C,0,1
YLR238W,0,1
YHR058C,0,1
YBL035C,0,1
YDR364C,0,1
YDR110W,0,1
YCR066W,0,1
YOL011W,0,1
YNL126W,0,1
YDR027C,0,1
YOR259C,0,1
YOL034W,0,1
YCL004W,0,1
YPR179C,0,1
YMR314W,0,1
YDR425W,0,1
YPL055C,0,1
YDR091C,0,1
YIL009W,0,1
YBR098W,0,1
YDL143W,0,1
YMR038C,0,1
YDR276C,0,1
YBL079W,0,1
YOR327C,0,1
YBL101W-B,0,1
YDR492W,0,1
YIL131C,0,1
YIL124W,0,1
YFL017W-A,0,1
YPR030W,0,1
YML094W,0,1
YNL112W,0,1
YDR359C,0,1
YMR026C,0,1
YML121W,0,1
YBL016W,0,1
YLR067C,0,1
YGL094C,0,1
YDL150W,0,1
YKR053C,0,1
YJL102W,0,1
YGL122C,0,1
YGL151W,0,1
YDL231C,0,1
YBR015C,0,1
YIL062C,0,1
YLR106C,0,1
YJL191W,0,1
YPR158W-B,0,1
YJR066W,0,1
YGR222W,0,1
YNL199C,0,1
YOL121C,0,1
YJL198W,0,1
YDR429C,0,1
YKR095W-A,0,1
YGR133W,0,1
YLR324W,0,1
YML028W,0,1
YIR019C,0,1
YIR026C,0,1
YDR409W,0,1
YPR067W,0,1
YDL181W,0,1
YMR293C,0,1
YPR161C,0,1
YLR081W,0,1
YCR080W,0,1
YJL053W,0,1
YOR201C,0,1
YDR518W,0,1
YBR211C,0,1
YPL212C,0,1
YGR070W,0,1
YOR140W,0,1
YNL032W,0,1
YML112W,0,1
YNL090W,0,1
YJL045W,0,1
YBR083W,0,1
YMR270C,0,1
YCR035C,0,1
YML046W,0,1
YGL233W,0,1
YER133W,0,1
YOR156C,0,1
YDR302W,0,1
YPL036W,0,1
YPR111W,0,1
YNL151C,0,1
YBL006C,0,1
YNL080C,0,1
YPR068C,0,1
YBR265W,0,1
YNL311C,0,1
YOR049C,0,1
YJL117W,0,1
YBR244W,0,1
YPL196W,0,1
YLL061W,0,1
YCL075W,0,1
YDR263C,0,1
YFR027W,0,1
YDR166C,0,1
YDR412W,0,1
YDR210C-D,0,1
YDR228C,0,1
YER120W,0,1
YHR170W,0,1
YER122C,0,1
YMR239C,0,1
YPR191W,0,1
YGR060W,0,1
YIL073C,0,1
YOR026W,0,1
YOR179C,0,1
YOL125W,0,1
YER040W,0,1
YGR007W,0,1
YNL261W,0,1
YLR256W,0,1
YCR065W,0,1
YDL197C,0,1
YLL022C,0,1
YJR093C,0,1
YLR438C-A,0,1
YBR004C,0,1
YML047C,0,1
YFR024C,0,1
YLR153C,0,1
YPL026C,0,1
YGL030W,0,1
YGL092W,0,1
YJL129C,0,1
YIL068C,0,1
YNR060W,0,1
YKL099C,0,1
YKL139W,0,1
YGR037C,0,1
YHR152W,0,1
YHR023W,0,1
YNL135C,0,1
YAR014C,0,1
YNL244C,0,1
YBR295W,0,1
YJL100W,0,1
YAL001C,0,1
YNR032C-A,0,1
YJR102C,0,1
YHR167W,0,1
YDL170W,0,1
YDR365W-B,0,1
YPR056W,0,1
YGR056W,0,1
YBL090W,0,1
YMR182C,0,1
YIL160C,0,1
YLR039C,0,1
YNL127W,0,1
YLR085C,0,1
YHR214C-C,0,1
YML129C,0,1
YOL045W,0,1
YDR334W,0,1
YNL283C,0,1
YER159C,0,1
YOL123W,0,1
YMR052W,0,1
YIL117C,0,1
YDL081C,0,1
YPL112C,0,1
YNL288W,0,1
