Gene,+/-,Fold
YDR137W,1,0
YDR456W,1,0
YNR006W,1,0
YLR262C,1,0
YDR027C,1,0
YAL002W,1,0
YLR181C,1,0
YKR020W,1,0
YHR012W,1,0
YJR044C,1,0
YJL154C,1,0
YJL012C,0,0
YDL064W,0,0
YNR019W,0,0
YGR089W,0,0
YML128C,0,0
YLR447C,0,0
YFL055W,0,0
YKR061W,0,0
YLL043W,0,0
YDR316W-B,0,0
YBR152W,0,0
YIR021W,0,0
YGL055W,0,0
YBL039C,0,0
YIL034C,0,0
YKR101W,0,0
YLR384C,0,0
YEL003W,0,0
YGL162W,0,0
YDL109C,0,0
YER012W,0,0
YDR341C,0,0
YDL235C,0,0
YLR254C,0,0
YNL009W,0,0
YFL041W,0,0
YMR276W,0,0
YKR042W,0,0
YKL008C,0,0
YLR020C,0,0
YGR156W,0,0
YDR202C,0,0
YDR040C,0,0
YDL126C,0,0
YGR098C,0,0
YPL118W,0,0
YLR259C,0,0
YNL257C,0,0
YLR304C,0,0
YNL313C,0,0
YJR153W,0,0
YPR137W,0,0
YKL213C,0,0
YIL056W,0,0
YBR049C,0,0
YDR208W,0,0
YJL113W,0,0
YDL042C,0,0
YDR179C,0,0
YBR129C,0,0
YGL061C,0,0
YDL201W,0,0
YDR046C,0,0
YGL029W,0,0
YDR356W,0,0
YHR118C,0,0
YOL021C,0,0
YIL144W,0,0
YKR059W,0,0
YCR028C-A,0,0
YDR150W,0,0
YGL018C,0,0
YJL012C-A,0,0
YLR266C,0,0
YDR069C,0,0
YLR131C,0,0
YNL290W,0,0
YDR346C,0,0
YCR066W,0,0
YGL019W,0,0
YBR253W,0,0
YGR181W,0,0
YOR130C,0,0
YDR101C,0,0
YPL170W,0,0
YAL040C,0,0
YBR035C,0,0
YNL250W,0,0
YCL004W,0,0
YLR342W,0,0
YAL033W,0,0
YDR277C,0,0
YOL122C,0,0
YPL055C,0,0
YDL044C,0,0
YOL009C,0,0
YIL009W,0,0
YBR098W,0,0
YDL143W,0,0
YMR229C,0,0
YIL138C,0,0
YDR276C,0,0
YNL270C,0,0
YBL079W,0,0
YOR326W,0,0
YLR459W,0,0
YML005W,0,0
YJL080C,0,0
YNR046W,0,0
YPR073C,0,0
YGR090W,0,0
YDL150W,0,0
YGL153W,0,0
YAL043C,0,0
YDL231C,0,0
YBR015C,0,0
YIL013C,0,0
YIL062C,0,0
YHR176W,0,0
YLL018C-A,0,0
YIL085C,0,0
YGR003W,0,0
YPR158W-B,0,0
YOR150W,0,0
YIR023W,0,0
YFL002C,0,0
YOL091W,0,0
YLR206W,0,0
YGR133W,0,0
YIR019C,0,0
YDR353W,0,0
YFL029C,0,0
YKR008W,0,0
YDR513W,0,0
YGL178W,0,0
YLR305C,0,0
YLR081W,0,0
YNL113W,0,0
YDL128W,0,0
YLR186W,0,0
YBR245C,0,0
YLR207W,0,0
YFL033C,0,0
YDR138W,0,0
YOL105C,0,0
YNL062C,0,0
YPR005C,0,0
YNL066W,0,0
YMR146C,0,0
YML062C,0,0
YNL032W,0,0
YGL090W,0,0
YDR148C,0,0
YJL045W,0,0
YBR083W,0,0
YDR213W,0,0
YIL048W,0,0
YML046W,0,0
YHR158C,0,0
YGL233W,0,0
YGR244C,0,0
YNL073W,0,0
YFL011W-A,0,0
YNL038W,0,0
YAL056W,0,0
YDR449C,0,0
YML032C,0,0
YJL054W,0,0
YLR399C,0,0
YHR072W-A,0,0
YPR068C,0,0
YNL304W,0,0
YGR097W,0,0
YOL077C,0,0
YLR380W,0,0
YLL015W,0,0
YNL251C,0,0
YDR034C-D,0,0
YCR086W,0,0
YDR412W,0,0
YJR052W,0,0
YER120W,0,0
YKL058W,0,0
YHR089C,0,0
YDL108W,0,0
YHR170W,0,0
YMR210W,0,0
YOR179C,0,0
YGL142C,0,0
YML016C,0,0
YER038C,0,0
YHR005C-A,0,0
YGR161C-D,0,0
YLR438C-A,0,0
YML036W,0,0
YOR187W,0,0
YOL113W,0,0
YML047C,0,0
YER172C,0,0
YPL026C,0,0
YNL186W,0,0
YDL166C,0,0
YIL068C,0,0
YMR236W,0,0
YKL139W,0,0
YGL044C,0,0
YLR295C,0,0
YJL010C,0,0
YJR021C,0,0
YLR011W,0,0
YNL244C,0,0
YAR014C,0,0
YNL286W,0,0
YKR031C,0,0
YNR032C-A,0,0
YHR167W,0,0
YDR365W-B,0,0
YPR056W,0,0
YGL001C,0,0
YEL066W,0,0
YOL044W,0,0
YGL063W,0,0
YBR026C,0,0
YCL067C,0,0
YML130C,0,0
YDR129C,0,0
YKR050W,0,0
YDR270W,0,0
YNL294C,0,0
YIL026C,0,0
YPL257W-B,0,0
YAL024C,0,0
YDR334W,0,0
YDR264C,0,0
YER159C,0,0
YPL057C,0,0
YHR143W-A,0,0
YML019W,0,0
YOR110W,0,0
YDL081C,0,0
YNL156C,0,0
YDR325W,0,0
YDR283C,0,0
YDR039C,0,0
YCR002C,0,0
YML098W,0,0
YOL054W,0,0
YDR382W,0,0
YPR078C,0,0
YPR032W,0,0
YOR334W,0,0
YDR164C,0,0
YPL233W,0,0
YPL202C,0,0
YIR017C,0,0
YJL204C,0,0
YDR231C,0,0
YLL026W,0,0
YOR162C,0,0
YAL041W,0,0
YJR013W,0,0
YDR329C,0,0
YDR205W,0,0
YLR240W,0,0
YBR085W,0,0
YLR055C,0,0
YPL117C,0,0
YPL106C,0,0
YOR172W,0,0
YCR088W,0,0
YKL138C-A,0,0
YOR355W,0,0
YML057W,0,0
YHR114W,0,0
YGL053W,0,0
YKL025C,0,0
YDL236W,0,0
YOR081C,0,0
YEL009C,0,0
YDR483W,0,0
YKL053C-A,0,0
YDL024C,0,0
YDR507C,0,0
YNL130C,0,0
YPR154W,0,0
YPL031C,0,0
YFL050C,0,0
YDR312W,0,0
YLR274W,0,0
YNL307C,0,0
YGR225W,0,0
YDL002C,0,0
YGL066W,0,0
YOR099W,0,0
YJL109C,0,0
YGR162W,0,0
YDR285W,0,0
YOR231W,0,0
YPL127C,0,0
YOR363C,0,0
YGR214W,0,0
YDR171W,0,0
YPL015C,0,0
YOR298C-A,0,0
YBR102C,0,0
YDR096W,0,0
YJR160C,0,0
YHL040C,0,0
YML113W,0,0
YPL160W,0,0
YNL278W,0,0
YIL008W,0,0
YKR001C,0,0
YHR194W,0,0
YNL167C,0,0
YOR237W,0,0
YAR010C,0,0
YGR195W,0,0
YOR034C,0,0
YER147C,0,0
YLR201C,0,0
YDR469W,0,0
YPR131C,0,0
YDL098C,0,0
YNL297C,0,0
YGL045W,0,0
YPL265W,0,0
YLL001W,0,0
YEL015W,0,0
YHR001W-A,0,0
YDR183W,0,0
YPL082C,0,0
YPR137C-A,0,0
YOL078W,0,0
YMR260C,0,0
YOR204W,0,0
YNL026W,0,0
YDR297W,0,0
YCR075C,0,0
YBL052C,0,0
YDL200C,0,0
YOR078W,0,0
YDL245C,0,0
YDR057W,0,0
YLR316C,0,0
YJR086W,0,0
YDR392W,0,0
YFL011W,0,0
YDR092W,0,0
YOR381W,0,0
YNL153C,0,0
YKL166C,0,0
YDR156W,0,0
YOR330C,0,0
YPL032C,0,0
YOL004W,0,0
YLR097C,0,0
YBR177C,0,0
YOL060C,0,0
YJR141W,0,0
YMR051C,0,0
YLR165C,0,0
YJR135C,0,0
YLR032W,0,0
YHR061C,0,0
YDR320C-A,0,0
YNL030W,0,0
YJR135W-A,0,0
YLL038C,0,0
YPL174C,0,0
YOR295W,0,0
YLR047C,0,0
YPL110C,0,0
YNL166C,0,0
YLR227W-A,0,0
YDR073W,0,0
YLR069C,0,0
YMR202W,0,0
YPR057W,0,0
YLR332W,0,0
YBR087W,0,0
YAR018C,0,0
YMR267W,0,0
YFL018W-A,0,0
YHR107C,0,0
YGL181W,0,0
YPL190C,0,0
YML023C,0,0
YDR058C,0,0
YML061C,0,0
YFR003C,0,0
YLR006C,0,0
YNL272C,0,0
YHR084W,0,0
YFR004W,0,0
YKL093W,0,0
YOR233W,0,0
YFL031W,0,0
YOR151C,0,0
YMR268C,0,0
YGR179C,0,0
YPR075C,0,0
YHR039C,0,0
YAR008W,0,0
YGL032C,0,0
YOL115W,0,0
YBR089C-A,0,0
YLL003W,0,0
YMR001C,0,0
YDR376W,0,0
YBL082C,0,0
YMR030W,0,0
YLR210W,0,0
YGL093W,0,0
YER143W,0,0
YBR258C,0,0
YLR449W,0,0
YDR216W,0,0
YCL029C,0,0
YGR140W,0,0
YLR265C,0,0
YIL132C,0,0
YCL074W,0,0
YBR179C,0,0
YKR083C,0,0
YBL004W,0,0
YOR144C,0,0
YDR477W,0,0
YCL060C,0,0
YGR167W,0,0
YBR298C,0,0
YML124C,0,0
YLR337W,0,0
YDL059C,0,0
YBL005W-B,0,0
YIL053W,0,0
YDR178W,0,0
YGR088W,0,0
YJR103W,0,0
YBR198C,0,0
YMR025W,0,0
YER145C,0,0
YKL062W,0,0
YBR060C,0,0
YDR478W,0,0
YER111C,0,0
YER155C,0,0
YJR053W,0,0
YJL002C,0,0
YOL038W,0,0
YDR115W,0,0
YER095W,0,0
YOR346W,0,0
YKL020C,0,0
YOR122C,0,0
YMR056C,0,0
YMR319C,0,0
YHR062C,0,0
YJL081C,0,0
YIL031W,0,0
YIR009W,0,0
YIL017W,0,0
YLR095C,0,0
YBR289W,0,0
YOR038C,0,0
YHR077C,0,0
YOR206W,0,0
YPL086C,0,0
YDL209C,0,0
YGL012W,0,0
YJL140W,0,0
YEL037C,0,0
YFR052W,0,0
YLR337C,0,0
YDR098C,0,0
YHR069C,0,0
YPL187W,0,0
YOR335C,0,0
YDL052C,0,0
YPL192C,0,0
YCL066W,0,0
YJR043C,0,0
YGL190C,0,0
YLR272C,0,0
YLR182W,0,0
YPL116W,0,0
YDR377W,0,0
YPL156C,0,0
YDR311W,0,0
YDR434W,0,0
YMR192W,0,0
YDL006W,0,0
YOR239W,0,0
YLR288C,0,0
YGR104C,0,0
YKR086W,0,0
YFL035C-A,0,0
YAL053W,0,0
YDR022C,0,0
YOR256C,0,0
YEL024W,0,0
YML043C,0,0
YOR054C,0,0
YGR044C,0,0
YGR121C,0,0
YNL219C,0,0
YLL008W,0,0
YNR049C,0,0
YFL022C,0,0
YKL208W,0,0
YGL065C,0,0
YOL093W,0,0
YNL330C,0,0
YMR298W,0,0
YFR009W,0,0
YJL173C,0,0
YOR168W,0,0
YOL005C,0,0
YPR007C,0,0
YDR365W-A,0,0
YAL068C,0,0
YCR042C,0,0
YMR277W,0,0
YBR207W,0,0
YER160C,0,0
YGR074W,0,0
YBR058C-A,0,0
YCL035C,0,0
YDR314C,0,0
YML031W,0,0
YOL147C,0,0
YMR109W,0,0
YHR008C,0,0
YDL093W,0,0
YLR015W,0,0
YGL047W,0,0
YML085C,0,0
YBR267W,0,0
YOR211C,0,0
YBL002W,0,0
YEL017C-A,0,0
YDR339C,0,0
YGL163C,0,0
YNL138W,0,0
YLR115W,0,0
YMR220W,0,0
YER093C,0,0
YDR529C,0,0
YER088C,0,0
YBL023C,0,0
YMR087W,0,0
YCR073C,0,0
YDR142C,0,0
YOR030W,0,0
YPL020C,0,0
YDR515W,0,0
