Gene,+/-,Fold
YBR040W,1,0
YPR141C,1,0
YNL145W,1,0
YML057W,1,0
YJL157C,1,0
YJL080C,1,0
YOR208W,1,0
YCR002C,1,0
YDR312W,1,0
YFL037W,1,0
YDR103W,1,0
YHR005C,1,0
YLR238W,1,0
YJR076C,1,0
YNL325C,1,0
YJL073W,1,0
YGR279C,1,0
YER075C,1,0
YCR089W,1,0
YMR025W,1,0
YGL178W,1,0
YNL127W,1,0
YGR238C,1,0
YLR433C,1,0
YMR029C,1,0
YDR264C,1,0
YER068W,1,0
YIL037C,1,0
YJL012C,0,0
YDR384C,0,0
YPR183W,0,0
YNR019W,0,0
YFL055W,0,0
YKR061W,0,0
YMR281W,0,0
YER138C,0,0
YDR316W-B,0,0
YNL284C-A,0,0
YDR385W,0,0
YEL034W,0,0
YFR031C,0,0
YCL040W,0,0
YNL209W,0,0
YBL039C,0,0
YOR192C-A,0,0
YEL050C,0,0
YMR049C,0,0
YNL059C,0,0
YNL075W,0,0
YGL162W,0,0
YMR167W,0,0
YPL268W,0,0
YOR193W,0,0
YCL051W,0,0
YNL242W,0,0
YPR201W,0,0
YJL166W,0,0
YGL021W,0,0
YDR195W,0,0
YBR223C,0,0
YDR159W,0,0
YNR006W,0,0
YKL172W,0,0
YPL083C,0,0
YBR237W,0,0
YGR038C-B,0,0
YNL009W,0,0
YFL041W,0,0
YBL051C,0,0
YLR254C,0,0
YGL144C,0,0
YGR241C,0,0
YLR285W,0,0
YGR123C,0,0
YLR136C,0,0
YDR040C,0,0
YAL032C,0,0
YDR177W,0,0
YER094C,0,0
YPL239W,0,0
YDR181C,0,0
YJL021C,0,0
YEL062W,0,0
YBL005W-A,0,0
YGL226C-A,0,0
YJR153W,0,0
YOR209C,0,0
YPR137W,0,0
YDR323C,0,0
YJR035W,0,0
YMR045C,0,0
YIL056W,0,0
YDR208W,0,0
YDL015C,0,0
YLR411W,0,0
YDL201W,0,0
YDR356W,0,0
YDL232W,0,0
YGR027W-A,0,0
YOR229W,0,0
YPR037C,0,0
YIR002C,0,0
YNL225C,0,0
YMR207C,0,0
YDR069C,0,0
YLR166C,0,0
YLR266C,0,0
YCL044C,0,0
YFR036W,0,0
YNL290W,0,0
YDR364C,0,0
YER005W,0,0
YCR066W,0,0
YBL080C,0,0
YNL097C,0,0
YDR101C,0,0
YBL097W,0,0
YPL170W,0,0
YAL040C,0,0
YDR027C,0,0
YOR260W,0,0
YDR400W,0,0
YKL016C,0,0
YPR179C,0,0
YGL126W,0,0
YPL241C,0,0
YNL148C,0,0
YOR133W,0,0
YDR265W,0,0
YOL122C,0,0
YDR091C,0,0
YDL077C,0,0
YPL069C,0,0
YOR074C,0,0
YKR009C,0,0
YDR276C,0,0
YJR089W,0,0
YBL079W,0,0
YNL270C,0,0
YCL033C,0,0
YLR459W,0,0
YOR037W,0,0
YKL130C,0,0
YDR359C,0,0
YNL112W,0,0
YOR089C,0,0
YFL024C,0,0
YMR287C,0,0
YNL318C,0,0
YAL043C,0,0
YDL231C,0,0
YJL091C,0,0
YLR106C,0,0
YDR075W,0,0
YGL210W,0,0
YFL013C,0,0
YJR066W,0,0
YML045W-A,0,0
YGR222W,0,0
YIR023W,0,0
YDR429C,0,0
YFL002C,0,0
YPR199C,0,0
YDR516C,0,0
YOL091W,0,0
YLR206W,0,0
YIR019C,0,0
YLR394W,0,0
YKR008W,0,0
YDR365C,0,0
YCR080W,0,0
YLR207W,0,0
YPR016C,0,0
YOR119C,0,0
YBR211C,0,0
YPR005C,0,0
YMR146C,0,0
YOL103W-A,0,0
YOR140W,0,0
YML112W,0,0
YLR270W,0,0
YIL048W,0,0
YER164W,0,0
YOR156C,0,0
YFL011W-A,0,0
YER104W,0,0
YDR447C,0,0
YDR302W,0,0
YLR025W,0,0
YDR173C,0,0
YDL130W-A,0,0
YLR399C,0,0
YPR068C,0,0
YNL304W,0,0
YNL311C,0,0
YKR022C,0,0
YMR264W,0,0
YLL015W,0,0
YER006W,0,0
YNL251C,0,0
YBR215W,0,0
YER108C,0,0
YBR244W,0,0
YBR091C,0,0
YBR107C,0,0
YGR296W,0,0
