Gene,+/-,Fold
YGL172W,1,0
YAL033W,1,0
YDL006W,1,0
YPL083C,1,0
YBR167C,1,0
YLR105C,1,0
YNL282W,1,0
YDL064W,0,0
YHR079C-A,0,0
YDL028C,0,0
YJL165C,0,0
YML095C,0,0
YCL027W,0,0
YOR132W,0,0
YER138C,0,0
YBL057C,0,0
YDR316W-B,0,0
YOR033C,0,0
YOR208W,0,0
YMR305C,0,0
YNL210W,0,0
YBR152W,0,0
YNL236W,0,0
YDR494W,0,0
YCL040W,0,0
YOR192C-A,0,0
YEL031W,0,0
YGL150C,0,0
YNL075W,0,0
YEL003W,0,0
YPL268W,0,0
YNR008W,0,0
YDL109C,0,0
YER012W,0,0
YJL166W,0,0
YDR159W,0,0
YGR177C,0,0
YNR023W,0,0
YER075C,0,0
YGR241C,0,0
YLR256W-A,0,0
YDR021W,0,0
YLR219W,0,0
YGL070C,0,0
YKL182W,0,0
YDR177W,0,0
YCR093W,0,0
YER094C,0,0
YGL226C-A,0,0
YMR088C,0,0
YDR342C,0,0
YOR020C,0,0
YML007W,0,0
YJR094C,0,0
YOL051W,0,0
YHR169W,0,0
YLR215C,0,0
YDR254W,0,0
YIL002C,0,0
YDR323C,0,0
YBR049C,0,0
YDR188W,0,0
YDL042C,0,0
YDR179C,0,0
YOR069W,0,0
YDL201W,0,0
YGL029W,0,0
YML010W,0,0
YCR044C,0,0
YNR059W,0,0
YOR229W,0,0
YNL225C,0,0
YKR059W,0,0
YMR207C,0,0
YLR312C-B,0,0
YER174C,0,0
YDR071C,0,0
YLR166C,0,0
YDL036C,0,0
YNL298W,0,0
YCL044C,0,0
YLR275W,0,0
YOR076C,0,0
YDR101C,0,0
YNL250W,0,0
YAL040C,0,0
YDR400W,0,0
YKL016C,0,0
YPR179C,0,0
YOR100C,0,0
YKL055C,0,0
YPL241C,0,0
YJR143C,0,0
YOR265W,0,0
YDR277C,0,0
YPL055C,0,0
YBR098W,0,0
YKR009C,0,0
YMR316W,0,0
YLR459W,0,0
YKL108W,0,0
YJL080C,0,0
YIL124W,0,0
YDR473C,0,0
YDR359C,0,0
