Gene,+/-,Fold
YKL194C,1,0
YLR382C,1,0
YHR011W,1,0
YBR121C,1,0
YGR185C,1,0
YOL033W,1,0
YGR264C,1,0
YLR427W,0,0
YML095C,0,0
YLR447C,0,0
YGR085C,0,0
YOR033C,0,0
YOR208W,0,0
YIR021W,0,0
YGL055W,0,0
YJR108W,0,0
YOR192C-A,0,0
YJL125C,0,0
YCR020W-B,0,0
YEL003W,0,0
YPL047W,0,0
YER012W,0,0
YPL255W,0,0
YCL051W,0,0
YGL021W,0,0
YDL235C,0,0
YKL172W,0,0
YFL039C,0,0
YDR159W,0,0
YOR329C,0,0
YPL083C,0,0
YGR177C,0,0
YGR038C-B,0,0
YGL144C,0,0
YBL093C,0,0
YKL008C,0,0
YLR020C,0,0
YDR021W,0,0
YLR219W,0,0
YDR177W,0,0
YCR093W,0,0
YFR053C,0,0
YHR196W,0,0
YML069W,0,0
YNL314W,0,0
YJR153W,0,0
YDR254W,0,0
YGL033W,0,0
YDL232W,0,0
YDR418W,0,0
YDR356W,0,0
YGR027W-A,0,0
YOR229W,0,0
YCR028C-A,0,0
YMR207C,0,0
YDR150W,0,0
YHR005C,0,0
YLR166C,0,0
YJL012C-A,0,0
YLR266C,0,0
YCL044C,0,0
YNL298W,0,0
YNR034W,0,0
YPL137C,0,0
YNL290W,0,0
YDR364C,0,0
YCL054W,0,0
YER005W,0,0
YBR253W,0,0
YNL097C,0,0
YOR130C,0,0
YGL251C,0,0
YBR035C,0,0
YDR027C,0,0
YCL004W,0,0
YGL187C,0,0
YOR100C,0,0
YDR191W,0,0
YLR110C,0,0
YMR314W,0,0
YGR191W,0,0
YMR247C,0,0
YDL044C,0,0
YLR452C,0,0
YLR147C,0,0
YDL065C,0,0
YLR467W,0,0
YMR229C,0,0
YOR327C,0,0
YPR030W,0,0
YMR026C,0,0
YDL150W,0,0
YOR142W,0,0
YIL017C,0,0
YAR009C,0,0
YOL090W,0,0
YGL122C,0,0
YBR015C,0,0
YAL043C,0,0
YNL172W,0,0
YIL062C,0,0
YLR106C,0,0
YKL095W,0,0
YPL254W,0,0
YHR041C,0,0
YGR222W,0,0
YBR169C,0,0
YIR023W,0,0
YHL009W-A,0,0
YOL091W,0,0
YLR324W,0,0
YML028W,0,0
YJL210W,0,0
YIR026C,0,0
YGL178W,0,0
YMR293C,0,0
YLR305C,0,0
YPR161C,0,0
YLR081W,0,0
YNL113W,0,0
YDL128W,0,0
YFL033C,0,0
YOR119C,0,0
YOR136W,0,0
YDR176W,0,0
YJL154C,0,0
YAR007C,0,0
YML062C,0,0
YOR140W,0,0
YOL103W-A,0,0
YLR052W,0,0
YLR270W,0,0
YMR270C,0,0
YOR195W,0,0
YML046W,0,0
YER164W,0,0
YHR158C,0,0
YOL089C,0,0
YER104W,0,0
YNL038W,0,0
YNL054W-A,0,0
YDL223C,0,0
YGR008C,0,0
YDR302W,0,0
YLR025W,0,0
YPL036W,0,0
YIL139C,0,0
YOR068C,0,0
YNL080C,0,0
YNL222W,0,0
YKR022C,0,0
YMR264W,0,0
YJL014W,0,0
YCL062W,0,0
YML048W,0,0
YJL117W,0,0
YER108C,0,0
YGR257C,0,0
YBR244W,0,0
YBR107C,0,0
YCL075W,0,0
YIL030C,0,0
YCR086W,0,0
YHL022C,0,0
YPL060C-A,0,0
YER122C,0,0
YMR210W,0,0
YOR026W,0,0
YIR008C,0,0
YGL142C,0,0
YLR357W,0,0
YLR256W,0,0
YKR055W,0,0
YOL125W,0,0
YNL261W,0,0
YJL093C,0,0
YPL228W,0,0
YPR049C,0,0
YDR212W,0,0
YGR161C-D,0,0
YOL113W,0,0
YER172C,0,0
YLR153C,0,0
YNR039C,0,0
YMR302C,0,0
YGL092W,0,0
YOL027C,0,0
YNL061W,0,0
YJL087C,0,0
YNR060W,0,0
YKL099C,0,0
YCR010C,0,0
YOR073W,0,0
YLR011W,0,0
YNL244C,0,0
YCL052C,0,0
YLR369W,0,0
YAL001C,0,0
YBR114W,0,0
YHR167W,0,0
YKL193C,0,0
YDR365W-B,0,0
YGL001C,0,0
YGR056W,0,0
YBL090W,0,0
YNL082W,0,0
YMR182C,0,0
YGL063W,0,0
YNL102W,0,0
YBR026C,0,0
YCL067C,0,0
YIL051C,0,0
YPR036W,0,0
YMR077C,0,0
YKR050W,0,0
YLR410W-A,0,0
YKL129C,0,0
YBR072W,0,0
YNL294C,0,0
YOL045W,0,0
YML021C,0,0
YOR290C,0,0
YMR052W,0,0
YPR107C,0,0
YML019W,0,0
YIL117C,0,0
YOR025W,0,0
YBR048W,0,0
YDL081C,0,0
YNL288W,0,0
YBR136W,0,0
YIL153W,0,0
YKL038W,0,0
YER044C,0,0
YDR325W,0,0
YER103W,0,0
YOR287C,0,0
YDR382W,0,0
YOR349W,0,0
YPR032W,0,0
YLR208W,0,0
YDR424C,0,0
YBR193C,0,0
YGR254W,0,0
YPL233W,0,0
YJL168C,0,0
YGR029W,0,0
YBR030W,0,0
YGL086W,0,0
YDR231C,0,0
YDL164C,0,0
YNL161W,0,0
YPL139C,0,0
YEL069C,0,0
YGR159C,0,0
YOR162C,0,0
YPR143W,0,0
YJL112W,0,0
YHR066W,0,0
YOL072W,0,0
YOR340C,0,0
YJL176C,0,0
YBR085W,0,0
YKL125W,0,0
YGR272C,0,0
YMR101C,0,0
YOR172W,0,0
YBR068C,0,0
YCR088W,0,0
YJL196C,0,0
YOL112W,0,0
YER106W,0,0
YKL025C,0,0
YML052W,0,0
YER049W,0,0
YDR330W,0,0
YIR025W,0,0
YBR159W,0,0
YBR274W,0,0
YOR081C,0,0
YBR192W,0,0
YMR198W,0,0
YOR243C,0,0
YPR154W,0,0
YPR124W,0,0
YDL074C,0,0
YER089C,0,0
YER001W,0,0
YMR201C,0,0
YGL066W,0,0
YDR005C,0,0
