Gene,+/-,Fold
YPR001W,1,0
YLR028C,1,0
YLR067C,1,0
YGR183C,1,0
YHR001W-A,1,0
YMR267W,1,0
YKR046C,1,0
YKL093W,1,0
YMR081C,1,0
YGL187C,1,0
YIL125W,1,0
YGR112W,1,0
YOL008W,1,0
YOR136W,1,0
YML129C,1,0
YGL068W,1,0
YLR304C,1,0
YGL169W,1,0
YIL070C,1,0
YPR183W,0,0
YGL209W,0,0
YGR089W,0,0
YOR142W-B,0,0
YHR079C-A,0,0
YDL028C,0,0
YML128C,0,0
YLR447C,0,0
YJL165C,0,0
YGR085C,0,0
YBL057C,0,0
YDR316W-B,0,0
YOR032C,0,0
YFR031C,0,0
YMR033W,0,0
YEL034W,0,0
YDR337W,0,0
YIL033C,0,0
YNL059C,0,0
YCR020W-B,0,0
YEL003W,0,0
YKR101W,0,0
YNR008W,0,0
YPR201W,0,0
YMR179W,0,0
YDL109C,0,0
YNL339C,0,0
YDL235C,0,0
YGL021W,0,0
YOR329C,0,0
YBL051C,0,0
YNL009W,0,0
YFL041W,0,0
YMR276W,0,0
YLR256W-A,0,0
YKL182W,0,0
YER094C,0,0
YBL041W,0,0
YNL257C,0,0
YOR209C,0,0
YPR137W,0,0
YLR215C,0,0
YBR049C,0,0
YDR208W,0,0
YDR188W,0,0
YDL042C,0,0
YLR411W,0,0
YDR356W,0,0
YDR418W,0,0
YMR072W,0,0
YDR460W,0,0
YNL225C,0,0
YIR002C,0,0
YOR001W,0,0
YJL012C-A,0,0
YNL298W,0,0
YGL019W,0,0
YOL011W,0,0
YGL251C,0,0
YDR027C,0,0
YOR259C,0,0
YPR179C,0,0
YJR143C,0,0
YAL033W,0,0
YMR314W,0,0
YJR022W,0,0
YLR452C,0,0
YIL009W,0,0
YPL069C,0,0
YHR115C,0,0
YMR038C,0,0
YOR149C,0,0
YNL270C,0,0
YOR326W,0,0
YML005W,0,0
YBL101W-B,0,0
YDR492W,0,0
YDR359C,0,0
YNL112W,0,0
YGR090W,0,0
YFL024C,0,0
YDL150W,0,0
YHR106W,0,0
YER159C-A,0,0
YAR009C,0,0
YAL043C,0,0
YDL231C,0,0
YGL151W,0,0
YPR158W-B,0,0
YDR446W,0,0
YIR011C,0,0
YOR159C,0,0
YJL198W,0,0
YOR150W,0,0
YIR023W,0,0
YDR429C,0,0
YDR306C,0,0
YPL060W,0,0
YJL210W,0,0
YLR394W,0,0
YIL095W,0,0
YML093W,0,0
YDR353W,0,0
YFL029C,0,0
YDR409W,0,0
YAL020C,0,0
YNR016C,0,0
YOR245C,0,0
YLR116W,0,0
YOR109W,0,0
YLR081W,0,0
YCR080W,0,0
YBL071W-A,0,0
YGL243W,0,0
YMR280C,0,0
YPR005C,0,0
YNL079C,0,0
YMR146C,0,0
YNL032W,0,0
YOL103W-A,0,0
YGL090W,0,0
YOR061W,0,0
YPL231W,0,0
YHR158C,0,0
YOL089C,0,0
YOR343W-A,0,0
YMR250W,0,0
YDR449C,0,0
YBR186W,0,0
YLR148W,0,0
YPR111W,0,0
YGL236C,0,0
YIL139C,0,0
YBL006C,0,0
YJL054W,0,0
YLR399C,0,0
YPR068C,0,0
YBR265W,0,0
YJL014W,0,0
YLR380W,0,0
YKL201C,0,0
YER006W,0,0
YPL196W,0,0
YOR377W,0,0
YPR144C,0,0
YCL075W,0,0
YGR296W,0,0
YDL112W,0,0
YIL030C,0,0
YGR142W,0,0
YFR027W,0,0
YDR166C,0,0
YLR045C,0,0
YDR228C,0,0
YHL022C,0,0
YIL073C,0,0
YIR008C,0,0
YER008C,0,0
YLR357W,0,0
YGR274C,0,0
YCR065W,0,0
YDR378C,0,0
YPL155C,0,0
YIL143C,0,0
YLL022C,0,0
YER038C,0,0
YJR093C,0,0
YOR187W,0,0
YFR024C,0,0
YPR031W,0,0
YLR153C,0,0
YNL186W,0,0
YGR157W,0,0
YFL035C,0,0
YHR138C,0,0
YNR060W,0,0
YKL099C,0,0
YDR303C,0,0
YPL227C,0,0
YGL183C,0,0
YGR072W,0,0
YDR432W,0,0
YGR037C,0,0
YHR152W,0,0
YHR023W,0,0
YDR279W,0,0
YPR055W,0,0
YCL052C,0,0
YJL100W,0,0
YJL148W,0,0
YIL065C,0,0
YIL142W,0,0
YER030W,0,0
YNL221C,0,0
YAL001C,0,0
YMR119W,0,0
YDL170W,0,0
YLR405W,0,0
YGR056W,0,0
YMR182C,0,0
YGL063W,0,0
YIL160C,0,0
YNL102W,0,0
YMR127C,0,0
YML130C,0,0
YDR129C,0,0
YLR410W-A,0,0
YBR118W,0,0
YIL026C,0,0
YML029W,0,0
YAL024C,0,0
YOR147W,0,0
YOR290C,0,0
YER159C,0,0
YMR052W,0,0
YOR110W,0,0
YMR005W,0,0
YMR211W,0,0
YIL117C,0,0
YDL081C,0,0
YLR103C,0,0
YCR081W,0,0
YKL038W,0,0
YDR261W-A,0,0
YJR027W,0,0
YGR109C,0,0
YNL001W,0,0
YML098W,0,0
YKR026C,0,0
YOL069W,0,0
YDR423C,0,0
YOR349W,0,0
YPR102C,0,0
YJL041W,0,0
YDR164C,0,0
YJR121W,0,0
YJL168C,0,0
YDL055C,0,0
YJR076C,0,0
YNL227C,0,0
YPL224C,0,0
YDR453C,0,0
YLR360W,0,0
YBR012W-B,0,0
YJR013W,0,0
YCR057C,0,0
YJL048C,0,0
YOR094W,0,0
YOR340C,0,0
YNL273W,0,0
YGL213C,0,0
YGL116W,0,0
YML049C,0,0
YKL002W,0,0
YHR183W,0,0
YKL138C-A,0,0
YNL145W,0,0
YML057W,0,0
YJR019C,0,0
YJL115W,0,0
YER106W,0,0
YBR121C,0,0
YBR159W,0,0
YML080W,0,0
YIR025W,0,0
YDL236W,0,0
YEL009C,0,0
YDR507C,0,0
YPR154W,0,0
YDR312W,0,0
YNL307C,0,0
YAL025C,0,0
YLR274W,0,0
YMR201C,0,0
YAL010C,0,0
YKL056C,0,0
YER044C-A,0,0
YBL058W,0,0
YOR226C,0,0
YJR057W,0,0
YJL109C,0,0
YDR457W,0,0
YER112W,0,0
YPL127C,0,0
YIL084C,0,0
YPL206C,0,0
YLR466W,0,0
YML024W,0,0
YDR289C,0,0
YHL028W,0,0
YLR092W,0,0
YPL084W,0,0
YOR341W,0,0
YOR023C,0,0
YBR183W,0,0
YDR171W,0,0
YJR017C,0,0
YPL188W,0,0
YKL185W,0,0
YER179W,0,0
YHR065C,0,0
YMR296C,0,0
YMR232W,0,0
YNL281W,0,0
YDR014W-A,0,0
YGL254W,0,0
YDR422C,0,0
