Gene,+/-,Fold
YDR072C,1,0
YJR019C,1,0
YOR025W,1,0
YLR189C,1,0
YGR157W,1,0
YBR002C,1,0
YNL231C,1,0
YMR246W,1,0
YBR159W,1,0
YAL026C,1,0
YNL156C,1,0
YKL212W,1,0
YNL038W,1,0
YGR175C,1,0
YKL165C,1,0
YNL264C,1,0
YFR019W,1,0
YGL055W,1,0
YGR037C,1,0
YKR009C,1,0
YKR067W,1,0
YGR170W,1,0
YMR202W,1,0
YNL267W,1,0
YDR062W,1,0
YFL025C,1,0
YDR147W,1,0
YKR031C,1,0
YDR093W,1,0
YML059C,1,0
YGR143W,1,0
YDR284C,1,0
YDR058C,1,0
YGL144C,1,0
YHR190W,1,0
YKL008C,1,0
YOR171C,1,0
YDR297W,1,0
YKL182W,1,0
YIL160C,1,0
YFL031W,1,0
YMR210W,1,0
YHR007C,1,0
YLR305C,1,0
YOR245C,1,0
YGL142C,1,0
YPL175W,1,0
YNL323W,1,0
YOL065C,1,0
YMR165C,1,0
YJR110W,1,0
YLR088W,1,0
YHR123W,1,0
YDR294C,1,0
YIR033W,1,0
YIL009W,1,0
YNL045W,1,0
YBR029C,1,0
YJL012C,0,0
YMR235C,0,0
YOR371C,0,0
YJL085W,0,0
YHR079C-A,0,0
YDL028C,0,0
YDR085C,0,0
YJL090C,0,0
YGL257C,0,0
YCL027W,0,0
YOR132W,0,0
YER138C,0,0
YBL057C,0,0
YMR305C,0,0
YNL236W,0,0
YBR152W,0,0
YIR021W,0,0
YOR032C,0,0
YJR108W,0,0
YDR337W,0,0
YGR094W,0,0
YEL031W,0,0
YMR049C,0,0
YIL034C,0,0
YML099C,0,0
YKR101W,0,0
YJL125C,0,0
YKR036C,0,0
YPR201W,0,0
YKR046C,0,0
YLR254C,0,0
YNR006W,0,0
YBL051C,0,0
YPL083C,0,0
YBR237W,0,0
YER075C,0,0
YNL006W,0,0
YBL093C,0,0
YLR136C,0,0
YDR040C,0,0
YAL032C,0,0
YDR177W,0,0
YDL126C,0,0
YPL118W,0,0
YPL239W,0,0
YDL033C,0,0
YEL062W,0,0
YKR062W,0,0
YLR259C,0,0
YNL257C,0,0
YML069W,0,0
YMR088C,0,0
YMR292W,0,0
YIL056W,0,0
YJL113W,0,0
YDR188W,0,0
YBR129C,0,0
YDR356W,0,0
YGR027W-A,0,0
YPR009W,0,0
YDL185W,0,0
YKR059W,0,0
YIR002C,0,0
YOR362C,0,0
YER174C,0,0
YGL018C,0,0
YJL012C-A,0,0
YJR033C,0,0
YBL035C,0,0
YPL137C,0,0
YJR118C,0,0
YDR346C,0,0
YCR066W,0,0
YBL080C,0,0
YBL097W,0,0
YOR076C,0,0
YOR260W,0,0
YKL016C,0,0
YPR179C,0,0
YGR199W,0,0
YDR277C,0,0
YMR314W,0,0
YDR425W,0,0
YGR191W,0,0
YLR452C,0,0
YOL009C,0,0
YDR276C,0,0
YNL270C,0,0
YDR328C,0,0
YDR034C-C,0,0
YJL080C,0,0
YKR052C,0,0
YGR090W,0,0
YFL024C,0,0
YJR112W,0,0
YGL094C,0,0
YAL043C,0,0
YDL231C,0,0
YKL095W,0,0
YOL121C,0,0
YJL198W,0,0
YOR150W,0,0
YOR008C,0,0
YPL016W,0,0
YKR008W,0,0
YPR067W,0,0
YLR370C,0,0
YLR081W,0,0
YDR288W,0,0
YAL005C,0,0
YLL013C,0,0
YPR016C,0,0
YOL105C,0,0
YHR082C,0,0
YPL040C,0,0
YNL062C,0,0
YJL154C,0,0
YAR007C,0,0
YGL090W,0,0
YML132W,0,0
YBR082C,0,0
YLR270W,0,0
YAL047C,0,0
YMR288W,0,0
YFL011W-A,0,0
YNL054W-A,0,0
YDR447C,0,0
YGR262C,0,0
YPL036W,0,0
YPR111W,0,0
YNL080C,0,0
YPR068C,0,0
YMR264W,0,0
YPL029W,0,0
YLR380W,0,0
YER006W,0,0
YKL201C,0,0
YJL014W,0,0
YML048W,0,0
YNL251C,0,0
YGR257C,0,0
YOL076W,0,0
YDR263C,0,0
YCR086W,0,0
YMR112C,0,0
YDR412W,0,0
YJR052W,0,0
YHR170W,0,0
YKL043W,0,0
YOL133W,0,0
YNR026C,0,0
YLR357W,0,0
YOL102C,0,0
YER040W,0,0
YDR378C,0,0
YJL093C,0,0
YIL143C,0,0
YER038C,0,0
YJR093C,0,0
YML092C,0,0
YDR273W,0,0
YDR083W,0,0
YAR044W,0,0
YLR153C,0,0
YER072W,0,0
YMR055C,0,0
YDL166C,0,0
YIL068C,0,0
YER148W,0,0
YGR072W,0,0
YHR152W,0,0
YJL010C,0,0
YDR279W,0,0
YBR130C,0,0
YBR295W,0,0
YNL286W,0,0
YJL148W,0,0
YLR369W,0,0
YIL142W,0,0
YER030W,0,0
YHR167W,0,0
YDL170W,0,0
YPR056W,0,0
YLR405W,0,0
YJL101C,0,0
YGR056W,0,0
YGL063W,0,0
YNL102W,0,0
YOL128C,0,0
YMR127C,0,0
YML130C,0,0
YLR039C,0,0
YPR163C,0,0
YMR058W,0,0
YLR085C,0,0
YLR313C,0,0
YOR147W,0,0
YOL123W,0,0
YML019W,0,0
YNL288W,0,0
YBR136W,0,0
YIL153W,0,0
YCR081W,0,0
YDR261W-A,0,0
YDR283C,0,0
YJR027W,0,0
YBR119W,0,0
YBR066C,0,0
YCR002C,0,0
YPR100W,0,0
YDR423C,0,0
YPR078C,0,0
YLR208W,0,0
YBL005W,0,0
YBR097W,0,0
YDR164C,0,0
YPL233W,0,0
YMR048W,0,0
YIR017C,0,0
YLL026W,0,0
YIL016W,0,0
YDR453C,0,0
YEL069C,0,0
YIR010W,0,0
YNR053C,0,0
YPR143W,0,0
YDR260C,0,0
YPR171W,0,0
YBL102W,0,0
YJL112W,0,0
YHR066W,0,0
YDR329C,0,0
YKL074C,0,0
YCR057C,0,0
YNL273W,0,0
YOR172W,0,0
YKL138C-A,0,0
YKL002W,0,0
YHR183W,0,0
YML049C,0,0
YCR088W,0,0
YER007W,0,0
YIL036W,0,0
YGL053W,0,0
YJL115W,0,0
YDR404C,0,0
YML080W,0,0
YKL022C,0,0
YKL053C-A,0,0
YDR507C,0,0
YIR018W,0,0
YBR192W,0,0
YDL074C,0,0
YMR175W,0,0
YGR225W,0,0
YBR172C,0,0
YDL002C,0,0
YER001W,0,0
YLL034C,0,0
YNR044W,0,0
YGL191W,0,0
YDR005C,0,0
YBL058W,0,0
YDL154W,0,0
YOL117W,0,0
YDR285W,0,0
YDR261C-C,0,0
YOR284W,0,0
YGR162W,0,0
YDR457W,0,0
YIL084C,0,0
YDR289C,0,0
YLR092W,0,0
YGL111W,0,0
YOR023C,0,0
YHR092C,0,0
YJR160C,0,0
YPL091W,0,0
YDR318W,0,0
YKL185W,0,0
YLR382C,0,0
YMR232W,0,0
YLR371W,0,0
YEL020W-A,0,0
YDR172W,0,0
YLR216C,0,0
YDR054C,0,0
YNL281W,0,0
YNL246W,0,0
YDR298C,0,0
YDR014W-A,0,0
YGL254W,0,0
YLL035W,0,0
YNL167C,0,0
YMR184W,0,0
YEL061C,0,0
YBR079C,0,0
YBR234C,0,0
YBR109C,0,0
YGR103W,0,0
YBR135W,0,0
YOR270C,0,0
YCL055W,0,0
YJR119C,0,0
YGL045W,0,0
YLR096W,0,0
YDL098C,0,0
YDL100C,0,0
YPR018W,0,0
YOR217W,0,0
YHL036W,0,0
YHR001W-A,0,0
YPL082C,0,0
YFL021W,0,0
YJL219W,0,0
YOL078W,0,0
YGR063C,0,0
YHL009C,0,0
YPL181W,0,0
YDL245C,0,0
YDR057W,0,0
YJL074C,0,0
YDR092W,0,0
YEL018W,0,0
YGL173C,0,0
YGR252W,0,0
YCR018C,0,0
YGR059W,0,0
YIL122W,0,0
YER053C,0,0
YMR013C,0,0
YER016W,0,0
YKL194C,0,0
YOL004W,0,0
YNL279W,0,0
YDR098C-B,0,0
YCR072C,0,0
YDR023W,0,0
YLR221C,0,0
YJR135C,0,0
YCR092C,0,0
YNL030W,0,0
YNL037C,0,0
YLR227W-A,0,0
YNL166C,0,0
YLR069C,0,0
YPR057W,0,0
YMR267W,0,0
YEL054C,0,0
YPL190C,0,0
YHR119W,0,0
YLR051C,0,0
YDR210W-D,0,0
YMR231W,0,0
YLR223C,0,0
YOR266W,0,0
YKL093W,0,0
YBL024W,0,0
YDR296W,0,0
YER028C,0,0
YEL019C,0,0
YOR343C-A,0,0
YDL043C,0,0
YHR050W,0,0
YPR075C,0,0
YPR158C-D,0,0
YBR073W,0,0
YPL089C,0,0
YEL032W,0,0
YJR083C,0,0
YLR234W,0,0
YHR016C,0,0
YGL037C,0,0
