Gene,+/-,Fold
YGL099W,1,0
YIL115C,1,0
YPR016C,1,0
YLL034C,1,0
YHR197W,1,0
YHR170W,1,0
YDL056W,0,0
YDR384C,0,0
YLR427W,0,0
YKR079C,0,0
YPR183W,0,0
YOR371C,0,0
YDL028C,0,0
YDR085C,0,0
YDR210W-B,0,0
YKR061W,0,0
YCL027W,0,0
YGR085C,0,0
YLL043W,0,0
YBL057C,0,0
YDR385W,0,0
YNL236W,0,0
YNL210W,0,0
YBR152W,0,0
YKL045W,0,0
YFR031C,0,0
YMR033W,0,0
YDR494W,0,0
YGR094W,0,0
YML099C,0,0
YEL003W,0,0
YGL162W,0,0
YMR167W,0,0
YDR341C,0,0
YNL339C,0,0
YPL255W,0,0
YDL109C,0,0
YDL147W,0,0
YGR020C,0,0
YBL051C,0,0
YHR043C,0,0
YHR205W,0,0
YGL144C,0,0
YBL093C,0,0
YGR156W,0,0
YLR145W,0,0
YLR136C,0,0
YLR256W-A,0,0
YDL126C,0,0
YDR040C,0,0
YFR024C-A,0,0
YEL062W,0,0
YNL257C,0,0
YMR029C,0,0
YNL313C,0,0
YOR020C,0,0
YML007W,0,0
YJR094C,0,0
YJR035W,0,0
YKL213C,0,0
YGL033W,0,0
YDL015C,0,0
YDL042C,0,0
YDR179C,0,0
YBR129C,0,0
YBL014C,0,0
YBR175W,0,0
YPR037C,0,0
YIL144W,0,0
YKR059W,0,0
YOL097C,0,0
YGL018C,0,0
YHR058C,0,0
YDL036C,0,0
YBL035C,0,0
YFR036W,0,0
YER005W,0,0
YGL019W,0,0
YOR130C,0,0
YOL011W,0,0
YNL250W,0,0
YOL034W,0,0
YDL105W,0,0
YKL055C,0,0
YBL046W,0,0
YCL017C,0,0
YNR043W,0,0
YNL148C,0,0
YAL033W,0,0
YKL089W,0,0
YJR022W,0,0
YMR247C,0,0
YOL009C,0,0
YBR111W-A,0,0
YLR147C,0,0
YDL065C,0,0
YPL069C,0,0
YLR467W,0,0
YOR074C,0,0
YIL138C,0,0
YOR149C,0,0
YMR229C,0,0
YNL119W,0,0
YLR459W,0,0
YIL124W,0,0
YOR272W,0,0
YFL024C,0,0
YML115C,0,0
YGL094C,0,0
YNL318C,0,0
YAR009C,0,0
YGL153W,0,0
YOL090W,0,0
YLL018C-A,0,0
YDR065W,0,0
YDR075W,0,0
YPL254W,0,0
YGR003W,0,0
YIL085C,0,0
YGL210W,0,0
YIR011C,0,0
YJL122W,0,0
YGR222W,0,0
YGL240W,0,0
YJL198W,0,0
YMR227C,0,0
YFL002C,0,0
YPL060W,0,0
YDR516C,0,0
YOL091W,0,0
YML028W,0,0
YIR019C,0,0
YIR026C,0,0
YML093W,0,0
YGL178W,0,0
YLR370C,0,0
YOR109W,0,0
YDR288W,0,0
YNR072W,0,0
YDL128W,0,0
YDR176W,0,0
YOL105C,0,0
YMR280C,0,0
YDR518W,0,0
YPL040C,0,0
YDL051W,0,0
YAR007C,0,0
YJL154C,0,0
YNL090W,0,0
YPL231W,0,0
YOR061W,0,0
YDR148C,0,0
YDR137W,0,0
YDR213W,0,0
YIL048W,0,0
YML001W,0,0
YLR009W,0,0
YPR162C,0,0
YGR244C,0,0
YDL029W,0,0
YAL056W,0,0
YBR186W,0,0
YLR148W,0,0
YNL151C,0,0
YOR068C,0,0
YNL311C,0,0
YDR440W,0,0
YMR264W,0,0
YJL014W,0,0
YBR091C,0,0
YDR034C-D,0,0
YPL196W,0,0
YLL061W,0,0
YDR263C,0,0
YGR279C,0,0
YLR045C,0,0
YDR228C,0,0
YMR239C,0,0
YPR191W,0,0
YIR008C,0,0
YER008C,0,0
YLR256W,0,0
YGR007W,0,0
YNL293W,0,0
YPL155C,0,0
YPL228W,0,0
YOR198C,0,0
YLL022C,0,0
YHR005C-A,0,0
YDR212W,0,0
YML036W,0,0
YOR187W,0,0
YBR004C,0,0
YOL113W,0,0
YLR153C,0,0
YER072W,0,0
YMR055C,0,0
YGL092W,0,0
YOL027C,0,0
YNL061W,0,0
YDR224C,0,0
YPL227C,0,0
YLR154C,0,0
YMR177W,0,0
YDR147W,0,0
YNL244C,0,0
YAR014C,0,0
YBR295W,0,0
YER030W,0,0
YJR102C,0,0
YMR119W,0,0
YAL021C,0,0
YEL066W,0,0
YHR012W,0,0
YLR277C,0,0
YIL051C,0,0
YPR036W,0,0
YLR410W-A,0,0
YIL026C,0,0
YML040W,0,0
YML021C,0,0
YNL283C,0,0
YOR147W,0,0
YOR290C,0,0
YML019W,0,0
YMR211W,0,0
YOR025W,0,0
YBR048W,0,0
YLR103C,0,0
YOR221C,0,0
YDR325W,0,0
YER103W,0,0
YBR119W,0,0
YCR002C,0,0
YOR180C,0,0
YJR031C,0,0
YHR090C,0,0
YHR172W,0,0
YLR190W,0,0
YCR083W,0,0
YDR382W,0,0
YPR078C,0,0
YPR102C,0,0
YDR170W-A,0,0
YHR019C,0,0
YPR032W,0,0
YAL058W,0,0
YDR164C,0,0
YOL135C,0,0
YLR403W,0,0
YOR145C,0,0
YIR017C,0,0
YLL026W,0,0
YNL161W,0,0
YDR453C,0,0
YKL173W,0,0
YBR055C,0,0
YJR013W,0,0
YBL102W,0,0
YHR066W,0,0
YOR367W,0,0
YKL125W,0,0
