Gene,+/-,Fold
YCL005W-A,1,0
YOR061W,1,0
YDR328C,1,0
YJL129C,1,0
YHL047C,1,0
YKL080W,1,0
YOL060C,1,0
YCR044C,1,0
YMR134W,1,0
YER174C,1,0
YMR177W,1,0
YEL027W,1,0
YEL051W,1,0
YDR098C,1,0
YJR033C,1,0
YGR020C,1,0
YJR104C,1,0
YNL259C,1,0
YDR202C,1,0
YKR050W,1,0
YOL101C,1,0
YLR433C,1,0
YJR059W,1,0
YHR194W,1,0
YOR054C,1,0
YGL006W,1,0
YKL175W,1,0
YJL012C,0,0
YDR384C,0,0
YGR089W,0,0
YHR079C-A,0,0
YML095C,0,0
YJL090C,0,0
YGL257C,0,0
YBL057C,0,0
YOR208W,0,0
YFR031C,0,0
YEL034W,0,0
YCL040W,0,0
YBL039C,0,0
YDR103W,0,0
YML027W,0,0
YOR212W,0,0
YNL059C,0,0
YKR036C,0,0
YOR193W,0,0
YDR341C,0,0
YER012W,0,0
YPL255W,0,0
YGL021W,0,0
YKL172W,0,0
YJL166W,0,0
YKR046C,0,0
YLR254C,0,0
YGR177C,0,0
YMR276W,0,0
YGL144C,0,0
YGR241C,0,0
YKL008C,0,0
YOR171C,0,0
YGR123C,0,0
YDL126C,0,0
YHR129C,0,0
YDR177W,0,0
YDR040C,0,0
YGR098C,0,0
YPL118W,0,0
YER094C,0,0
YJL021C,0,0
YNL257C,0,0
YMR029C,0,0
YDR488C,0,0
YJR094C,0,0
YMR292W,0,0
YHR169W,0,0
YIL002C,0,0
YJR035W,0,0
YIL056W,0,0
YKL213C,0,0
YBR049C,0,0
YDL015C,0,0
YDR188W,0,0
YBL014C,0,0
YLR411W,0,0
YDL201W,0,0
YDR356W,0,0
YDR418W,0,0
YNR059W,0,0
YMR072W,0,0
YPR037C,0,0
YNL225C,0,0
YOR001W,0,0
YLR238W,0,0
YDR069C,0,0
YLR131C,0,0
YDR364C,0,0
YDR110W,0,0
YBR253W,0,0
YDR101C,0,0
YAL040C,0,0
YBR035C,0,0
YPR081C,0,0
YDL105W,0,0
YLR342W,0,0
YAL015C,0,0
YPL241C,0,0
YER032W,0,0
YDR079C-A,0,0
YOR265W,0,0
YGR211W,0,0
YKL089W,0,0
YDR265W,0,0
YJR022W,0,0
YOL009C,0,0
YLR147C,0,0
YDL143W,0,0
YLR467W,0,0
YJR089W,0,0
YOR037W,0,0
YDR034C-C,0,0
YJL080C,0,0
YFL017W-A,0,0
YPR073C,0,0
YPR030W,0,0
YKR052C,0,0
YMR026C,0,0
YJR112W,0,0
YDL150W,0,0
YHR106W,0,0
YMR287C,0,0
YIL017C,0,0
YAR009C,0,0
YGL122C,0,0
YGL151W,0,0
YDL231C,0,0
YIL013C,0,0
YDR214W,0,0
YKL095W,0,0
YIL085C,0,0
YPR158W-B,0,0
YIR011C,0,0
YJL122W,0,0
YML045W-A,0,0
YBR169C,0,0
YGL240W,0,0
YOR008C,0,0
YMR227C,0,0
YIR023W,0,0
YHL009W-A,0,0
YFL002C,0,0
YDR516C,0,0
YOL091W,0,0
YIR019C,0,0
YOR313C,0,0
YKR020W,0,0
YGL178W,0,0
YBR084W,0,0
YDR365C,0,0
YML075C,0,0
YOR245C,0,0
YLR116W,0,0
YOR109W,0,0
YPR016C,0,0
YLR207W,0,0
YDR138W,0,0
YOL105C,0,0
YFL033C,0,0
YNL062C,0,0
YPR005C,0,0
YAR007C,0,0
YMR146C,0,0
YOR140W,0,0
YER020W,0,0
YML112W,0,0
YBR082C,0,0
YBR083W,0,0
YMR288W,0,0
YNL038W,0,0
YDL223C,0,0
YBR231C,0,0
YML032C,0,0
YNL213C,0,0
YPR111W,0,0
YNL151C,0,0
YLR025W,0,0
YOR068C,0,0
YDR173C,0,0
YBR265W,0,0
YHR085W,0,0
YJL014W,0,0
YLR380W,0,0
YPL029W,0,0
YOR377W,0,0
YPR144C,0,0
YGR296W,0,0
YDR263C,0,0
YGR142W,0,0
YDR166C,0,0
YDR412W,0,0
YDR228C,0,0
YMR081C,0,0
YDR098C-A,0,0
YDR210C-D,0,0
YOR026W,0,0
YOL102C,0,0
YGR274C,0,0
YER040W,0,0
YGR007W,0,0
YPR049C,0,0
YDL197C,0,0
YDR212W,0,0
YLR438C-A,0,0
YML036W,0,0
YOR187W,0,0
YNR031C,0,0
YER172C,0,0
YFR024C,0,0
YAR044W,0,0
YPR031W,0,0
YOR057W,0,0
YKR029C,0,0
YMR055C,0,0
YGL092W,0,0
YNL061W,0,0
YGR157W,0,0
YNR060W,0,0
YBR160W,0,0
YDR303C,0,0
YLR295C,0,0
YHR023W,0,0
YOR315W,0,0
YJR021C,0,0
YDR451C,0,0
YBR130C,0,0
YDR147W,0,0
YLR011W,0,0
YJL100W,0,0
YPR046W,0,0
YGR081C,0,0
YGL013C,0,0
YER030W,0,0
YJR102C,0,0
YCL043C,0,0
YMR119W,0,0
YJL073W,0,0
YBL061C,0,0
YOL044W,0,0
YNL102W,0,0
YCL067C,0,0
YLR039C,0,0
YJR050W,0,0
YPL257W-B,0,0
YLR313C,0,0
YPR025C,0,0
YMR052W,0,0
YML019W,0,0
YDR072C,0,0
YMR012W,0,0
YIL153W,0,0
YCR081W,0,0
YBL022C,0,0
YER044C,0,0
YML081C-A,0,0
YBR119W,0,0
YJR027W,0,0
YCR002C,0,0
YNL001W,0,0
YJR031C,0,0
YLR340W,0,0
YHR090C,0,0
YKR026C,0,0
YDR423C,0,0
YGL025C,0,0
YBR214W,0,0
YOR349W,0,0
YHR019C,0,0
YLR208W,0,0
YJL168C,0,0
YOL135C,0,0
YIR017C,0,0
YBR030W,0,0
YLL026W,0,0
YNL161W,0,0
YKL173W,0,0
YDR453C,0,0
YOR162C,0,0
YDR011W,0,0
YNL111C,0,0
YHR066W,0,0
YOL072W,0,0
YPL050C,0,0
YNL273W,0,0
YLR240W,0,0
YGR272C,0,0
YHL007C,0,0
YGL073W,0,0
YBR029C,0,0
YGL119W,0,0
YKL138C-A,0,0
YML049C,0,0
YKL002W,0,0
YDL076C,0,0
YHR183W,0,0
YNL145W,0,0
YER007W,0,0
YKL025C,0,0
YML052W,0,0
YDR330W,0,0
YMR313C,0,0
YKL053C-A,0,0
YPR124W,0,0
YER089C,0,0
YBR172C,0,0
YOR368W,0,0
YPR155C,0,0
YGR183C,0,0
YER044C-A,0,0
YJR057W,0,0
YDL154W,0,0
YGR162W,0,0
