Gene,+/-,Fold
YNL055C,1,0
YBR212W,1,0
YOL060C,1,0
YKL053C-A,1,0
YPR131C,1,0
YMR072W,1,0
YJR135W-A,1,0
YDR470C,1,0
YDR077W,1,0
YPR024W,1,0
YMR060C,1,0
YDR150W,1,0
YNL149C,1,0
YBR091C,1,0
YBR185C,1,0
YOL076W,1,0
YFL039C,1,0
YJR144W,1,0
YFL036W,1,0
YJL112W,1,0
YHR120W,1,0
YMR241W,1,0
YLR368W,1,0
YOR147W,1,0
YNL079C,1,0
YIL138C,1,0
YJL012C,0,0
YDL056W,0,0
YDR384C,0,0
YMR235C,0,0
YGL209W,0,0
YOR371C,0,0
YJL085W,0,0
YPL193W,0,0
YKR061W,0,0
YOR132W,0,0
YMR281W,0,0
YLL043W,0,0
YER138C,0,0
YDR316W-B,0,0
YOR208W,0,0
YNL210W,0,0
YBR039W,0,0
YJR108W,0,0
YMR033W,0,0
YCL040W,0,0
YEL034W,0,0
YIL033C,0,0
YML099C,0,0
YNL059C,0,0
YIL034C,0,0
YPL268W,0,0
YDR343C,0,0
YMR167W,0,0
YOR193W,0,0
YCL051W,0,0
YNR008W,0,0
YJL166W,0,0
YER075C,0,0
YHR205W,0,0
YGL144C,0,0
YNL006W,0,0
YKL008C,0,0
YGR123C,0,0
YLR136C,0,0
YLR219W,0,0
YHR129C,0,0
YDR122W,0,0
YDL033C,0,0
YEL062W,0,0
YLR259C,0,0
YFR024C-A,0,0
YHR196W,0,0
YML069W,0,0
YDR488C,0,0
YOR020C,0,0
YNL313C,0,0
YML007W,0,0
YJR153W,0,0
YNL302C,0,0
YOL088C,0,0
YJR035W,0,0
YBR049C,0,0
YDR188W,0,0
YDL042C,0,0
YBR175W,0,0
YDL232W,0,0
YGL029W,0,0
YGR027W-A,0,0
YCR044C,0,0
YPR009W,0,0
YIL075C,0,0
YPR037C,0,0
YKL205W,0,0
YJR145C,0,0
YOL021C,0,0
YIR002C,0,0
YIL035C,0,0
YOR362C,0,0
YHR005C,0,0
YLR238W,0,0
