Gene,+/-,Fold
YPR141C,1,0
YJR089W,1,0
YDR113C,1,0
YDL008W,1,0
YPL204W,1,0
YEL061C,1,0
YCL016C,1,0
YER133W,1,0
YIR025W,1,0
YPR007C,1,0
YJR112W,1,0
YMR198W,1,0
YOL006C,1,0
YOL069W,1,0
YIL144W,1,0
YIL132C,1,0
YOR073W,1,0
YGL240W,1,0
YPL233W,1,0
YNL290W,1,0
YLR381W,1,0
YML085C,1,0
YNL299W,1,0
YPL253C,1,0
YKL089W,1,0
YIL026C,1,0
YGL116W,1,0
YIL126W,1,0
YDR180W,1,0
YDL056W,0,0
YDR384C,0,0
YJL085W,0,0
YDR210W-B,0,0
YML095C,0,0
YFL055W,0,0
YKR061W,0,0
YNL284C-A,0,0
YDR385W,0,0
YNL210W,0,0
YKL045W,0,0
YMR305C,0,0
YIR021W,0,0
YMR033W,0,0
YDR494W,0,0
YOR192C-A,0,0
YGR094W,0,0
YEL050C,0,0
YGL150C,0,0
YOR212W,0,0
YJL125C,0,0
YPL047W,0,0
YDR343C,0,0
YNR008W,0,0
YDL235C,0,0
YER012W,0,0
YJL166W,0,0
YDL147W,0,0
YFL039C,0,0
YLR254C,0,0
YHR043C,0,0
YNL006W,0,0
YFL003C,0,0
YKR042W,0,0
YLR285W,0,0
YLR020C,0,0
YPL118W,0,0
YCR093W,0,0
YJL021C,0,0
YFR024C-A,0,0
YNL257C,0,0
YML007W,0,0
YOL051W,0,0
YPR137W,0,0
YDR099W,0,0
YLR215C,0,0
YOL088C,0,0
YKL213C,0,0
YGL033W,0,0
YOR069W,0,0
YDR179C,0,0
YGR027W-A,0,0
YPR009W,0,0
YHR118C,0,0
YMR072W,0,0
YOR229W,0,0
YOL021C,0,0
YJR145C,0,0
YNL310C,0,0
YIL035C,0,0
YMR207C,0,0
YDR150W,0,0
YDR071C,0,0
YJR033C,0,0
YBL035C,0,0
YCR066W,0,0
YBR253W,0,0
YPL170W,0,0
YOR100C,0,0
YLR342W,0,0
YAL015C,0,0
YLR110C,0,0
YNR043W,0,0
YNL148C,0,0
YJR143C,0,0
YER032W,0,0
YDR079C-A,0,0
YLL012W,0,0
YGR211W,0,0
YGR191W,0,0
YBR009C,0,0
YDL044C,0,0
YBR111W-A,0,0
YOL009C,0,0
YIL009W,0,0
YDL143W,0,0
YDL065C,0,0
YBR098W,0,0
YMR229C,0,0
YDR328C,0,0
YDR492W,0,0
YIL131C,0,0
YDR473C,0,0
YIL124W,0,0
YFL017W-A,0,0
YPR030W,0,0
YML094W,0,0
YPR073C,0,0
YML121W,0,0
YDL150W,0,0
YHR106W,0,0
YMR287C,0,0
YNL318C,0,0
YIL017C,0,0
YOL090W,0,0
YGL122C,0,0
YBR015C,0,0
YDL231C,0,0
YOR085W,0,0
YHR041C,0,0
YLR106C,0,0
YKL095W,0,0
YPL270W,0,0
YDR446W,0,0
YOR008C,0,0
YHL009W-A,0,0
YPR199C,0,0
YPL016W,0,0
YGR133W,0,0
YJL210W,0,0
YLR394W,0,0
YPR067W,0,0
YML075C,0,0
YGL244W,0,0
YAL005C,0,0
YLR186W,0,0
YBR245C,0,0
YOR136W,0,0
YDR518W,0,0
YDL051W,0,0
YNL079C,0,0
YOR140W,0,0
YOL103W-A,0,0
YER020W,0,0
YNL047C,0,0
YGL090W,0,0
YLR052W,0,0
YLR270W,0,0
YBR082C,0,0
YBR083W,0,0
YOR195W,0,0
YML001W,0,0
YGL168W,0,0
YGR244C,0,0
YDL029W,0,0
YOR343W-A,0,0
YDR447C,0,0
YBR186W,0,0
YJL133W,0,0
YGR262C,0,0
YPR111W,0,0
YOR068C,0,0
YNL304W,0,0
YOL077C,0,0
YLR380W,0,0
YBR244W,0,0
YGR257C,0,0
YPR168W,0,0
YLL061W,0,0
YIL030C,0,0
YDR166C,0,0
YDR098C-A,0,0
YMR210W,0,0
YOR179C,0,0
YNR026C,0,0
YOL102C,0,0
YLR256W,0,0
YCR065W,0,0
YER040W,0,0
YJL093C,0,0
YPL228W,0,0
YER038C,0,0
YJR093C,0,0
YOR187W,0,0
YDR083W,0,0
YDR273W,0,0
YBR004C,0,0
YPR031W,0,0
YFR024C,0,0
YER072W,0,0
YJL095W,0,0
YMR302C,0,0
YJL129C,0,0
YHR138C,0,0
YDR167W,0,0
YGL183C,0,0
YGL044C,0,0
YDR463W,0,0
YGR037C,0,0
YJL010C,0,0
YHR026W,0,0
YCR010C,0,0
YNL135C,0,0
YDR279W,0,0
YLR154C,0,0
YBR037C,0,0
YDL174C,0,0
YBR130C,0,0
YDR147W,0,0
YGR081C,0,0
YER030W,0,0
YAL001C,0,0
YCL043C,0,0
YDR365W-B,0,0
YAL021C,0,0
YBR168W,0,0
YOL044W,0,0
YGR056W,0,0
YMR182C,0,0
YBL045C,0,0
YGL063W,0,0
YMR127C,0,0
YIL051C,0,0
YMR077C,0,0
YNL292W,0,0
YHR214C-C,0,0
YML129C,0,0
YPL257W-B,0,0
YDR334W,0,0
YDR264C,0,0
YOR147W,0,0
